id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
27,Bonny,AC Ciaccati,AC Ciaccati,Inter,10,Indeterminato,{Pc},0,1
28,Vitinha O.,Svincolato,Svincolato,Genoa,9,Svincolato,{Pc},0,1
29,Addai,ZeroDayz FC,ZeroDayz FC,Como,10,Primavera,"{W,A}",0,1
30,Luvumbo,Diablitos FC,Diablitos FC,Cagliari,10,Indeterminato,{A},16,1
31,Esposito F.P.,Sborada,Sborada,Inter,11,Indeterminato,{Pc},0,1
32,Douvikas,Svincolato,Svincolato,Como,10,Svincolato,{Pc},0,1
33,Cutrone,CyberDucks,CyberDucks,Parma,11,Indeterminato,{Pc},0,1
34,Ngonge,Baby Reijnders,Baby Reijnders,Torino,12,Indeterminato,{A},3,1
35,Camarda,Diablitos FC,Diablitos FC,Lecce,12,Primavera,{Pc},0,1
36,Pedro,Svincolato,Svincolato,Lazio,12,Svincolato,{A},0,1
37,Dzeko,Diaolo Porco,Diaolo Porco,Fiorentina,12,Indeterminato,{Pc},7,1
38,Kuhn,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,"{W,A}",27,1
39,Belotti,FC Pontos,FC Pontos,Cagliari,13,Indeterminato,{Pc},0,1
40,Nzola,Svincolato,Svincolato,Pisa,13,Svincolato,{Pc},0,1
41,Simeone,Svincolato,Svincolato,Torino,12,Svincolato,{Pc},0,1
42,Diao,CyberDucks,CyberDucks,Como,14,Primavera,"{W,A}",0,1
43,Vardy,ZeroDayz FC,ZeroDayz FC,Cremonese,14,Indeterminato,{Pc},1,1
44,Adams C.,FC Sovescio,FC Sovescio,Torino,14,Indeterminato,{A},30,1
45,Lucca,Diablitos FC,Diablitos FC,Napoli,13,Indeterminato,{Pc},16,1
46,Piccoli,CyberDucks,CyberDucks,Fiorentina,14,Indeterminato,{Pc},0,1
47,Cambiaghi,Metodo Monchi FC,Metodo Monchi FC,Bologna,14,Indeterminato,{A},0,1
48,Sulemana K.,FC Pontos,FC Pontos,Atalanta,14,Indeterminato,{A},9,1
49,Orban G.,Sborada,Sborada,Verona,15,Indeterminato,{Pc},5,1
50,Morata,Baby Reijnders,Baby Reijnders,Como,15,Indeterminato,{Pc},0,1
51,Zapata D.,Sborada,Sborada,Torino,15,Indeterminato,{Pc},53,1
52,Davis K.,Svincolato,Svincolato,Udinese,15,Svincolato,{Pc},0,1
53,Pinamonti,FC Pontos,FC Pontos,Sassuolo,16,Indeterminato,{Pc},30,1
54,Pellegrino M.,Sborada,Sborada,Parma,15,Indeterminato,{Pc},1,1
55,Lang,FC Pontos,FC Pontos,Napoli,16,Indeterminato,{A},66,1
56,Immobile,FC Pontos,FC Pontos,Bologna,16,Indeterminato,{Pc},8,1
57,Laurientè,CyberDucks,CyberDucks,Sassuolo,17,Indeterminato,{A},23,1
58,Ferguson E.,AC Ciaccati,AC Ciaccati,Roma,17,Indeterminato,{Pc},0,1
59,Dia,CyberDucks,CyberDucks,Lazio,18,Indeterminato,{Pc},6,1
60,Scamacca,Diablitos FC,Diablitos FC,Atalanta,18,Indeterminato,{Pc},11,1
61,Nkunku,FC Sovescio,FC Sovescio,Milan,19,Indeterminato,{A},53,1
62,Leao,Diaolo Porco,Diaolo Porco,Milan,19,Indeterminato,{A},107,1
63,Dovbyk,Sborada,Sborada,Roma,20,Indeterminato,{Pc},175,1
64,Gimenez,Metodo Monchi FC,Metodo Monchi FC,Milan,20,Indeterminato,{Pc},45,1
65,Castro S.,Diablitos FC,Diablitos FC,Bologna,20,Indeterminato,{Pc},0,1
66,Openda,FC Sovescio,FC Sovescio,Juventus,21,Indeterminato,{Pc},53,1
67,Berardi,Metodo Monchi FC,Metodo Monchi FC,Sassuolo,22,Indeterminato,{A},56,1
68,Dybala,ZeroDayz FC,ZeroDayz FC,Roma,23,Indeterminato,{A},110,1
69,Krstovic,Metodo Monchi FC,Metodo Monchi FC,Atalanta,23,Indeterminato,{Pc},3,1
70,De Ketelaere,Metodo Monchi FC,Metodo Monchi FC,Atalanta,24,Indeterminato,{A},70,1
71,Soulè,Metodo Monchi FC,Metodo Monchi FC,Roma,25,Indeterminato,{A},67,1
72,Castellanos,Diaolo Porco,Diaolo Porco,Lazio,24,Indeterminato,{Pc},36,1
73,Vlahovic,AC Ciaccati,AC Ciaccati,Juventus,24,Indeterminato,{Pc},190,1
74,David,Baby Reijnders,Baby Reijnders,Juventus,24,Indeterminato,{Pc},74,1
75,Lookman,FC Pontos,FC Pontos,Atalanta,25,Indeterminato,{A},107,1
76,Hojlund,AC Ciaccati,AC Ciaccati,Napoli,25,Indeterminato,{Pc},70,1
77,Yildiz,Diablitos FC,Diablitos FC,Juventus,26,Indeterminato,{A},46,1
78,Lukaku,CyberDucks,CyberDucks,Napoli,26,Indeterminato,{Pc},36,1
79,Kean,Diaolo Porco,Diaolo Porco,Fiorentina,28,Indeterminato,{Pc},70,1
80,Thuram,ZeroDayz FC,ZeroDayz FC,Inter,30,Indeterminato,{Pc},111,1
81,Martinez L.,FC Sovescio,FC Sovescio,Inter,33,Indeterminato,{Pc},127,1
82,Onana J.,Svincolato,Svincolato,Genoa,1,Svincolato,"{M,C}",0,1
83,Vergara,Svincolato,Svincolato,Napoli,1,Svincolato,"{W,T}",0,1
84,Cuenca H.,Svincolato,Svincolato,Genoa,1,Svincolato,"{W,T}",0,1
85,Ilkhan,Svincolato,Svincolato,Torino,1,Svincolato,"{C,T}",0,1
86,Rog,Svincolato,Svincolato,Cagliari,1,Svincolato,"{M,C}",0,1
87,Santiago,Svincolato,Svincolato,Verona,1,Svincolato,{C},0,1
88,Estevez,Svincolato,Svincolato,Parma,1,Svincolato,"{M,C}",0,1
89,Marchwinski,Svincolato,Svincolato,Lecce,1,Svincolato,{T},0,1
90,Rafia,Svincolato,Svincolato,Lecce,1,Svincolato,"{C,T}",0,1
91,Venturino,Svincolato,Svincolato,Genoa,1,Svincolato,{W},0,1
92,Sabiri,Svincolato,Svincolato,Fiorentina,1,Svincolato,{T},0,1
93,Liteta,Svincolato,Svincolato,Cagliari,1,Svincolato,"{M,C}",0,1
94,Akpa Akpro,Svincolato,Svincolato,Verona,2,Svincolato,"{M,C}",0,1
95,Sala A.,Svincolato,Svincolato,Lecce,2,Svincolato,{C},0,1
96,Kastanos,Baby Reijnders,Baby Reijnders,Verona,2,Indeterminato,"{C,T}",1,1
97,Hojholt,Svincolato,Svincolato,Pisa,2,Svincolato,"{M,C}",0,1
98,Kaba,Svincolato,Svincolato,Lecce,2,Svincolato,"{M,C}",0,1
99,Richardson,Svincolato,Svincolato,Fiorentina,2,Svincolato,"{M,C}",0,1
100,Ndour,Sborada,Sborada,Fiorentina,2,Indeterminato,"{M,C}",0,1
101,Sulemana I.,Svincolato,Svincolato,Bologna,2,Svincolato,"{M,C}",0,1
102,Gagliardini,Svincolato,Svincolato,Verona,3,Svincolato,"{M,C}",0,1
103,Al-Musrati,Svincolato,Svincolato,Verona,4,Svincolato,"{M,C}",0,1
104,Miller L.,Sborada,Sborada,Udinese,3,Primavera,"{M,C}",0,1
105,Mazzitelli,Svincolato,Svincolato,Cagliari,3,Svincolato,"{M,C}",0,1
106,Niasse,Svincolato,Svincolato,Verona,3,Svincolato,"{M,C}",0,1
107,Zarraga,Svincolato,Svincolato,Udinese,3,Svincolato,"{M,C}",0,1
108,Gineitis,CyberDucks,CyberDucks,Torino,3,Primavera,{C},0,1
109,Lipani,Baby Reijnders,Baby Reijnders,Sassuolo,3,Primavera,"{M,C}",0,1
110,Leris,Svincolato,Svincolato,Pisa,3,Svincolato,{W},0,1
111,Vural,Svincolato,Svincolato,Pisa,3,Svincolato,{C},0,1
112,Ordonez C.,Metodo Monchi FC,Metodo Monchi FC,Parma,4,Primavera,"{M,C}",0,1
113,Miretti,FC Pontos,Diablitos FC,Juventus,3,Fanta-Prestito,"{C,T}",0,1
114,Cremaschi,Svincolato,Svincolato,Parma,4,Svincolato,{C},0,1
115,Sarmiento J.,Svincolato,Svincolato,Cremonese,4,Svincolato,"{W,T}",0,1
116,Vranckx,FC Sovescio,FC Sovescio,Sassuolo,5,Indeterminato,"{M,C}",1,1
117,Payero,Svincolato,Svincolato,Cremonese,4,Svincolato,{C},0,1
118,Iannoni,Svincolato,Svincolato,Sassuolo,4,Svincolato,{C},0,1
119,Pierret,Svincolato,Svincolato,Lecce,5,Svincolato,"{M,C}",0,1
120,Maleh,Svincolato,Svincolato,Lecce,5,Svincolato,"{M,C}",0,1
121,Basic,Svincolato,Svincolato,Lazio,4,Svincolato,{C},0,1
122,Vecino,Svincolato,Svincolato,Lazio,4,Svincolato,"{M,C}",0,1
123,Belahyane,Svincolato,Svincolato,Lazio,4,Svincolato,"{M,C}",0,1
124,Kostic,Baby Reijnders,Baby Reijnders,Juventus,5,Indeterminato,"{E,W}",1,1
125,Zielinski,FC Pontos,FC Pontos,Inter,4,Indeterminato,"{C,T}",12,1
126,Asllani,Diaolo Porco,Sborada,Torino,4,Fanta-Prestito,"{M,C}",4,1
127,Thorsby,Svincolato,Svincolato,Genoa,4,Svincolato,"{C,T}",0,1
128,Grassi,Svincolato,Svincolato,Cremonese,4,Svincolato,"{M,C}",0,1
129,Sergi Roberto,Svincolato,Svincolato,Como,4,Svincolato,"{M,C}",0,1
130,Matic,Svincolato,Svincolato,Sassuolo,6,Svincolato,"{M,C}",0,1
131,Diouf,Svincolato,Svincolato,Inter,5,Svincolato,{C},0,1
132,Adzic,Metodo Monchi FC,Metodo Monchi FC,Juventus,5,Primavera,"{C,T}",0,1
133,Sorensen O.,Svincolato,Svincolato,Parma,5,Svincolato,{C},0,1
134,Harroui,Baby Reijnders,Baby Reijnders,Verona,5,Indeterminato,"{W,T}",3,1
135,Bernede,Svincolato,Svincolato,Verona,5,Svincolato,{C},0,1
136,Tameze,Svincolato,Svincolato,Torino,5,Svincolato,"{M,C}",0,1
137,Boloca,Svincolato,Svincolato,Sassuolo,5,Svincolato,"{M,C}",0,1
138,Pisilli,FC Sovescio,FC Sovescio,Roma,5,Primavera,{C},0,1
139,Marin M.,Svincolato,Svincolato,Pisa,5,Svincolato,"{M,C}",0,1
140,Piccinini G.,Svincolato,Svincolato,Pisa,5,Svincolato,"{E,M}",0,1
141,Hernani,FC Pontos,FC Pontos,Parma,5,Indeterminato,{C},1,1
142,Bondo,FC Sovescio,FC Sovescio,Cremonese,5,Indeterminato,"{M,C}",0,1
143,Masini,Metodo Monchi FC,Metodo Monchi FC,Genoa,5,Indeterminato,"{M,C}",1,1
144,Valoti,Svincolato,Svincolato,Cremonese,5,Svincolato,"{C,T}",0,1
145,Aebischer,ZeroDayz FC,ZeroDayz FC,Pisa,5,Indeterminato,{C},5,1
146,Cornet,Svincolato,Svincolato,Genoa,6,Svincolato,{W},0,1
147,Piotrowski,Svincolato,Svincolato,Udinese,6,Svincolato,{C},0,1
148,Suslov,Svincolato,Svincolato,Verona,6,Svincolato,"{W,T}",0,1
149,Karlstrom,AC Ciaccati,AC Ciaccati,Udinese,6,Indeterminato,"{M,C}",1,1
150,Ilic,FC Sovescio,FC Sovescio,Torino,6,Indeterminato,{C},10,1
151,Keita M.,CyberDucks,ZeroDayz FC,Parma,6,Fanta-Prestito,"{M,C}",1,1
152,Zerbin,Svincolato,Svincolato,Cremonese,6,Svincolato,"{E,W}",0,1
153,Helgason,Svincolato,Svincolato,Lecce,6,Svincolato,"{C,T}",0,1
154,Berisha M.,Svincolato,Svincolato,Lecce,6,Svincolato,"{C,T}",0,1
155,Ramadani,ZeroDayz FC,ZeroDayz FC,Lecce,6,Indeterminato,"{M,C}",0,1
156,Luis Henrique,Svincolato,Svincolato,Inter,6,Svincolato,"{E,W}",0,1
157,Stanciu,Baby Reijnders,Baby Reijnders,Genoa,6,Indeterminato,"{C,T}",8,1
158,Messias,Svincolato,Svincolato,Genoa,6,Svincolato,"{C,W}",0,1
159,Fagioli,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,6,Indeterminato,{C},0,1
160,Baturina,ZeroDayz FC,ZeroDayz FC,Como,6,Indeterminato,{T},33,1
161,Prati,Diaolo Porco,Diaolo Porco,Cagliari,6,Indeterminato,"{M,C}",0,1
162,Deiola,Svincolato,Svincolato,Cagliari,6,Svincolato,"{M,C}",0,1
163,Pobega,Svincolato,Svincolato,Bologna,7,Svincolato,"{M,C}",0,1
164,Moro N.,Svincolato,Svincolato,Bologna,6,Svincolato,"{M,C}",0,1
165,Brescianini,Baby Reijnders,Baby Reijnders,Atalanta,6,Indeterminato,"{C,T}",0,1
166,Anjorin,AC Ciaccati,AC Ciaccati,Torino,7,Indeterminato,"{C,T}",1,1
167,Volpato,Svincolato,Svincolato,Sassuolo,7,Svincolato,"{W,T}",0,1
168,Baldanzi,FC Sovescio,FC Sovescio,Roma,7,Indeterminato,"{T,A}",0,1
169,El Shaarawy,Svincolato,Svincolato,Roma,6,Svincolato,{W},0,1
170,El Aynaoui,ZeroDayz FC,ZeroDayz FC,Roma,7,Indeterminato,"{M,C}",16,1
171,Tourè I.,ZeroDayz FC,ZeroDayz FC,Pisa,8,Indeterminato,"{E,M}",1,1
172,Musah,Svincolato,Svincolato,Atalanta,7,Svincolato,"{C,W}",0,1
173,Malinovskyi,Svincolato,Svincolato,Genoa,7,Svincolato,"{C,T}",0,1
174,Collocolo,FC Pontos,FC Pontos,Cremonese,8,Indeterminato,"{M,C}",1,1
175,Adopo,Svincolato,Svincolato,Cagliari,7,Svincolato,"{M,C}",0,1
176,Bernardeschi,Diablitos FC,Diablitos FC,Bologna,6,Indeterminato,"{W,A}",1,1
177,Maldini,Diablitos FC,Diablitos FC,Atalanta,6,Indeterminato,"{T,A}",13,1
178,Lorran,FC Pontos,FC Pontos,Pisa,7,Primavera,{T},0,1
179,Ekkelenkamp,AC Ciaccati,AC Ciaccati,Udinese,8,Indeterminato,"{C,T}",2,1
180,Lovric,Diaolo Porco,Diaolo Porco,Udinese,8,Indeterminato,{C},4,1
181,Thorstvedt,AC Ciaccati,AC Ciaccati,Sassuolo,8,Indeterminato,"{C,T}",15,1
182,Akinsanmiro,Svincolato,Svincolato,Pisa,8,Svincolato,"{C,T}",0,1
183,Tete Morente,Svincolato,Svincolato,Lecce,7,Svincolato,{W},0,1
184,Rovella,Diaolo Porco,Diaolo Porco,Lazio,9,Indeterminato,"{M,C}",0,1
185,Cataldi,Diaolo Porco,Diaolo Porco,Lazio,8,Indeterminato,"{M,C}",1,1
186,McKennie,Diablitos FC,Diablitos FC,Juventus,9,Indeterminato,"{M,C}",1,1
187,Zalewski,Baby Reijnders,Baby Reijnders,Atalanta,8,Indeterminato,"{E,W}",23,1
188,Frendrup,ZeroDayz FC,ZeroDayz FC,Genoa,9,Indeterminato,"{M,C}",17,1
189,Nicolussi Caviglia,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,10,Indeterminato,"{M,C}",1,1
190,Stengs,Svincolato,Svincolato,Pisa,9,Svincolato,"{W,T}",0,1
191,Serdar,Svincolato,Svincolato,Verona,9,Svincolato,{C},0,1
192,Sohm,ZeroDayz FC,CyberDucks,Fiorentina,9,Fanta-Prestito,{C},2,1
193,Gilmour,Svincolato,Svincolato,Napoli,9,Svincolato,"{M,C}",0,1
194,Ricci S.,FC Pontos,FC Pontos,Milan,10,Indeterminato,"{M,C}",17,1
195,Dele-Bashiru,FC Sovescio,AC Ciaccati,Lazio,9,Fanta-Prestito,"{C,T}",1,1
196,Mkhitaryan,Diaolo Porco,Diaolo Porco,Inter,9,Indeterminato,"{C,T}",11,1
197,Gronbaek,Diablitos FC,Diablitos FC,Genoa,9,Indeterminato,"{W,T}",16,1
198,Ellertsson,AC Ciaccati,AC Ciaccati,Genoa,9,Indeterminato,"{C,W}",1,1
199,Gaetano,Baby Reijnders,Baby Reijnders,Cagliari,9,Indeterminato,{T},2,1
200,Ferguson,Diablitos FC,Diablitos FC,Bologna,9,Indeterminato,"{C,T}",11,1
201,Fabbian,CyberDucks,CyberDucks,Bologna,9,Indeterminato,"{C,T}",36,1
202,Zaniolo,Metodo Monchi FC,Metodo Monchi FC,Udinese,9,Indeterminato,"{T,A}",23,1
203,Jashari,FC Sovescio,FC Sovescio,Milan,10,Indeterminato,{C},32,1
204,Casadei,Sborada,Sborada,Torino,10,Indeterminato,"{C,T}",23,1
205,Konè I.,Diablitos FC,Diablitos FC,Sassuolo,11,Indeterminato,"{M,C}",1,1
206,Tramoni M.,Sborada,Sborada,Pisa,10,Indeterminato,"{W,T}",10,1
207,Ondrejka,Svincolato,Svincolato,Parma,9,Svincolato,"{W,A}",0,1
208,Lobotka,Sborada,Sborada,Napoli,10,Indeterminato,"{M,C}",0,1
209,Pierotti,AC Ciaccati,AC Ciaccati,Lecce,9,Indeterminato,"{W,A}",1,1
210,Guendouzi,Metodo Monchi FC,Metodo Monchi FC,Lazio,10,Indeterminato,{C},8,1
211,Sucic P.,Diablitos FC,Diablitos FC,Inter,10,Indeterminato,{C},21,1
212,Carboni V.,Metodo Monchi FC,Metodo Monchi FC,Genoa,10,Primavera,"{T,A}",0,1
213,Fazzini,CyberDucks,CyberDucks,Fiorentina,10,Indeterminato,"{C,T}",0,1
214,Caqueret,Diaolo Porco,Diaolo Porco,Como,10,Indeterminato,"{C,T}",6,1
215,Perrone,Sborada,Sborada,Como,11,Indeterminato,"{M,C}",20,1
216,Felici,Svincolato,Svincolato,Cagliari,9,Svincolato,{W},0,1
217,Folorunsho,Sborada,Sborada,Cagliari,10,Indeterminato,"{C,T}",4,1
218,Freuler,CyberDucks,CyberDucks,Bologna,10,Indeterminato,"{M,C}",7,1
219,De Roon,Sborada,Sborada,Atalanta,11,Indeterminato,"{M,C}",11,1
220,Elmas,ZeroDayz FC,ZeroDayz FC,Napoli,11,Indeterminato,"{W,T}",9,1
221,Oristanio,Metodo Monchi FC,Metodo Monchi FC,Parma,11,Indeterminato,"{W,T,A}",0,1
222,Atta,Baby Reijnders,Baby Reijnders,Udinese,11,Indeterminato,{C},12,1
223,Fadera,Svincolato,Svincolato,Sassuolo,11,Svincolato,{W},0,1
224,Neres,FC Pontos,FC Pontos,Napoli,11,Indeterminato,"{W,A}",30,1
225,Coulibaly L.,Svincolato,Svincolato,Lecce,12,Svincolato,"{M,C}",0,1
226,Isaksen,Diaolo Porco,Diaolo Porco,Lazio,11,Indeterminato,"{W,A}",1,1
227,Koopmeiners,CyberDucks,CyberDucks,Juventus,11,Indeterminato,"{C,T}",55,1
228,Da Cunha,AC Ciaccati,AC Ciaccati,Como,12,Indeterminato,"{C,W,T}",14,1
229,Bailey,AC Ciaccati,AC Ciaccati,Roma,12,Indeterminato,"{W,A}",25,1
230,Sottil,Svincolato,Svincolato,Lecce,12,Svincolato,"{W,A}",0,1
231,Vlasic,ZeroDayz FC,ZeroDayz FC,Torino,11,Indeterminato,{T},1,1
232,Cristante,Diaolo Porco,Sborada,Roma,12,Fanta-Prestito,"{M,C}",1,1
233,Bernabè,Metodo Monchi FC,Metodo Monchi FC,Parma,12,Indeterminato,{C},28,1
234,Loftus-Cheek,Sborada,Sborada,Milan,12,Indeterminato,"{C,T}",41,1
235,Locatelli,Baby Reijnders,Baby Reijnders,Juventus,12,Indeterminato,"{M,C}",3,1
236,Frattesi,Metodo Monchi FC,Metodo Monchi FC,Inter,12,Indeterminato,"{C,T}",16,1
237,Ederson D.S.,Svincolato,Svincolato,Atalanta,13,Svincolato,"{M,C}",0,1
238,Pellegrini Lo.,FC Sovescio,FC Sovescio,Roma,13,Indeterminato,"{C,T}",0,1
239,Fofana Y.,CyberDucks,CyberDucks,Milan,14,Indeterminato,"{M,C}",12,1
240,Vazquez,Svincolato,Svincolato,Cremonese,13,Svincolato,"{T,A}",0,1
241,Vandeputte,FC Pontos,FC Pontos,Cremonese,13,Indeterminato,"{W,T}",1,1
242,Pasalic,ZeroDayz FC,ZeroDayz FC,Atalanta,13,Indeterminato,"{C,T}",25,1
243,Rowe,Diablitos FC,Diablitos FC,Bologna,14,Indeterminato,"{W,T}",35,1
244,Konè M.,AC Ciaccati,AC Ciaccati,Roma,16,Indeterminato,"{M,C}",18,1
245,Barella,Baby Reijnders,Baby Reijnders,Inter,15,Indeterminato,{C},51,1
246,Samardzic,ZeroDayz FC,ZeroDayz FC,Atalanta,14,Indeterminato,{T},15,1
247,Politano,Diaolo Porco,Diaolo Porco,Napoli,15,Indeterminato,{W},25,1
248,Modric,FC Sovescio,FC Sovescio,Milan,16,Indeterminato,{C},9,1
249,Saelemaekers,Sborada,Sborada,Milan,18,Indeterminato,"{E,W}",7,1
250,Thuram K.,Baby Reijnders,Baby Reijnders,Juventus,17,Indeterminato,"{M,C}",20,1
251,Mandragora,FC Pontos,FC Pontos,Fiorentina,17,Indeterminato,"{M,C}",6,1
252,Zhegrova,Diablitos FC,Diablitos FC,Juventus,18,Indeterminato,{W},50,1
253,Odgaard,AC Ciaccati,AC Ciaccati,Bologna,17,Indeterminato,"{T,A}",3,1
254,Zambo Anguissa,FC Pontos,FC Pontos,Napoli,20,Indeterminato,"{M,C}",27,1
255,Conceicao,AC Ciaccati,AC Ciaccati,Juventus,18,Indeterminato,"{W,A}",3,1
256,Gudmundsson A.,Diablitos FC,Diablitos FC,Fiorentina,18,Indeterminato,"{T,A}",72,1
257,Rabiot,AC Ciaccati,AC Ciaccati,Milan,23,Indeterminato,"{C,T}",41,1
258,Calhanoglu,Diablitos FC,Diablitos FC,Inter,24,Indeterminato,"{M,C}",65,1
259,McTominay,CyberDucks,CyberDucks,Napoli,25,Indeterminato,"{C,T}",25,1
260,Zaccagni,ZeroDayz FC,ZeroDayz FC,Lazio,26,Indeterminato,"{W,A}",79,1
261,Paz N.,FC Sovescio,FC Sovescio,Como,25,Indeterminato,"{T,A}",0,1
262,De Bruyne,Baby Reijnders,Baby Reijnders,Napoli,25,Indeterminato,{T},49,1
263,Pulisic,CyberDucks,CyberDucks,Milan,31,Indeterminato,"{T,A}",80,1
264,Orsolini,Baby Reijnders,Baby Reijnders,Bologna,32,Indeterminato,"{W,A}",67,1
265,Palacios T.,Svincolato,Svincolato,Inter,1,Svincolato,{Dc},0,1
266,Odogu,Baby Reijnders,Baby Reijnders,Milan,1,Primavera,{Dc},0,1
267,Rodriguez Ju.,Svincolato,Svincolato,Cagliari,1,Svincolato,"{Ds,Dc}",0,1
268,Kouadio,Svincolato,Svincolato,Fiorentina,1,Svincolato,{Dc},0,1
269,Denoon,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,1
270,Oyegoke,Svincolato,Svincolato,Verona,1,Svincolato,"{B,Dd,E}",0,1
271,Slotsager,Svincolato,Svincolato,Verona,1,Svincolato,{Dc},0,1
272,Palma,Diablitos FC,Diablitos FC,Udinese,1,Primavera,{Dc},0,1
273,Dembelè A.,Svincolato,Svincolato,Torino,1,Svincolato,"{Dd,E}",0,1
274,Schuurs,FC Sovescio,FC Sovescio,Torino,1,Indeterminato,{Dc},2,1
275,Pieragnolo,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Ds,E}",0,1
276,Paz Y.,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Dd,E}",0,1
277,Odenthal,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Dc},0,1
278,Esteves T.,Svincolato,Svincolato,Pisa,1,Svincolato,"{Dd,E}",0,1
279,Mbambi,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,1
280,Coppola F.,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,1
281,Mazzocchi,Svincolato,Svincolato,Napoli,1,Svincolato,"{Dd,Ds,E}",0,1
282,Marianucci,Metodo Monchi FC,Metodo Monchi FC,Napoli,1,Primavera,{Dc},0,1
283,Perez M.,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Dc}",0,1
284,Jean,Svincolato,Svincolato,Lecce,1,Svincolato,{Dc},0,1
285,Rouhi,Svincolato,Svincolato,Juventus,1,Svincolato,"{Ds,E}",0,1
286,Otoa,Svincolato,Svincolato,Genoa,1,Svincolato,{Dc},0,1
287,Sernicola,Svincolato,Svincolato,Cremonese,1,Svincolato,"{Dd,Ds,E}",0,1
288,Moreno Alb.,Diablitos FC,FC Pontos,Como,1,Fanta-Prestito,"{Ds,E}",7,1
289,Britschgi,Svincolato,Svincolato,Parma,2,Svincolato,"{Dd,Ds,E}",0,1
290,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,1
291,Bernasconi,Svincolato,Svincolato,Atalanta,2,Svincolato,{E},0,1
292,Ebosse,Svincolato,Svincolato,Verona,3,Svincolato,"{Ds,Dc}",0,1
293,Valentini N.,Sborada,Sborada,Verona,2,Indeterminato,{Dc},3,1
294,Ghilardi,CyberDucks,CyberDucks,Roma,2,Indeterminato,{Dc},6,1
295,Rui Modesto,Svincolato,Svincolato,Udinese,2,Svincolato,{E},0,1
296,Romagna,Svincolato,Svincolato,Sassuolo,2,Svincolato,{Dc},0,1
297,Ndaba,Svincolato,Svincolato,Lecce,2,Svincolato,"{Ds,E}",0,1
298,Hysaj,Svincolato,Svincolato,Lazio,2,Svincolato,"{Dd,Ds,E}",0,1
299,Lazzari,FC Pontos,FC Pontos,Lazio,2,Indeterminato,"{Dd,E}",10,1
300,Patric,Baby Reijnders,Baby Reijnders,Lazio,2,Indeterminato,"{Dd,Dc}",1,1
