id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
302,Coulibaly W.,Svincolato,Svincolato,Sassuolo,2,Svincolato,"{Dd,Ds,E}",0,1
303,Nkounkou,Svincolato,Svincolato,Torino,2,Svincolato,"{Ds,E}",0,1
304,Troilo,Metodo Monchi FC,Diablitos FC,Parma,2,Fanta-Prestito,{Dc},1,1
305,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,1
306,Ndiaye,Svincolato,Svincolato,Parma,2,Svincolato,{Dc},0,1
307,Rui Modesto,Svincolato,Svincolato,Udinese,2,Svincolato,{E},0,1
308,Masina,Svincolato,Svincolato,Torino,2,Svincolato,"{B,Ds,E}",0,1
309,Mateus Lusuardi,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,1
310,Lovik,Svincolato,Svincolato,Parma,2,Svincolato,"{Ds,E}",0,1
311,Patric,Baby Reijnders,Baby Reijnders,Lazio,2,Indeterminato,"{Dd,Dc}",1,1
312,Joao Mario,AC Ciaccati,AC Ciaccati,Juventus,2,Indeterminato,{E},1,1
313,Rugani,Svincolato,Svincolato,Juventus,2,Svincolato,{Dc},0,1
314,Viti,Diablitos FC,Diablitos FC,Fiorentina,2,Indeterminato,{Dc},0,1
315,Marì,FC Pontos,FC Pontos,Fiorentina,2,Indeterminato,{Dc},6,1
316,Ceccherini,Svincolato,Svincolato,Cremonese,2,Svincolato,"{Dd,Dc}",0,1
317,Di Pardo,Svincolato,Svincolato,Cagliari,2,Svincolato,"{Dd,E}",0,1
318,Casale,Svincolato,Svincolato,Bologna,2,Svincolato,{Dc},0,1
319,Albiol,Svincolato,Svincolato,Pisa,3,Svincolato,{Dc},0,1
320,Faye,Svincolato,Svincolato,Cremonese,3,Svincolato,{Dc},0,1
321,Tsimikas,Svincolato,Svincolato,Roma,3,Svincolato,"{Ds,E}",0,1
322,Ziolkowski,Diaolo Porco,Diaolo Porco,Roma,3,Primavera,{Dc},0,1
323,Gutierrez,Diablitos FC,Diablitos FC,Napoli,3,Indeterminato,"{Ds,E}",23,1
324,Athekame,CyberDucks,CyberDucks,Milan,3,Primavera,"{Dd,E}",0,1
325,Candè,Svincolato,Svincolato,Sassuolo,3,Svincolato,"{Ds,Dc}",0,1
326,Goglichidze,AC Ciaccati,AC Ciaccati,Udinese,3,Primavera,"{Dd,Dc}",0,1
327,Zemura,Svincolato,Svincolato,Udinese,3,Svincolato,"{Ds,E}",0,1
328,Biraghi,Diaolo Porco,Diaolo Porco,Torino,3,Indeterminato,"{Ds,E}",10,1
329,Estupinan,FC Pontos,Diablitos FC,Milan,3,Fanta-Prestito,"{Ds,E}",31,1
330,Ndaba,Svincolato,Svincolato,Lecce,3,Svincolato,"{Ds,E}",0,1
331,Lazzari,FC Pontos,FC Pontos,Lazio,3,Indeterminato,"{Dd,E}",10,1
332,Otoa,Svincolato,Svincolato,Genoa,3,Svincolato,{Dc},0,1
333,Van Der Brempt,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,E}",0,1
334,Smolcic I.,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,Dc}",0,1
335,Lykogiannis,Svincolato,Svincolato,Bologna,3,Svincolato,"{Ds,E}",0,1
336,De Silvestri,Svincolato,Svincolato,Bologna,3,Svincolato,"{Dd,E}",0,1
337,Vitik,ZeroDayz FC,ZeroDayz FC,Bologna,3,Indeterminato,{Dc},24,1
338,Bonfanti,Svincolato,Svincolato,Pisa,3,Svincolato,{Dc},0,1
339,Rodriguez Ju.,Svincolato,Svincolato,Cagliari,4,Svincolato,"{Ds,Dc}",0,1
340,Nelsson,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
341,Frese,Svincolato,Svincolato,Verona,4,Svincolato,"{Ds,E}",0,1
342,Valentini N.,Sborada,Sborada,Verona,4,Indeterminato,{Dc},3,1
343,Unai Nunez,Diaolo Porco,Diaolo Porco,Verona,4,Indeterminato,{Dc},5,1
344,Ehizibue,Svincolato,Svincolato,Udinese,4,Svincolato,"{Dd,E}",0,1
345,Calabresi,Svincolato,Svincolato,Pisa,4,Svincolato,"{B,Dd,E}",0,1
346,Olivera,Diaolo Porco,Diaolo Porco,Napoli,4,Indeterminato,"{Ds,E}",10,1
347,Juan Jesus,Diaolo Porco,Diaolo Porco,Napoli,4,Indeterminato,"{Ds,Dc}",1,1
348,Provstgaard,Metodo Monchi FC,Metodo Monchi FC,Lazio,4,Indeterminato,{Dc},1,1
349,De Vrij,ZeroDayz FC,Metodo Monchi FC,Inter,4,Fanta-Prestito,{Dc},1,1
350,De Winter,Sborada,Sborada,Milan,4,Indeterminato,"{Dd,Dc}",11,1
351,Marcandalli,Svincolato,Svincolato,Genoa,4,Svincolato,{Dc},0,1
352,Pongracic,Baby Reijnders,Baby Reijnders,Fiorentina,4,Indeterminato,{Dc},10,1
353,Pezzella Giu.,CyberDucks,CyberDucks,Cremonese,4,Indeterminato,"{Ds,E}",8,1
354,Floriani Mussolini,Svincolato,Svincolato,Cremonese,4,Svincolato,"{Dd,E}",0,1
355,Bella-Kotchap,Svincolato,Svincolato,Verona,5,Svincolato,{Dc},0,1
356,Bernasconi,Svincolato,Svincolato,Atalanta,5,Svincolato,{E},0,1
357,Pedersen,Diablitos FC,Diablitos FC,Torino,5,Indeterminato,"{Dd,E}",1,1
358,Rensch,FC Sovescio,FC Sovescio,Roma,6,Indeterminato,"{B,Dd,E}",1,1
359,Canestrelli,Sborada,Sborada,Pisa,5,Indeterminato,{Dc},5,1
360,Veiga D.,Svincolato,Svincolato,Lecce,5,Svincolato,"{Dd,E}",0,1
361,Dodò,ZeroDayz FC,ZeroDayz FC,Fiorentina,5,Indeterminato,{E},16,1
362,Obert,Svincolato,Svincolato,Cagliari,5,Svincolato,"{Ds,Dc}",0,1
363,Ahanor,CyberDucks,CyberDucks,Atalanta,5,Primavera,"{B,Ds,E}",0,1
364,Kolasinac,Sborada,Sborada,Atalanta,5,Indeterminato,"{B,Ds,E}",0,1
365,Djimsiti,ZeroDayz FC,ZeroDayz FC,Atalanta,5,Indeterminato,{Dc},5,1
366,Bradaric,Svincolato,Svincolato,Verona,6,Svincolato,"{Ds,E}",0,1
367,Kamara H.,Sborada,Sborada,Udinese,6,Indeterminato,"{Ds,E}",5,1
368,Bertola,FC Pontos,FC Pontos,Udinese,6,Indeterminato,{Dc},11,1
369,Doig,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Ds,E}",1,1
370,Valenti,Svincolato,Svincolato,Parma,6,Svincolato,{Dc},0,1
371,Gaspar K.,Metodo Monchi FC,Metodo Monchi FC,Lecce,6,Indeterminato,{Dc},5,1
372,Tavares N.,Sborada,Sborada,Lazio,6,Indeterminato,"{Ds,E}",5,1
373,Pellegrini Lu.,Svincolato,Svincolato,Lazio,6,Svincolato,"{Ds,E}",0,1
374,Gatti,ZeroDayz FC,ZeroDayz FC,Juventus,6,Indeterminato,{Dc},6,1
375,Acerbi,ZeroDayz FC,ZeroDayz FC,Inter,6,Indeterminato,{Dc},0,1
376,Parisi,CyberDucks,CyberDucks,Fiorentina,6,Indeterminato,{E},16,1
377,Fortini,ZeroDayz FC,ZeroDayz FC,Fiorentina,6,Primavera,{E},0,1
378,Comuzzo,FC Pontos,FC Pontos,Fiorentina,6,Indeterminato,{Dc},0,1
379,Folino,Svincolato,Svincolato,Cremonese,6,Svincolato,{Dc},0,1
380,Kristensen T.,CyberDucks,CyberDucks,Udinese,7,Indeterminato,"{Dd,Dc}",2,1
381,Lazaro,Diablitos FC,Diablitos FC,Torino,7,Indeterminato,"{Dd,E}",1,1
382,Ismajli,Metodo Monchi FC,Metodo Monchi FC,Torino,7,Indeterminato,{Dc},2,1
383,Walukiewicz,FC Sovescio,FC Sovescio,Sassuolo,7,Indeterminato,"{Dd,Dc}",5,1
384,Angelino,AC Ciaccati,AC Ciaccati,Roma,7,Indeterminato,{E},8,1
385,N'Dicka,CyberDucks,CyberDucks,Roma,7,Indeterminato,{Dc},13,1
386,Caracciolo A.,Svincolato,Svincolato,Pisa,7,Svincolato,{Dc},0,1
387,Norton-Cuffy,Diaolo Porco,Diaolo Porco,Genoa,7,Primavera,"{Dd,E}",0,1
388,Ranieri L.,Diablitos FC,Diablitos FC,Fiorentina,7,Indeterminato,"{Ds,Dc}",1,1
389,Bianchetti,Svincolato,Svincolato,Cremonese,7,Svincolato,{Dc},0,1
390,Moreno Alb.,Diablitos FC,FC Pontos,Como,7,Fanta-Prestito,"{Ds,E}",7,1
391,Hien,CyberDucks,CyberDucks,Atalanta,7,Indeterminato,{Dc},5,1
392,Britschgi,Svincolato,Svincolato,Parma,8,Svincolato,"{Dd,Ds,E}",0,1
393,Muharemovic,Sborada,Sborada,Sassuolo,8,Indeterminato,{Dc},12,1
394,Angori,FC Pontos,FC Pontos,Pisa,8,Indeterminato,"{Ds,E}",1,1
395,Zanoli,FC Sovescio,FC Sovescio,Udinese,8,Indeterminato,"{Dd,E}",7,1
396,Beukema,Diaolo Porco,Diaolo Porco,Napoli,8,Indeterminato,{Dc},10,1
397,Tomori,Diablitos FC,Diablitos FC,Milan,8,Indeterminato,{Dc},20,1
398,Gallo,FC Sovescio,FC Sovescio,Lecce,8,Indeterminato,"{Ds,E}",2,1
399,Marusic,FC Pontos,FC Pontos,Lazio,9,Indeterminato,"{Dd,Ds,E}",1,1
400,Romagnoli,Metodo Monchi FC,Metodo Monchi FC,Lazio,8,Indeterminato,{Dc},6,1
401,Gila,Diablitos FC,Diablitos FC,Lazio,8,Indeterminato,{Dc},12,1
402,Valle,Baby Reijnders,Baby Reijnders,Como,8,Primavera,"{Ds,E}",0,1
403,Zortea,Baby Reijnders,Baby Reijnders,Bologna,8,Indeterminato,{E},16,1
404,Zappa,Diaolo Porco,Diaolo Porco,Cagliari,8,Indeterminato,"{B,Dd,E}",4,1
405,Lucumì,FC Sovescio,FC Sovescio,Bologna,8,Indeterminato,{Dc},9,1
406,Zappacosta,ZeroDayz FC,ZeroDayz FC,Atalanta,8,Indeterminato,{E},5,1
407,Bellanova,Metodo Monchi FC,Metodo Monchi FC,Atalanta,8,Indeterminato,{E},28,1
408,Diego Carlos,Svincolato,Svincolato,Como,9,Svincolato,{Dc},0,1
409,Heggem,Metodo Monchi FC,Metodo Monchi FC,Bologna,9,Indeterminato,"{Ds,Dc}",4,1
410,Idzes,Metodo Monchi FC,Metodo Monchi FC,Sassuolo,9,Indeterminato,{Dc},1,1
411,Cuadrado,Svincolato,Svincolato,Pisa,9,Svincolato,{E},0,1
412,Valeri,Baby Reijnders,Baby Reijnders,Parma,9,Indeterminato,"{Ds,E}",5,1
413,Delprato,Sborada,Sborada,Parma,9,Indeterminato,"{B,Dd,E}",0,1
414,Circati,AC Ciaccati,AC Ciaccati,Parma,9,Indeterminato,{Dc},0,1
415,Gabbia,Diablitos FC,Diablitos FC,Milan,9,Indeterminato,{Dc},3,1
416,Cabal,CyberDucks,Metodo Monchi FC,Juventus,9,Fanta-Prestito,"{B,Ds,E}",2,1
417,Bisseck,Sborada,Sborada,Inter,9,Indeterminato,{Dc},8,1
418,Vasquez,ZeroDayz FC,ZeroDayz FC,Genoa,9,Indeterminato,"{Ds,Dc}",9,1
419,Gosens,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,9,Indeterminato,{E},7,1
420,Barbieri,Sborada,Sborada,Cremonese,9,Indeterminato,"{Dd,Ds,E}",1,1
421,Idrissi R.,Svincolato,Svincolato,Cagliari,9,Svincolato,"{Ds,E}",0,1
422,Mina,FC Pontos,FC Pontos,Cagliari,9,Indeterminato,{Dc},9,1
423,Luperto,Baby Reijnders,Baby Reijnders,Cagliari,9,Indeterminato,{Dc},8,1
424,Kossounou,Baby Reijnders,Baby Reijnders,Atalanta,9,Indeterminato,"{Dd,Dc}",11,1
425,Scalvini,Metodo Monchi FC,Metodo Monchi FC,Atalanta,9,Indeterminato,{Dc},0,1
426,Mancini,FC Sovescio,FC Sovescio,Roma,10,Indeterminato,{Dc},18,1
427,Di Lorenzo,FC Pontos,FC Pontos,Napoli,10,Indeterminato,"{Dd,E}",33,1
428,Rrahmani,AC Ciaccati,AC Ciaccati,Napoli,10,Indeterminato,{Dc},25,1
429,Tiago Gabriel,AC Ciaccati,AC Ciaccati,Lecce,10,Indeterminato,{Dc},0,1
430,Cambiaso,Baby Reijnders,Baby Reijnders,Juventus,10,Indeterminato,{E},17,1
431,Kelly L.,CyberDucks,CyberDucks,Juventus,10,Indeterminato,"{Ds,Dc}",1,1
432,Bremer,AC Ciaccati,AC Ciaccati,Juventus,10,Indeterminato,{Dc},27,1
433,Dumfries,Diaolo Porco,Diaolo Porco,Inter,10,Indeterminato,{E},28,1
434,Miranda J.,Diablitos FC,Diablitos FC,Bologna,10,Indeterminato,"{Ds,E}",23,1
435,Posch,ZeroDayz FC,ZeroDayz FC,Como,10,Indeterminato,"{Dd,Dc}",15,1
436,Akanji,CyberDucks,CyberDucks,Inter,11,Indeterminato,{Dc},14,1
437,Solet,Baby Reijnders,Baby Reijnders,Udinese,11,Indeterminato,{Dc},3,1
438,Kabasele,Svincolato,Svincolato,Udinese,11,Svincolato,{Dc},0,1
439,Hermoso,Diablitos FC,Metodo Monchi FC,Roma,11,Fanta-Prestito,{Dc},1,1
440,Belghali,Svincolato,Svincolato,Verona,12,Svincolato,"{Dd,E}",0,1
441,Ramon,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,{Dc},0,1
442,Ostigard,Metodo Monchi FC,Metodo Monchi FC,Genoa,12,Indeterminato,{Dc},2,1
443,Maripan,Sborada,Sborada,Torino,12,Indeterminato,{Dc},2,1
444,Buongiorno,Diaolo Porco,Diaolo Porco,Napoli,12,Indeterminato,{Dc},31,1
445,Kalulu,AC Ciaccati,AC Ciaccati,Juventus,12,Indeterminato,"{Dd,Dc}",1,1
446,Vojvoda,FC Sovescio,FC Sovescio,Como,12,Indeterminato,"{Dd,E}",4,1
447,Kempf,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,{Dc},1,1
448,Coco,FC Sovescio,FC Sovescio,Torino,13,Indeterminato,{Dc},5,1
449,Celik,AC Ciaccati,AC Ciaccati,Roma,13,Indeterminato,"{B,Dd,E}",1,1
450,Terracciano F.,Baby Reijnders,Baby Reijnders,Cremonese,13,Indeterminato,"{Dd,Ds,E}",1,1
451,Bartesaghi,FC Sovescio,FC Sovescio,Milan,13,Primavera,"{Ds,E}",0,1
452,Martin,AC Ciaccati,AC Ciaccati,Genoa,13,Indeterminato,"{Ds,E}",9,1
453,Baschirotto,FC Pontos,FC Pontos,Cremonese,14,Indeterminato,{Dc},11,1
454,Carlos Augusto,ZeroDayz FC,ZeroDayz FC,Inter,14,Indeterminato,"{B,Ds,E}",5,1
455,Holm,CyberDucks,CyberDucks,Bologna,14,Indeterminato,"{Dd,E}",4,1
456,Wesley,Metodo Monchi FC,Metodo Monchi FC,Roma,16,Indeterminato,{E},40,1
457,Pavlovic,Baby Reijnders,Baby Reijnders,Milan,16,Indeterminato,{Dc},13,1
458,Palestra,FC Pontos,FC Pontos,Cagliari,16,Primavera,{E},0,1
459,Spinazzola,Sborada,Diaolo Porco,Napoli,18,Fanta-Prestito,"{Ds,E}",0,1
460,Bastoni,Diaolo Porco,Diaolo Porco,Inter,18,Indeterminato,{Dc},27,1
461,Dimarco,Metodo Monchi FC,Metodo Monchi FC,Inter,26,Indeterminato,{E},31,1
462,Sherri,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
463,Tornqvist,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
464,Calligaris,Svincolato,Svincolato,Inter,1,Svincolato,{Por},0,1
465,Ferrante,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
466,Cavlina,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
467,Toniolo,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
468,Lezzerini,Sborada,Sborada,Fiorentina,1,Indeterminato,{Por},1,1
469,Nunziante,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,1
470,Vasquez D.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
471,Perilli,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
472,Popa,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,1
473,Turati,Diablitos FC,Diablitos FC,Sassuolo,1,Indeterminato,{Por},1,1
474,Satalino,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,1
475,Gollini,ZeroDayz FC,ZeroDayz FC,Roma,1,Indeterminato,{Por},3,1
476,Zelezny,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
477,Scuffet,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
478,Nicolas,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
479,Rinaldi,Svincolato,Svincolato,Parma,1,Svincolato,{Por},0,1
480,Contini,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
481,Torriani,FC Pontos,FC Pontos,Milan,1,Indeterminato,{Por},1,1
482,Terracciano,Svincolato,Svincolato,Milan,1,Svincolato,{Por},0,1
483,Samooja,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
484,Fruchtl,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
485,Mandas,Baby Reijnders,Baby Reijnders,Lazio,1,Indeterminato,{Por},1,1
486,Furlanetto,Svincolato,Svincolato,Lazio,1,Svincolato,{Por},0,1
487,Pinsoglio,CyberDucks,CyberDucks,Juventus,1,Indeterminato,{Por},1,1
488,Di Gennaro,AC Ciaccati,AC Ciaccati,Inter,1,Indeterminato,{Por},1,1
489,Sommariva,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
490,Siegrist,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
491,Christensen O.,Svincolato,Svincolato,Fiorentina,1,Svincolato,{Por},0,1
492,Nava,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,1
493,Vigorito,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
494,Ciocci,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
495,Sportiello,Diablitos FC,Diablitos FC,Atalanta,1,Indeterminato,{Por},1,1
496,Rossi F.,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,1
497,Silvestri,Svincolato,Svincolato,Cremonese,2,Svincolato,{Por},0,1
498,Sava,FC Sovescio,FC Sovescio,Udinese,2,Indeterminato,{Por},1,1
499,Perin,CyberDucks,CyberDucks,Juventus,2,Indeterminato,{Por},1,1
500,Martinez Jo.,AC Ciaccati,AC Ciaccati,Inter,2,Indeterminato,{Por},8,1
501,Pessina Mas.,Svincolato,Svincolato,Bologna,2,Svincolato,{Por},0,1
502,Israel,FC Sovescio,FC Sovescio,Torino,3,Indeterminato,{Por},21,1
503,Guaita,Svincolato,Svincolato,Parma,4,Svincolato,{Por},0,1
504,Padelli,Svincolato,Svincolato,Udinese,4,Svincolato,{Por},0,1
505,Meret,Metodo Monchi FC,Metodo Monchi FC,Napoli,8,Indeterminato,{Por},29,1
506,Corvi,Svincolato,Svincolato,Parma,9,Svincolato,{Por},0,1
507,Leali,FC Sovescio,FC Sovescio,Genoa,9,Indeterminato,{Por},1,1
508,Okoye,FC Sovescio,FC Sovescio,Udinese,10,Indeterminato,{Por},2,1
509,Suzuki,FC Pontos,FC Pontos,Parma,10,Indeterminato,{Por},4,1
510,Ravaglia F.,Diaolo Porco,Diaolo Porco,Bologna,10,Indeterminato,{Por},1,1
511,Montipò,Diaolo Porco,Diaolo Porco,Verona,11,Indeterminato,{Por},2,1
512,Paleari,Svincolato,Svincolato,Torino,11,Svincolato,{Por},0,1
513,Semper,Baby Reijnders,Baby Reijnders,Pisa,11,Indeterminato,{Por},1,1
514,De Gea,Sborada,Sborada,Fiorentina,11,Indeterminato,{Por},35,1
515,Muric,Diablitos FC,Diablitos FC,Sassuolo,12,Indeterminato,{Por},1,1
516,Sommer,AC Ciaccati,AC Ciaccati,Inter,12,Indeterminato,{Por},47,1
517,Skorupski,Diaolo Porco,Diaolo Porco,Bologna,12,Indeterminato,{Por},5,1
518,Caprile,Metodo Monchi FC,Metodo Monchi FC,Cagliari,13,Indeterminato,{Por},8,1
519,Di Gregorio,CyberDucks,CyberDucks,Juventus,15,Indeterminato,{Por},49,1
520,Audero,FC Sovescio,FC Sovescio,Cremonese,15,Indeterminato,{Por},0,1
521,Falcone,ZeroDayz FC,ZeroDayz FC,Lecce,16,Indeterminato,{Por},11,1
522,Provedel,Baby Reijnders,Baby Reijnders,Lazio,16,Indeterminato,{Por},30,1
523,Butez,Metodo Monchi FC,Metodo Monchi FC,Como,16,Indeterminato,{Por},7,1
524,Carnesecchi,Diablitos FC,Diablitos FC,Atalanta,16,Indeterminato,{Por},35,1
525,Milinkovic-Savic V.,Diaolo Porco,Diaolo Porco,Napoli,17,Indeterminato,{Por},19,1
526,Svilar,ZeroDayz FC,ZeroDayz FC,Roma,19,Indeterminato,{Por},21,1
527,Maignan,FC Pontos,FC Pontos,Milan,20,Indeterminato,{Por},35,1
528,Sarr A.,Svincolato,Svincolato,Verona,5,Svincolato,{A},0,1
529,Njie,Svincolato,Svincolato,Torino,5,Svincolato,{A},0,1
530,Meister,Svincolato,Svincolato,Pisa,5,Svincolato,{Pc},0,1
531,Pedro,Svincolato,Svincolato,Lazio,5,Svincolato,{A},0,1
532,Kuhn,Diaolo Porco,Diaolo Porco,Como,5,Indeterminato,"{W,A}",27,1
533,Stulic,Svincolato,Svincolato,Lecce,6,Svincolato,{Pc},0,1
534,Morata,Baby Reijnders,Baby Reijnders,Como,6,Indeterminato,{Pc},0,1
535,Lucca,Diablitos FC,Diablitos FC,Napoli,7,Indeterminato,{Pc},16,1
536,Camarda,Diablitos FC,Diablitos FC,Lecce,6,Primavera,{Pc},0,1
537,Buffon L.,Svincolato,Svincolato,Pisa,1,Svincolato,{A},0,1
538,Milik,Svincolato,Svincolato,Juventus,1,Svincolato,{Pc},0,1
539,Pavoletti,Svincolato,Svincolato,Cagliari,1,Svincolato,{Pc},0,1
540,Moumbagna,Svincolato,Svincolato,Cremonese,2,Svincolato,{Pc},0,1
541,Ambrosino,Svincolato,Svincolato,Napoli,2,Svincolato,{Pc},0,1
542,Aboukhlal,AC Ciaccati,AC Ciaccati,Torino,2,Indeterminato,{A},1,1
543,Moro L.,Svincolato,Svincolato,Sassuolo,2,Svincolato,{Pc},0,1
544,Pierini,Svincolato,Svincolato,Sassuolo,2,Svincolato,{A},0,1
545,Djuric,Baby Reijnders,Baby Reijnders,Parma,2,Indeterminato,{Pc},2,1
546,Okereke,Svincolato,Svincolato,Cremonese,2,Svincolato,{A},0,1
547,Sazonov,Svincolato,Svincolato,Empoli,1,Svincolato,{Dc},0,0
548,Gytkjaer,Svincolato,Svincolato,Venezia,9,Svincolato,{Pc},0,0
549,Daniliuc,Svincolato,Svincolato,Verona,1,Svincolato,"{Dd,Dc}",0,0
550,Luan Patrick,Svincolato,Svincolato,Verona,1,Svincolato,{Dc},0,0
551,Iovine,Svincolato,Svincolato,Como,1,Svincolato,"{Dd,E}",0,0
552,Marin R.,ZeroDayz FC,ZeroDayz FC,Napoli,2,Prestito Reale,{Dc},6,0
553,Hatzidiakos,Svincolato,Svincolato,Cagliari,2,Svincolato,"{Dd,Dc}",0,0
554,Ferreira J.,Svincolato,Svincolato,Udinese,5,Svincolato,"{B,Dd,E}",0,0
555,Pereiro,Svincolato,Svincolato,Genoa,2,Svincolato,"{W,T}",0,0
556,Success,Svincolato,Svincolato,Udinese,3,Svincolato,{A},0,0
557,Grandi,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
558,Pelmard,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Ds,Dc}",0,0
559,Ekong,Svincolato,Svincolato,Empoli,4,Svincolato,{A},0,0
560,Kvaratskhelia,Svincolato,Svincolato,Napoli,26,Svincolato,{A},0,0
561,Balogh,Svincolato,Svincolato,Parma,3,Svincolato,{Dc},0,0
562,Azzi,Svincolato,Svincolato,Cremonese,3,Svincolato,"{Ds,E}",0,0
563,Barak,Svincolato,Svincolato,Fiorentina,5,Svincolato,{T},0,0
564,Sagrado,Svincolato,Svincolato,Venezia,1,Svincolato,"{Dd,E}",0,0
565,Marin Re.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
566,Rocha Livramento,Svincolato,Svincolato,Verona,2,Svincolato,{Pc},0,0
567,Musso,Svincolato,Svincolato,Atalanta,4,Svincolato,{Por},0,0
568,Jasim,Svincolato,Svincolato,Como,1,Svincolato,"{W,A}",0,0
569,Baselli,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
570,Hainaut,Svincolato,Svincolato,Parma,2,Svincolato,"{Dd,E}",0,0
571,Esteves G.,Diablitos FC,Diablitos FC,Udinese,2,Primavera,"{Dd,Ds,E}",0,0
572,Vos,Svincolato,Svincolato,Milan,1,Svincolato,"{M,C}",0,0
573,Ebuehi,Svincolato,Svincolato,Empoli,4,Svincolato,"{Dd,E}",0,0
574,Plizzari,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
575,Sosa B.,Svincolato,Svincolato,Torino,2,Svincolato,{E},0,0
576,Russo A.,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,0
577,Veiga R.,Svincolato,Svincolato,Juventus,7,Svincolato,"{M,C}",0,0
578,Berardi A.,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,0
579,Osimhen,Svincolato,Svincolato,Napoli,34,Svincolato,{Pc},0,0
580,Abraham,Svincolato,Baby Reijnders,Milan,10,Prestito Reale,{Pc},8,0
581,Maric,Svincolato,Svincolato,Venezia,3,Svincolato,{Pc},0,0
582,Engelhardt,Svincolato,Svincolato,Como,2,Svincolato,"{M,C}",0,0
583,Karamoh,Svincolato,Svincolato,Torino,6,Svincolato,{A},0,0
584,Lella,Svincolato,Svincolato,Venezia,1,Svincolato,{C},0,0
585,Urbanski,Sborada,Sborada,Monza,4,Indeterminato,"{C,W,T}",0,0
586,Bijol,Svincolato,Svincolato,Udinese,8,Svincolato,{Dc},0,0
587,Rus,Svincolato,Svincolato,Pisa,2,Svincolato,"{Dd,Dc}",0,0
588,Guilbert,Svincolato,Svincolato,Lecce,5,Svincolato,"{B,Dd,Ds}",0,0
589,Strefezza,Svincolato,Svincolato,Como,13,Svincolato,{W},0,0
590,Sambia,Svincolato,Svincolato,Empoli,2,Svincolato,"{Dd,E}",0,0
591,Faraoni,Svincolato,Svincolato,Verona,1,Svincolato,"{Dd,E}",0,0
592,Birindelli,Svincolato,Svincolato,Monza,12,Svincolato,"{Dd,Ds,E}",0,0
593,Ebosele,Svincolato,Svincolato,Udinese,3,Svincolato,"{Dd,E}",0,0
594,Raspadori,Svincolato,Svincolato,Napoli,13,Svincolato,{A},0,0
595,Condè,Svincolato,Svincolato,Venezia,2,Svincolato,"{M,C}",0,0
596,Kasa,Svincolato,Svincolato,Genoa,2,Svincolato,"{M,C}",0,0
597,Shomurodov,Svincolato,Svincolato,Roma,19,Svincolato,{Pc},0,0
598,Tessmann,Svincolato,Svincolato,Venezia,7,Svincolato,"{M,C}",0,0
599,Adli,Svincolato,Svincolato,Fiorentina,16,Svincolato,"{M,C}",0,0
600,Machin,Svincolato,Svincolato,Monza,2,Svincolato,{C},0,0
601,Altare,Svincolato,Svincolato,Venezia,4,Svincolato,{Dc},0,0
602,Ganvoula,Svincolato,Svincolato,Monza,4,Svincolato,{Pc},0,0
603,Donnarumma An.,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,0
604,Joao Felix,Svincolato,Svincolato,Milan,12,Svincolato,{A},0,0
