id,id_fantacalcio,nome,squadra_fc,id_giocatore,aggiornato_il
4551,4686,Fofana Y.,MIL,,2026-09-22 22:14:31.097902+00:00
4552,7203,Jashari,MIL,,2026-09-22 22:14:31.097902+00:00
4553,5295,Musah,MIL,,2026-09-22 22:14:31.097902+00:00
4554,4199,Loftus-Cheek,MIL,,2026-09-22 22:14:31.097902+00:00
4555,6519,Camarda,MIL,,2026-09-22 22:14:31.097902+00:00
4556,2115,Delli Carri,MON,,2026-09-22 22:14:31.097902+00:00
4557,6659,Lucchesi,MON,,2026-09-22 22:14:31.097902+00:00
4558,7238,Kouadio,MON,,2026-09-22 22:14:31.097902+00:00
4559,4925,Carboni A.,MON,,2026-09-22 22:14:31.097902+00:00
4560,7476,Bakoune,MON,,2026-09-22 22:14:31.097902+00:00
4561,6202,Beukema,NAP,,2026-09-22 22:14:31.097902+00:00
4562,5840,Olivera,NAP,,2026-09-22 22:14:31.097902+00:00
4563,7120,Lang,NAP,,2026-09-22 22:14:31.097902+00:00
4564,6662,Corvi,PAR,,2026-09-22 22:14:31.097902+00:00
4565,7235,Troilo,PAR,,2026-09-22 22:14:31.097902+00:00
4566,7255,Britschgi,PAR,,2026-09-22 22:14:31.097902+00:00
4567,4349,Nicolussi Caviglia,PAR,,2026-09-22 22:14:31.097902+00:00
4568,7213,Frigan,PAR,,2026-09-22 22:14:31.097902+00:00
4569,6986,Rensch,ROM,,2026-09-22 22:14:31.097902+00:00
4570,6271,El Aynaoui,ROM,,2026-09-22 22:14:31.097902+00:00
4571,6005,Ilkhan,TOR,,2026-09-22 22:14:31.097902+00:00
4572,5007,Ilic,LEC,,2026-09-22 22:14:31.097902+00:00
4573,5820,Bertola,UDI,,2026-09-22 22:14:31.097902+00:00
4574,7208,Miller L.,UDI,,2026-09-22 22:14:31.097902+00:00
4575,7253,Bella-Kotchap,VEN,,2026-09-22 22:14:31.097902+00:00
4576,6890,Moreno M.,VEN,,2026-09-22 22:14:31.097902+00:00
4577,4387,Adorante,VEN,,2026-09-22 22:14:31.097902+00:00
4578,7550,Grillitsch,FRO,,2026-09-22 22:14:31.097902+00:00
4579,4375,Terzic,FRO,,2026-09-22 22:14:31.097902+00:00
4580,2012,Milik,JUV,,2026-09-22 22:14:31.097902+00:00
4581,7146,Tourè I.,MON,,2026-09-22 22:14:31.097902+00:00
4582,7610,Birligea,FRO,,2026-09-22 22:14:31.097902+00:00
4583,6145,Ngonge,MON,,2026-09-22 22:14:31.097902+00:00
4584,256,Juan Jesus,VEN,,2026-09-22 22:14:31.097902+00:00
4585,6047,Ehizibue,GEN,,2026-09-22 22:14:31.097902+00:00
4586,5578,Kossounou,ATA,,2026-09-22 22:14:31.097902+00:00
4587,6024,Sulemana I.,SAS,,2026-09-22 22:14:31.097902+00:00
4588,7301,Tornqvist,MON,,2026-09-22 22:14:31.097902+00:00
4589,7014,Smolcic I.,COM,,2026-09-22 22:14:31.097902+00:00
4590,7128,Kuhn,COM,,2026-09-22 22:14:31.097902+00:00
4591,5603,Pongracic,FIO,,2026-09-22 22:14:31.097902+00:00
4592,4378,Ranieri L.,FIO,,2026-09-22 22:14:31.097902+00:00
4593,4947,Brescianini,FIO,,2026-09-22 22:14:31.097902+00:00
4594,6903,Hasa,FRO,,2026-09-22 22:14:31.097902+00:00
4595,7537,Mitaj,GEN,,2026-09-22 22:14:31.097902+00:00
4596,7453,Havel,GEN,,2026-09-22 22:14:31.097902+00:00
4597,5813,Miretti,JUV,,2026-09-22 22:14:31.097902+00:00
4598,7131,Floriani Mussolini,LAZ,,2026-09-22 22:14:31.097902+00:00
4599,333,Cataldi,LAZ,,2026-09-22 22:14:31.097902+00:00
4600,7248,Gorter,LEC,,2026-09-22 22:14:31.097902+00:00
4601,7211,Athekame,MIL,,2026-09-22 22:14:31.097902+00:00
4602,5453,Ricci S.,COM,,2026-09-22 22:14:31.097902+00:00
4603,4485,Thiam,MON,,2026-09-22 22:14:31.097902+00:00
4604,6252,Folorunsho,MON,,2026-09-22 22:14:31.097902+00:00
4605,7162,Giovane,NAP,,2026-09-22 22:14:31.097902+00:00
4606,6215,Lucca,NAP,,2026-09-22 22:14:31.097902+00:00
4607,5307,Valenti,PAR,,2026-09-22 22:14:31.097902+00:00
4608,7138,Ordonez C.,PAR,,2026-09-22 22:14:31.097902+00:00
4609,7209,Sorensen O.,PAR,,2026-09-22 22:14:31.097902+00:00
4610,7536,Diallo O.,PAR,,2026-09-22 22:14:31.097902+00:00
4611,4772,Angelino,ROM,,2026-09-22 22:14:31.097902+00:00
4612,4374,Walukiewicz,SAS,,2026-09-22 22:14:31.097902+00:00
4613,6246,Lipani,SAS,,2026-09-22 22:14:31.097902+00:00
4614,4263,Kabasele,UDI,,2026-09-22 22:14:31.097902+00:00
4615,5994,Ebosse,UDI,,2026-09-22 22:14:31.097902+00:00
4616,7312,Arizala,UDI,,2026-09-22 22:14:31.097902+00:00
4617,7418,Chakvetadze,UDI,,2026-09-22 22:14:31.097902+00:00
4618,6681,Sagrado,VEN,,2026-09-22 22:14:31.097902+00:00
4619,7154,Odenthal,SAS,,2026-09-22 22:14:31.097902+00:00
4620,7599,Lulli,ROM,,2026-09-22 22:14:31.097902+00:00
4621,7579,Massolin,CAG,,2026-09-22 22:14:31.097902+00:00
4622,801,Gagliardini,CAG,,2026-09-22 22:14:31.097902+00:00
4623,7232,Fernandez T.,VEN,,2026-09-22 22:14:31.097902+00:00
4624,5336,Nzola,CAG,,2026-09-22 22:14:31.097902+00:00
4625,5498,Casale,BOL,,2026-09-22 22:14:31.097902+00:00
4626,487,De Silvestri,BOL,,2026-09-22 22:14:31.097902+00:00
4627,7483,Alhassane,BOL,,2026-09-22 22:14:31.097902+00:00
4628,6225,El Azzouzi O.,BOL,,2026-09-22 22:14:31.097902+00:00
4629,7125,Idrissi R.,CAG,,2026-09-22 22:14:31.097902+00:00
4630,7175,Joao Mario,FIO,,2026-09-22 22:14:31.097902+00:00
4631,7540,Akpoguma,FRO,,2026-09-22 22:14:31.097902+00:00
4632,6241,Gelli F.,FRO,,2026-09-22 22:14:31.097902+00:00
4633,6977,Otoa,GEN,,2026-09-22 22:14:31.097902+00:00
4634,7413,Puczka,GEN,,2026-09-22 22:14:31.097902+00:00
4635,791,Sabelli,GEN,,2026-09-22 22:14:31.097902+00:00
4636,6503,Stankovic A.,INT,,2026-09-22 22:14:31.097902+00:00
4637,6822,Ekhator,JUV,,2026-09-22 22:14:31.097902+00:00
4638,6410,Kaba,LEC,,2026-09-22 22:14:31.097902+00:00
4639,7477,Colombo L.,MON,,2026-09-22 22:14:31.097902+00:00
4640,383,Petagna,MON,,2026-09-22 22:14:31.097902+00:00
4641,6638,Marin R.,NAP,,2026-09-22 22:14:31.097902+00:00
4642,7276,Cremaschi,PAR,,2026-09-22 22:14:31.097902+00:00
4643,6985,Candè,SAS,,2026-09-22 22:14:31.097902+00:00
4644,7183,Aboukhlal,TOR,,2026-09-22 22:14:31.097902+00:00
4645,6925,Palma,UDI,,2026-09-22 22:14:31.097902+00:00
4646,7161,Bayo V.,UDI,,2026-09-22 22:14:31.097902+00:00
4647,7249,Buksa,UDI,,2026-09-22 22:14:31.097902+00:00
4648,7538,Halhal,VEN,,2026-09-22 22:14:31.097902+00:00
4649,6892,Schingtienne,VEN,,2026-09-22 22:14:31.097902+00:00
4650,6673,Sverko,VEN,,2026-09-22 22:14:31.097902+00:00
4651,7478,Franjic,VEN,,2026-09-22 22:14:31.097902+00:00
4652,5872,Helgason,VEN,,2026-09-22 22:14:31.097902+00:00
4653,7482,Lauberbach,VEN,,2026-09-22 22:14:31.097902+00:00
4654,6592,Forson O.,MON,,2026-09-22 22:14:31.097902+00:00
4655,7574,Foe Ondoa,MON,,2026-09-22 22:14:31.097902+00:00
4656,7605,Tchato,FRO,,2026-09-22 22:14:31.097902+00:00
4657,6601,Kambwala,COM,,2026-09-22 22:14:31.097902+00:00
4658,7615,Drobnic,PAR,,2026-09-22 22:14:31.097902+00:00
4659,5742,Drameh,GEN,,2026-09-22 22:14:31.097902+00:00
4660,7628,Sierro,PAR,,2026-09-22 22:14:31.097902+00:00
4661,7647,Esteban,LEC,,2026-09-22 22:14:31.097902+00:00
4662,2297,Rossi F.,ATA,,2026-09-22 22:14:31.097902+00:00
4663,4,Sportiello,ATA,,2026-09-22 22:14:31.097902+00:00
4664,7533,Happonen,BOL,,2026-09-22 22:14:31.097902+00:00
4665,7172,Pessina Mas.,BOL,,2026-09-22 22:14:31.097902+00:00
4666,4929,Ciocci,CAG,,2026-09-22 22:14:31.097902+00:00
4667,6650,Sherri,CAG,,2026-09-22 22:14:31.097902+00:00
4668,7346,Raterink,CAG,,2026-09-22 22:14:31.097902+00:00
4669,7165,Liteta,CAG,,2026-09-22 22:14:31.097902+00:00
4670,7338,Albarracin,CAG,,2026-09-22 22:14:31.097902+00:00
4671,7317,Trepy,CAG,,2026-09-22 22:14:31.097902+00:00
4672,2809,Vigorito,COM,,2026-09-22 22:14:31.097902+00:00
4673,418,Goldaniga,COM,,2026-09-22 22:14:31.097902+00:00
4674,7407,Cuenca A.,COM,,2026-09-22 22:14:31.097902+00:00
4675,6896,Van Der Brempt,SAS,,2026-09-22 22:14:31.097902+00:00
4676,7357,Lahdo,COM,,2026-09-22 22:14:31.097902+00:00
4677,7027,Azon,COM,,2026-09-22 22:14:31.097902+00:00
4678,6403,Christensen O.,FIO,,2026-09-22 22:14:31.097902+00:00
4679,158,Lezzerini,FIO,,2026-09-22 22:14:31.097902+00:00
4680,7463,Desplanches,FRO,,2026-09-22 22:14:31.097902+00:00
4681,7466,Lolic,FRO,,2026-09-22 22:14:31.097902+00:00
4682,5424,Amey,FRO,,2026-09-22 22:14:31.097902+00:00
4683,7468,Gelli J.,FRO,,2026-09-22 22:14:31.097902+00:00
4684,7470,Oyono J.,FRO,,2026-09-22 22:14:31.097902+00:00
4685,7471,Corrado,FRO,,2026-09-22 22:14:31.097902+00:00
4686,7456,El Azzouzi A.,FRO,,2026-09-22 22:14:31.097902+00:00
4687,5725,Kone B.,FRO,,2026-09-22 22:14:31.097902+00:00
4688,219,Sommariva,GEN,,2026-09-22 22:14:31.097902+00:00
4689,6569,Stolz,GEN,,2026-09-22 22:14:31.097902+00:00
4690,6245,Vogliacco,GEN,,2026-09-22 22:14:31.097902+00:00
4691,6244,Matturro,GEN,,2026-09-22 22:14:31.097902+00:00
4692,6980,Venturino,GEN,,2026-09-22 22:14:31.097902+00:00
4693,1926,Di Gennaro,INT,,2026-09-22 22:14:31.097902+00:00
4694,2814,Provedel,INT,,2026-09-22 22:14:31.097902+00:00
4695,1930,Pinsoglio,JUV,,2026-09-22 22:14:31.097902+00:00
4696,294,Rugani,JUV,,2026-09-22 22:14:31.097902+00:00
4697,6039,Cabal,JUV,,2026-09-22 22:14:31.097902+00:00
4698,7337,Motta,LAZ,,2026-09-22 22:14:31.097902+00:00
4699,7534,Renzetti,LAZ,,2026-09-22 22:14:31.097902+00:00
4700,327,Patric,LAZ,,2026-09-22 22:14:31.097902+00:00
4701,2263,Lazzari,LAZ,,2026-09-22 22:14:31.097902+00:00
4702,2728,Pellegrini Lu.,LAZ,,2026-09-22 22:14:31.097902+00:00
4703,7345,Przyborek,LAZ,,2026-09-22 22:14:31.097902+00:00
4704,2401,Fruchtl,LEC,,2026-09-22 22:14:31.097902+00:00
4705,6523,Samooja,LEC,,2026-09-22 22:14:31.097902+00:00
4706,6883,Jean,LEC,,2026-09-22 22:14:31.097902+00:00
4707,7164,Perez M.,LEC,,2026-09-22 22:14:31.097902+00:00
4708,7182,Ndaba,LEC,,2026-09-22 22:14:31.097902+00:00
4709,7319,Fofana Sa.,LEC,,2026-09-22 22:14:31.097902+00:00
4710,2815,Terracciano,MIL,,2026-09-22 22:14:31.097902+00:00
4711,6813,Torriani,MIL,,2026-09-22 22:14:31.097902+00:00
4712,7525,Diawara S.,MIL,,2026-09-22 22:14:31.097902+00:00
4713,6682,Pizzignacco,MON,,2026-09-22 22:14:31.097902+00:00
4714,7475,Strajnar,MON,,2026-09-22 22:14:31.097902+00:00
4715,5399,Antov,MON,,2026-09-22 22:14:31.097902+00:00
4716,5880,Ciurria,MON,,2026-09-22 22:14:31.097902+00:00
4717,2845,Contini,NAP,,2026-09-22 22:14:31.097902+00:00
4718,6809,Marianucci,NAP,,2026-09-22 22:14:31.097902+00:00
4719,5481,Mazzocchi,VEN,,2026-09-22 22:14:31.097902+00:00
4720,7202,Ndiaye,PAR,,2026-09-22 22:14:31.097902+00:00
4721,6149,Carboni F.,PAR,,2026-09-22 22:14:31.097902+00:00
4722,7048,De Marzi,ROM,,2026-09-22 22:14:31.097902+00:00
4723,610,Gollini,ROM,,2026-09-22 22:14:31.097902+00:00
4724,7260,Ziolkowski,MON,,2026-09-22 22:14:31.097902+00:00
4725,6981,Vaz,ROM,,2026-09-22 22:14:31.097902+00:00
4726,4518,Russo A.,SAS,,2026-09-22 22:14:31.097902+00:00
4727,4867,Turati,SAS,,2026-09-22 22:14:31.097902+00:00
4728,6189,Missori,SAS,,2026-09-22 22:14:31.097902+00:00
4729,7156,Pieragnolo,SAS,,2026-09-22 22:14:31.097902+00:00
4730,6219,Boloca,SAS,,2026-09-22 22:14:31.097902+00:00
4731,7157,Iannoni,SAS,,2026-09-22 22:14:31.097902+00:00
4732,7158,Moro L.,SAS,,2026-09-22 22:14:31.097902+00:00
4733,7457,Mascardi,TOR,,2026-09-22 22:14:31.097902+00:00
4734,5320,Paleari,TOR,,2026-09-22 22:14:31.097902+00:00
4735,7363,Siviero,TOR,,2026-09-22 22:14:31.097902+00:00
4736,252,Biraghi,TOR,,2026-09-22 22:14:31.097902+00:00
4737,6889,Anjorin,TOR,,2026-09-22 22:14:31.097902+00:00
4738,543,Padelli,UDI,,2026-09-22 22:14:31.097902+00:00
4739,5707,Piana,UDI,,2026-09-22 22:14:31.097902+00:00
4740,7356,Mlacic,UDI,,2026-09-22 22:14:31.097902+00:00
4741,7392,Camara A.,UDI,,2026-09-22 22:14:31.097902+00:00
4742,6212,Zarraga,UDI,,2026-09-22 22:14:31.097902+00:00
4743,6671,Grandi,VEN,,2026-09-22 22:14:31.097902+00:00
4744,7531,Pozzi,VEN,,2026-09-22 22:14:31.097902+00:00
4745,7454,Gomes,VEN,,2026-09-22 22:14:31.097902+00:00
4746,5485,Bjarkason,VEN,,2026-09-22 22:14:31.097902+00:00
4747,7481,Dagasso,VEN,,2026-09-22 22:14:31.097902+00:00
4748,526,Duncan,VEN,,2026-09-22 22:14:31.097902+00:00
4749,7408,Lisman,VEN,,2026-09-22 22:14:31.097902+00:00
4750,7545,Vismara,ATA,,2026-09-22 22:14:31.097902+00:00
4751,2127,Satalino,SAS,,2026-09-22 22:14:31.097902+00:00
4752,7548,Aurelio,CAG,,2026-09-22 22:14:31.097902+00:00
4753,7557,Penev,LEC,,2026-09-22 22:14:31.097902+00:00
4754,7560,Pisseri,FRO,,2026-09-22 22:14:31.097902+00:00
4755,3,Radunovic,CAG,,2026-09-22 22:14:31.097902+00:00
4756,7568,De Martis,PAR,,2026-09-22 22:14:31.097902+00:00
4757,4957,Montipò,VEN,,2026-09-22 22:14:31.097902+00:00
4758,7553,Omar Fayed,FRO,,2026-09-22 22:14:31.097902+00:00
4759,4468,Bleve,LEC,,2026-09-22 22:14:31.097902+00:00
4760,7571,Laerke,LEC,,2026-09-22 22:14:31.097902+00:00
4761,7572,Comotto,MIL,,2026-09-22 22:14:31.097902+00:00
4762,6537,Goglichidze,MON,,2026-09-22 22:14:31.097902+00:00
4763,7396,Macchioni,SAS,,2026-09-22 22:14:31.097902+00:00
4764,7575,Mout,MON,,2026-09-22 22:14:31.097902+00:00
4765,5812,Terracciano F.,MIL,,2026-09-22 22:14:31.097902+00:00
4766,5462,Ciervo,CAG,,2026-09-22 22:14:31.097902+00:00
4767,7603,Grabara,JUV,,2026-09-22 22:14:31.097902+00:00
4768,7604,Maye,MON,,2026-09-22 22:14:31.097902+00:00
4769,7611,Mrozek,UDI,,2026-09-22 22:14:31.097902+00:00
4770,6826,Dembelè A.,LEC,,2026-09-22 22:14:31.097902+00:00
4771,7092,Jovanovic,UDI,,2026-09-22 22:14:31.097902+00:00
4772,2874,Ghidotti,PAR,,2026-09-22 22:14:31.097902+00:00
4773,7622,Robinho Junior,GEN,,2026-09-22 22:14:31.097902+00:00
4774,7626,Pompei,ATA,,2026-09-22 22:14:31.097902+00:00
4775,7627,Enem,BOL,,2026-09-22 22:14:31.097902+00:00
4776,7629,Libra,BOL,,2026-09-22 22:14:31.097902+00:00
4777,5850,Lovric,UDI,,2026-09-22 22:14:31.097902+00:00
