id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
302,Marianucci,Metodo Monchi FC,Metodo Monchi FC,Napoli,1,Primavera,{Dc},0,1
303,Mazzocchi,Svincolato,Svincolato,Napoli,1,Svincolato,"{Dd,Ds,E}",0,1
304,Faye,Svincolato,Svincolato,Cremonese,3,Svincolato,{Dc},0,1
305,Casale,Svincolato,Svincolato,Bologna,2,Svincolato,{Dc},0,1
306,Lykogiannis,Svincolato,Svincolato,Bologna,2,Svincolato,"{Ds,E}",0,1
307,Di Pardo,Svincolato,Svincolato,Cagliari,2,Svincolato,"{Dd,E}",0,1
308,Ceccherini,Svincolato,Svincolato,Cremonese,2,Svincolato,"{Dd,Dc}",0,1
309,Viti,Diablitos FC,Diablitos FC,Fiorentina,2,Indeterminato,{Dc},0,1
310,Rugani,Svincolato,Svincolato,Juventus,2,Svincolato,{Dc},0,1
311,Patric,Baby Reijnders,Baby Reijnders,Lazio,2,Indeterminato,"{Dd,Dc}",1,1
312,Ndaba,Svincolato,Svincolato,Lecce,2,Svincolato,"{Ds,E}",0,1
313,Lovik,Svincolato,Svincolato,Parma,2,Svincolato,"{Ds,E}",0,1
314,Mateus Lusuardi,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,1
315,Masina,Svincolato,Svincolato,Torino,2,Svincolato,"{B,Ds,E}",0,1
316,Rui Modesto,Svincolato,Svincolato,Udinese,2,Svincolato,{E},0,1
317,Ghilardi,CyberDucks,CyberDucks,Roma,2,Indeterminato,{Dc},6,1
318,Ndiaye,Svincolato,Svincolato,Parma,2,Svincolato,{Dc},0,1
319,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,1
320,Smolcic I.,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,Dc}",0,1
321,Van Der Brempt,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,E}",0,1
322,Marì,FC Pontos,FC Pontos,Fiorentina,3,Indeterminato,{Dc},6,1
323,Otoa,Svincolato,Svincolato,Genoa,3,Svincolato,{Dc},0,1
324,Joao Mario,AC Ciaccati,AC Ciaccati,Juventus,3,Indeterminato,{E},1,1
325,Lazzari,FC Pontos,FC Pontos,Lazio,3,Indeterminato,"{Dd,E}",10,1
326,Estupinan,FC Pontos,Diablitos FC,Milan,3,Fanta-Prestito,"{Ds,E}",31,1
327,Juan Jesus,Diaolo Porco,Diaolo Porco,Napoli,3,Indeterminato,"{Ds,Dc}",1,1
328,Biraghi,Diaolo Porco,Diaolo Porco,Torino,3,Indeterminato,"{Ds,E}",10,1
329,Zemura,Svincolato,Svincolato,Udinese,3,Svincolato,"{Ds,E}",0,1
330,Goglichidze,AC Ciaccati,AC Ciaccati,Udinese,3,Primavera,"{Dd,Dc}",0,1
331,Candè,Svincolato,Svincolato,Sassuolo,3,Svincolato,"{Ds,Dc}",0,1
332,Athekame,CyberDucks,CyberDucks,Milan,3,Primavera,"{Dd,E}",0,1
333,Ziolkowski,Diaolo Porco,Diaolo Porco,Roma,3,Primavera,{Dc},0,1
334,Nkounkou,Svincolato,Svincolato,Torino,3,Svincolato,"{Ds,E}",0,1
335,Rodriguez Ju.,Svincolato,Svincolato,Cagliari,3,Svincolato,"{Ds,Dc}",0,1
336,Pongracic,Baby Reijnders,Baby Reijnders,Fiorentina,4,Indeterminato,{Dc},10,1
337,De Winter,Sborada,Sborada,Milan,4,Indeterminato,"{Dd,Dc}",11,1
338,De Vrij,ZeroDayz FC,Metodo Monchi FC,Inter,4,Fanta-Prestito,{Dc},1,1
339,Provstgaard,Metodo Monchi FC,Metodo Monchi FC,Lazio,4,Indeterminato,{Dc},1,1
340,Olivera,Diaolo Porco,Diaolo Porco,Napoli,4,Indeterminato,"{Ds,E}",10,1
341,Calabresi,Svincolato,Svincolato,Pisa,5,Svincolato,"{B,Dd,E}",0,1
342,Ehizibue,Svincolato,Svincolato,Udinese,4,Svincolato,"{Dd,E}",0,1
343,Unai Nunez,Diaolo Porco,Diaolo Porco,Verona,4,Indeterminato,{Dc},5,1
344,Valentini N.,Sborada,Sborada,Verona,4,Indeterminato,{Dc},3,1
345,Frese,Svincolato,Svincolato,Verona,4,Svincolato,"{Ds,E}",0,1
346,Bernasconi,Svincolato,Svincolato,Atalanta,4,Svincolato,{E},0,1
347,Gutierrez,Diablitos FC,Diablitos FC,Napoli,4,Indeterminato,"{Ds,E}",23,1
348,Nelsson,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
349,Albiol,Svincolato,Svincolato,Pisa,4,Svincolato,{Dc},0,1
350,Bonfanti,Svincolato,Svincolato,Pisa,3,Svincolato,{Dc},0,1
351,De Silvestri,Svincolato,Svincolato,Bologna,3,Svincolato,"{Dd,E}",0,1
352,Bradaric,Svincolato,Svincolato,Verona,6,Svincolato,"{Ds,E}",0,1
353,Obert,Svincolato,Svincolato,Cagliari,5,Svincolato,"{Ds,Dc}",0,1
354,Comuzzo,FC Pontos,FC Pontos,Fiorentina,5,Indeterminato,{Dc},0,1
355,Dodò,ZeroDayz FC,ZeroDayz FC,Fiorentina,5,Indeterminato,{E},16,1
356,Parisi,CyberDucks,CyberDucks,Fiorentina,5,Indeterminato,{E},16,1
357,Marcandalli,Svincolato,Svincolato,Genoa,5,Svincolato,{Dc},0,1
358,Gaspar K.,Metodo Monchi FC,Metodo Monchi FC,Lecce,5,Indeterminato,{Dc},5,1
359,Veiga D.,Svincolato,Svincolato,Lecce,5,Svincolato,"{Dd,E}",0,1
360,Rensch,FC Sovescio,FC Sovescio,Roma,6,Indeterminato,"{B,Dd,E}",1,1
361,Bella-Kotchap,Svincolato,Svincolato,Verona,5,Svincolato,{Dc},0,1
362,Djimsiti,ZeroDayz FC,ZeroDayz FC,Atalanta,4,Indeterminato,{Dc},5,1
363,Kolasinac,Sborada,Sborada,Atalanta,4,Indeterminato,"{B,Ds,E}",0,1
364,Ahanor,CyberDucks,CyberDucks,Atalanta,4,Primavera,"{B,Ds,E}",0,1
365,Vitik,ZeroDayz FC,ZeroDayz FC,Bologna,4,Indeterminato,{Dc},24,1
366,Floriani Mussolini,Svincolato,Svincolato,Cremonese,4,Svincolato,"{Dd,E}",0,1
367,Pezzella Giu.,CyberDucks,CyberDucks,Cremonese,4,Indeterminato,"{Ds,E}",8,1
368,Scalvini,Metodo Monchi FC,Metodo Monchi FC,Atalanta,6,Indeterminato,{Dc},0,1
369,Moreno Alb.,Diablitos FC,FC Pontos,Como,6,Fanta-Prestito,"{Ds,E}",7,1
370,Folino,Svincolato,Svincolato,Cremonese,6,Svincolato,{Dc},0,1
371,Fortini,ZeroDayz FC,ZeroDayz FC,Fiorentina,6,Primavera,{E},0,1
372,Norton-Cuffy,Diaolo Porco,Diaolo Porco,Genoa,6,Primavera,"{Dd,E}",0,1
373,Gatti,ZeroDayz FC,ZeroDayz FC,Juventus,6,Indeterminato,{Dc},6,1
374,Tavares N.,Sborada,Sborada,Lazio,6,Indeterminato,"{Ds,E}",5,1
375,Valenti,Svincolato,Svincolato,Parma,6,Svincolato,{Dc},0,1
376,Canestrelli,Sborada,Sborada,Pisa,6,Indeterminato,{Dc},5,1
377,Walukiewicz,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Dd,Dc}",5,1
378,Doig,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Ds,E}",1,1
379,Ismajli,Metodo Monchi FC,Metodo Monchi FC,Torino,6,Indeterminato,{Dc},2,1
380,Lazaro,Diablitos FC,Diablitos FC,Torino,6,Indeterminato,"{Dd,E}",1,1
381,Pedersen,Diablitos FC,Diablitos FC,Torino,6,Indeterminato,"{Dd,E}",1,1
382,Bertola,FC Pontos,FC Pontos,Udinese,6,Indeterminato,{Dc},11,1
383,Kamara H.,Sborada,Sborada,Udinese,6,Indeterminato,"{Ds,E}",5,1
384,Gallo,FC Sovescio,FC Sovescio,Lecce,8,Indeterminato,"{Ds,E}",2,1
385,Rrahmani,AC Ciaccati,AC Ciaccati,Napoli,8,Indeterminato,{Dc},25,1
386,Zanoli,FC Sovescio,FC Sovescio,Udinese,8,Indeterminato,"{Dd,E}",7,1
387,Angori,FC Pontos,FC Pontos,Pisa,8,Indeterminato,"{Ds,E}",1,1
388,Muharemovic,Sborada,Sborada,Sassuolo,8,Indeterminato,{Dc},12,1
389,Britschgi,Svincolato,Svincolato,Parma,8,Svincolato,"{Dd,Ds,E}",0,1
390,Hien,CyberDucks,CyberDucks,Atalanta,7,Indeterminato,{Dc},5,1
391,Bianchetti,Svincolato,Svincolato,Cremonese,7,Svincolato,{Dc},0,1
392,Ranieri L.,Diablitos FC,Diablitos FC,Fiorentina,7,Indeterminato,"{Ds,Dc}",1,1
393,Acerbi,ZeroDayz FC,ZeroDayz FC,Inter,7,Indeterminato,{Dc},0,1
394,Pellegrini Lu.,Svincolato,Svincolato,Lazio,7,Svincolato,"{Ds,E}",0,1
395,Tomori,Diablitos FC,Diablitos FC,Milan,7,Indeterminato,{Dc},20,1
396,Caracciolo A.,Svincolato,Svincolato,Pisa,7,Svincolato,{Dc},0,1
397,N'Dicka,CyberDucks,CyberDucks,Roma,7,Indeterminato,{Dc},13,1
398,Angelino,AC Ciaccati,AC Ciaccati,Roma,7,Indeterminato,{E},8,1
399,Kristensen T.,CyberDucks,CyberDucks,Udinese,7,Indeterminato,"{Dd,Dc}",2,1
400,Romagnoli,Metodo Monchi FC,Metodo Monchi FC,Lazio,9,Indeterminato,{Dc},6,1
401,Gabbia,Diablitos FC,Diablitos FC,Milan,9,Indeterminato,{Dc},3,1
402,Beukema,Diaolo Porco,Diaolo Porco,Napoli,9,Indeterminato,{Dc},10,1
403,Circati,AC Ciaccati,AC Ciaccati,Parma,9,Indeterminato,{Dc},0,1
404,Delprato,Sborada,Sborada,Parma,8,Indeterminato,"{B,Dd,E}",0,1
405,Valeri,Baby Reijnders,Baby Reijnders,Parma,9,Indeterminato,"{Ds,E}",5,1
406,Idzes,Metodo Monchi FC,Metodo Monchi FC,Sassuolo,9,Indeterminato,{Dc},1,1
407,Heggem,Metodo Monchi FC,Metodo Monchi FC,Bologna,9,Indeterminato,"{Ds,Dc}",4,1
408,Diego Carlos,Svincolato,Svincolato,Como,9,Svincolato,{Dc},0,1
409,Zappacosta,ZeroDayz FC,ZeroDayz FC,Atalanta,8,Indeterminato,{E},5,1
410,Lucumì,FC Sovescio,FC Sovescio,Bologna,8,Indeterminato,{Dc},9,1
411,Zappa,Diaolo Porco,Diaolo Porco,Cagliari,8,Indeterminato,"{B,Dd,E}",4,1
412,Zortea,Baby Reijnders,Baby Reijnders,Bologna,8,Indeterminato,{E},16,1
413,Valle,Baby Reijnders,Baby Reijnders,Como,8,Primavera,"{Ds,E}",0,1
414,Bisseck,Sborada,Sborada,Inter,8,Indeterminato,{Dc},8,1
415,Gila,Diablitos FC,Diablitos FC,Lazio,8,Indeterminato,{Dc},12,1
416,Posch,ZeroDayz FC,ZeroDayz FC,Como,10,Indeterminato,"{Dd,Dc}",15,1
417,Luperto,Baby Reijnders,Baby Reijnders,Cagliari,10,Indeterminato,{Dc},8,1
418,Vasquez,ZeroDayz FC,ZeroDayz FC,Genoa,10,Indeterminato,"{Ds,Dc}",9,1
419,Kelly L.,CyberDucks,CyberDucks,Juventus,10,Indeterminato,"{Ds,Dc}",1,1
420,Marusic,FC Pontos,FC Pontos,Lazio,10,Indeterminato,"{Dd,Ds,E}",1,1
421,Di Lorenzo,FC Pontos,FC Pontos,Napoli,10,Indeterminato,"{Dd,E}",33,1
422,Mancini,FC Sovescio,FC Sovescio,Roma,10,Indeterminato,{Dc},18,1
423,Cuadrado,Svincolato,Svincolato,Pisa,9,Svincolato,{E},0,1
424,Akanji,CyberDucks,CyberDucks,Inter,10,Indeterminato,{Dc},14,1
425,Kossounou,Baby Reijnders,Baby Reijnders,Atalanta,9,Indeterminato,"{Dd,Dc}",11,1
426,Bellanova,Metodo Monchi FC,Metodo Monchi FC,Atalanta,8,Indeterminato,{E},28,1
427,Mina,FC Pontos,FC Pontos,Cagliari,9,Indeterminato,{Dc},9,1
428,Idrissi R.,Svincolato,Svincolato,Cagliari,9,Svincolato,"{Ds,E}",0,1
429,Barbieri,Sborada,Sborada,Cremonese,9,Indeterminato,"{Dd,Ds,E}",1,1
430,Gosens,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,9,Indeterminato,{E},7,1
431,Cabal,CyberDucks,Metodo Monchi FC,Juventus,9,Fanta-Prestito,"{B,Ds,E}",2,1
432,Bartesaghi,FC Sovescio,FC Sovescio,Milan,12,Primavera,"{Ds,E}",0,1
433,Buongiorno,Diaolo Porco,Diaolo Porco,Napoli,12,Indeterminato,{Dc},31,1
434,Hermoso,Diablitos FC,Metodo Monchi FC,Roma,12,Fanta-Prestito,{Dc},1,1
435,Kabasele,Svincolato,Svincolato,Udinese,12,Svincolato,{Dc},0,1
436,Belghali,Svincolato,Svincolato,Verona,12,Svincolato,"{Dd,E}",0,1
437,Miranda J.,Diablitos FC,Diablitos FC,Bologna,11,Indeterminato,"{Ds,E}",23,1
438,Kempf,Diaolo Porco,Diaolo Porco,Como,11,Indeterminato,{Dc},1,1
439,Vojvoda,FC Sovescio,FC Sovescio,Como,11,Indeterminato,"{Dd,E}",4,1
440,Dumfries,Diaolo Porco,Diaolo Porco,Inter,11,Indeterminato,{E},28,1
441,Bremer,AC Ciaccati,AC Ciaccati,Juventus,11,Indeterminato,{Dc},27,1
442,Cambiaso,Baby Reijnders,Baby Reijnders,Juventus,11,Indeterminato,{E},17,1
443,Tiago Gabriel,AC Ciaccati,AC Ciaccati,Lecce,11,Indeterminato,{Dc},0,1
444,Maripan,Sborada,Sborada,Torino,11,Indeterminato,{Dc},2,1
445,Solet,Baby Reijnders,Baby Reijnders,Udinese,11,Indeterminato,{Dc},3,1
446,Ostigard,Metodo Monchi FC,Metodo Monchi FC,Genoa,11,Indeterminato,{Dc},2,1
447,Ramon,Diaolo Porco,Diaolo Porco,Como,11,Indeterminato,{Dc},0,1
448,Ferrante,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
449,Calligaris,Svincolato,Svincolato,Inter,1,Svincolato,{Por},0,1
450,Dimarco,Metodo Monchi FC,Metodo Monchi FC,Inter,26,Indeterminato,{E},31,1
451,Bastoni,Diaolo Porco,Diaolo Porco,Inter,19,Indeterminato,{Dc},27,1
452,Pavlovic,Baby Reijnders,Baby Reijnders,Milan,17,Indeterminato,{Dc},13,1
453,Palestra,FC Pontos,FC Pontos,Cagliari,16,Primavera,{E},0,1
454,Spinazzola,Sborada,Diaolo Porco,Napoli,16,Fanta-Prestito,"{Ds,E}",0,1
455,Wesley,Metodo Monchi FC,Metodo Monchi FC,Roma,16,Indeterminato,{E},40,1
456,Holm,CyberDucks,CyberDucks,Bologna,14,Indeterminato,"{Dd,E}",4,1
457,Baschirotto,FC Pontos,FC Pontos,Cremonese,14,Indeterminato,{Dc},11,1
458,Celik,AC Ciaccati,AC Ciaccati,Roma,13,Indeterminato,"{B,Dd,E}",1,1
459,Martin,AC Ciaccati,AC Ciaccati,Genoa,13,Indeterminato,"{Ds,E}",9,1
460,Carlos Augusto,ZeroDayz FC,ZeroDayz FC,Inter,13,Indeterminato,"{B,Ds,E}",5,1
461,Terracciano F.,Baby Reijnders,Baby Reijnders,Cremonese,13,Indeterminato,"{Dd,Ds,E}",1,1
462,Coco,FC Sovescio,FC Sovescio,Torino,13,Indeterminato,{Dc},5,1
463,Kalulu,AC Ciaccati,AC Ciaccati,Juventus,12,Indeterminato,"{Dd,Dc}",1,1
464,Torriani,FC Pontos,FC Pontos,Milan,1,Indeterminato,{Por},1,1
465,Contini,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
466,Rinaldi,Svincolato,Svincolato,Parma,1,Svincolato,{Por},0,1
467,Nicolas,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
468,Scuffet,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
469,Zelezny,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
470,Gollini,ZeroDayz FC,ZeroDayz FC,Roma,1,Indeterminato,{Por},3,1
471,Satalino,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,1
472,Turati,Diablitos FC,Diablitos FC,Sassuolo,1,Indeterminato,{Por},1,1
473,Popa,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,1
474,Perilli,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
475,Vasquez D.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
476,Nunziante,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,1
477,Lezzerini,Sborada,Sborada,Fiorentina,1,Indeterminato,{Por},1,1
478,Toniolo,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
479,Cavlina,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
480,Rossi F.,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,1
481,Sportiello,Diablitos FC,Diablitos FC,Atalanta,1,Indeterminato,{Por},1,1
482,Ciocci,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
483,Radunovic,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
484,Vigorito,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
485,Nava,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,1
486,Martinelli T.,Sborada,Sborada,Fiorentina,1,Indeterminato,{Por},1,1
487,Siegrist,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
488,Sommariva,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
489,Di Gennaro,AC Ciaccati,AC Ciaccati,Inter,1,Indeterminato,{Por},1,1
490,Pinsoglio,CyberDucks,CyberDucks,Juventus,1,Indeterminato,{Por},1,1
491,Furlanetto,Svincolato,Svincolato,Lazio,1,Svincolato,{Por},0,1
492,Mandas,Baby Reijnders,Baby Reijnders,Lazio,1,Indeterminato,{Por},1,1
493,Fruchtl,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
494,Samooja,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
495,Terracciano,Svincolato,Svincolato,Milan,1,Svincolato,{Por},0,1
496,De Gea,Sborada,Sborada,Fiorentina,10,Indeterminato,{Por},35,1
497,Leali,FC Sovescio,FC Sovescio,Genoa,10,Indeterminato,{Por},1,1
498,Suzuki,FC Pontos,FC Pontos,Parma,10,Indeterminato,{Por},4,1
499,Paleari,Svincolato,Svincolato,Torino,10,Svincolato,{Por},0,1
500,Okoye,FC Sovescio,FC Sovescio,Udinese,10,Indeterminato,{Por},2,1
501,Ravaglia F.,Diaolo Porco,Diaolo Porco,Bologna,9,Indeterminato,{Por},1,1
502,Meret,Metodo Monchi FC,Metodo Monchi FC,Napoli,8,Indeterminato,{Por},29,1
503,Corvi,Svincolato,Svincolato,Parma,8,Svincolato,{Por},0,1
504,Guaita,Svincolato,Svincolato,Parma,4,Svincolato,{Por},0,1
505,Israel,FC Sovescio,FC Sovescio,Torino,3,Indeterminato,{Por},21,1
506,Padelli,Svincolato,Svincolato,Udinese,3,Svincolato,{Por},0,1
507,Pessina Mas.,Svincolato,Svincolato,Bologna,2,Svincolato,{Por},0,1
508,Martinez Jo.,AC Ciaccati,AC Ciaccati,Inter,2,Indeterminato,{Por},8,1
509,Perin,CyberDucks,CyberDucks,Juventus,2,Indeterminato,{Por},1,1
510,Sava,FC Sovescio,FC Sovescio,Udinese,2,Indeterminato,{Por},1,1
511,Silvestri,Svincolato,Svincolato,Cremonese,2,Svincolato,{Por},0,1
512,Maignan,FC Pontos,FC Pontos,Milan,20,Indeterminato,{Por},35,1
513,Svilar,ZeroDayz FC,ZeroDayz FC,Roma,20,Indeterminato,{Por},21,1
514,Provedel,Baby Reijnders,Baby Reijnders,Lazio,17,Indeterminato,{Por},30,1
515,Milinkovic-Savic V.,Diaolo Porco,Diaolo Porco,Napoli,16,Indeterminato,{Por},19,1
516,Carnesecchi,Diablitos FC,Diablitos FC,Atalanta,15,Indeterminato,{Por},35,1
517,Butez,Metodo Monchi FC,Metodo Monchi FC,Como,15,Indeterminato,{Por},7,1
518,Audero,FC Sovescio,FC Sovescio,Cremonese,15,Indeterminato,{Por},0,1
519,Di Gregorio,CyberDucks,CyberDucks,Juventus,15,Indeterminato,{Por},49,1
520,Falcone,ZeroDayz FC,ZeroDayz FC,Lecce,14,Indeterminato,{Por},11,1
521,Caprile,Metodo Monchi FC,Metodo Monchi FC,Cagliari,13,Indeterminato,{Por},8,1
522,Skorupski,Diaolo Porco,Diaolo Porco,Bologna,12,Indeterminato,{Por},5,1
523,Sommer,AC Ciaccati,AC Ciaccati,Inter,12,Indeterminato,{Por},47,1
524,Montipò,Diaolo Porco,Diaolo Porco,Verona,12,Indeterminato,{Por},2,1
525,Muric,Svincolato,Svincolato,Sassuolo,12,Svincolato,{Por},0,1
526,Semper,Baby Reijnders,Baby Reijnders,Pisa,11,Indeterminato,{Por},1,1
527,Okereke,Svincolato,Svincolato,Cremonese,2,Svincolato,{A},0,1
528,Djuric,Baby Reijnders,Baby Reijnders,Parma,2,Indeterminato,{Pc},2,1
529,Pierini,Svincolato,Svincolato,Sassuolo,2,Svincolato,{A},0,1
530,Moro L.,Svincolato,Svincolato,Sassuolo,2,Svincolato,{Pc},0,1
531,Aboukhlal,AC Ciaccati,AC Ciaccati,Torino,2,Indeterminato,{A},1,1
532,Kuhn,Diaolo Porco,Diaolo Porco,Como,6,Indeterminato,"{W,A}",27,1
533,Dzeko,Diaolo Porco,Diaolo Porco,Fiorentina,5,Indeterminato,{Pc},7,1
534,Pedro,Svincolato,Svincolato,Lazio,5,Svincolato,{A},0,1
535,Meister,Svincolato,Svincolato,Pisa,5,Svincolato,{Pc},0,1
536,Sarr A.,Svincolato,Svincolato,Verona,5,Svincolato,{A},0,1
537,Luvumbo,Diablitos FC,Diablitos FC,Cagliari,4,Indeterminato,{A},16,1
538,Johnsen,Svincolato,Svincolato,Cremonese,4,Svincolato,{A},0,1
539,Almqvist,Svincolato,Svincolato,Parma,4,Svincolato,"{W,A}",0,1
540,Bravo,Metodo Monchi FC,Metodo Monchi FC,Udinese,4,Primavera,{A},0,1
541,Bayo V.,Svincolato,Svincolato,Udinese,4,Svincolato,{Pc},0,1
542,De Luca,Svincolato,Svincolato,Cremonese,3,Svincolato,{Pc},0,1
543,Arena A.,Svincolato,Svincolato,Roma,1,Svincolato,{Pc},0,1
544,Scott,Svincolato,Svincolato,Lecce,1,Svincolato,{Dc},0,0
545,Alberto Costa,Svincolato,Svincolato,Juventus,5,Svincolato,"{Dd,E}",0,0
546,Henderson L.,Svincolato,Svincolato,Empoli,8,Svincolato,"{C,T}",0,0
547,Zeroli,FC Sovescio,FC Sovescio,Monza,3,Primavera,"{C,T}",0,0
548,Pizarro,ZeroDayz FC,ZeroDayz FC,Udinese,1,Primavera,{Pc},0,0
549,Tchaouna,Svincolato,Svincolato,Lazio,3,Svincolato,{W},0,0
550,Gabrielloni,Svincolato,Svincolato,Como,1,Svincolato,{Pc},0,0
551,Ibrahimovic A.,Svincolato,Svincolato,Lazio,1,Svincolato,"{W,T}",0,0
552,Pizzignacco,Svincolato,Svincolato,Monza,2,Svincolato,{Por},0,0
553,Reina,Svincolato,Svincolato,Como,3,Svincolato,{Por},0,0
554,Chiorra,Svincolato,Svincolato,Empoli,1,Svincolato,{Por},0,0
555,Azzi,Svincolato,Svincolato,Cremonese,3,Svincolato,"{Ds,E}",0,0
556,Linetty,Svincolato,Svincolato,Torino,4,Svincolato,"{M,C}",0,0
557,Ravanelli,Svincolato,Svincolato,Cremonese,2,Svincolato,{Dc},0,0
558,Karlsson,Svincolato,FC Pontos,Bologna,3,Prestito Reale,"{W,A}",2,0
559,Forson O.,ZeroDayz FC,ZeroDayz FC,Monza,2,Primavera,"{W,T}",0,0
560,Veroli,Svincolato,Svincolato,Cagliari,1,Svincolato,"{Ds,Dc}",0,0
561,Liberali,FC Pontos,FC Pontos,Milan,1,Primavera,"{W,T}",0,0
562,Lella,Svincolato,Svincolato,Venezia,1,Svincolato,{C},0,0
563,Duncan,Svincolato,Svincolato,Venezia,2,Svincolato,{C},0,0
564,Kovalenko,Svincolato,Svincolato,Empoli,4,Svincolato,"{C,T}",0,0
565,Douglas Luiz,Svincolato,AC Ciaccati,Juventus,3,Prestito Reale,{C},20,0
566,Pereira P.,Svincolato,Svincolato,Monza,4,Svincolato,"{Dd,E}",0,0
567,Alli,Svincolato,Svincolato,Como,1,Svincolato,{T},0,0
568,Sensi,Svincolato,Svincolato,Monza,5,Svincolato,"{C,T}",0,0
569,Bjarkason,Svincolato,Svincolato,Venezia,2,Svincolato,"{C,W}",0,0
570,Schingtienne,Svincolato,Svincolato,Venezia,5,Svincolato,"{Dd,Dc}",0,0
571,Izzo,Svincolato,Svincolato,Monza,4,Svincolato,{Dc},0,0
572,Cacace,Svincolato,Svincolato,Empoli,10,Svincolato,"{Ds,E}",0,0
573,Bijol,Svincolato,Svincolato,Udinese,8,Svincolato,{Dc},0,0
574,Urbanski,Sborada,Sborada,Monza,4,Indeterminato,"{C,W,T}",0,0
575,Sazonov,Svincolato,Svincolato,Empoli,1,Svincolato,{Dc},0,0
576,Engelhardt,Svincolato,Svincolato,Como,2,Svincolato,"{M,C}",0,0
577,Seghetti,Svincolato,Svincolato,Empoli,1,Svincolato,{Por},0,0
578,Cissè A.,Svincolato,Svincolato,Verona,1,Svincolato,"{W,T}",0,0
579,Salama,Svincolato,Svincolato,Torino,1,Svincolato,{Pc},0,0
580,Coman F.,Svincolato,Svincolato,Cagliari,8,Svincolato,{A},0,0
581,Haas,Svincolato,Svincolato,Empoli,2,Svincolato,"{M,C}",0,0
582,Byar,Svincolato,Svincolato,Bologna,1,Svincolato,"{C,T}",0,0
583,Jajalo,Svincolato,Svincolato,Venezia,1,Svincolato,"{M,C}",0,0
584,Marin Re.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
585,Mazza,Svincolato,Svincolato,Monza,1,Svincolato,{Por},0,0
586,Rui Patricio,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,0
587,De Marzi,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
588,Ebuehi,Svincolato,Svincolato,Empoli,4,Svincolato,"{Dd,E}",0,0
589,Veiga R.,Svincolato,Svincolato,Juventus,7,Svincolato,"{M,C}",0,0
590,Russo A.,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,0
591,Bennacer,Svincolato,CyberDucks,Milan,4,Prestito Reale,"{M,C}",0,0
592,Ndoye,Svincolato,Svincolato,Bologna,18,Svincolato,{W},0,0
593,Sambia,Svincolato,Svincolato,Empoli,2,Svincolato,"{Dd,E}",0,0
594,Augello,Svincolato,Svincolato,Cagliari,10,Svincolato,"{Ds,E}",0,0
595,Arena,Svincolato,Svincolato,Pisa,1,Svincolato,"{W,T}",0,0
596,Luan Patrick,Svincolato,Svincolato,Verona,1,Svincolato,{Dc},0,0
597,Daniliuc,Svincolato,Svincolato,Verona,1,Svincolato,"{Dd,Dc}",0,0
598,Gytkjaer,Svincolato,Svincolato,Venezia,9,Svincolato,{Pc},0,0
599,Sagrado,Svincolato,Svincolato,Venezia,1,Svincolato,"{Dd,E}",0,0
600,Barak,Svincolato,Svincolato,Fiorentina,5,Svincolato,{T},0,0
601,Rocha Livramento,Svincolato,Svincolato,Verona,2,Svincolato,{Pc},0,0
602,Kovacik,Svincolato,Svincolato,Como,1,Svincolato,"{Dd,E}",0,0
603,Balotelli,Svincolato,Svincolato,Genoa,2,Svincolato,{Pc},0,0
