id,id_fantacalcio,nome,squadra_fc,id_giocatore,aggiornato_il
5482,7551,Schmid,FRO,,2026-09-23 14:16:02.359469+00:00
5483,1850,Kessiè,ATA,,2026-09-23 14:16:02.359469+00:00
5484,7625,Goncalves P.,FIO,,2026-09-23 14:16:02.359469+00:00
5485,5526,Scalvini,ATA,,2026-09-23 14:16:02.359469+00:00
5486,4734,Miranda J.,BOL,,2026-09-23 14:16:02.359469+00:00
5487,7311,Romano,CAG,,2026-09-23 14:16:02.359469+00:00
5488,2521,De Gea,FIO,,2026-09-23 14:16:02.359469+00:00
5489,6531,Jimenez A.,FIO,,2026-09-23 14:16:02.359469+00:00
5490,5750,Ostigard,GEN,,2026-09-23 14:16:02.359469+00:00
5491,5823,Baldanzi,GEN,,2026-09-23 14:16:02.359469+00:00
5492,4923,Colombo,GEN,,2026-09-23 14:16:02.359469+00:00
5493,5877,Carlos Augusto,INT,,2026-09-23 14:16:02.359469+00:00
5494,5761,Zhegrova,JUV,,2026-09-23 14:16:02.359469+00:00
5495,5672,Dia,LAZ,,2026-09-23 14:16:02.359469+00:00
5496,6556,Noslin,LAZ,,2026-09-23 14:16:02.359469+00:00
5497,5504,Coulibaly L.,LEC,,2026-09-23 14:16:02.359469+00:00
5498,4856,Chukwueze,MIL,,2026-09-23 14:16:02.359469+00:00
5499,7485,Mangas,MON,,2026-09-23 14:16:02.359469+00:00
5500,7523,Varela G.,MON,,2026-09-23 14:16:02.359469+00:00
5501,2531,Lukaku,NAP,,2026-09-23 14:16:02.359469+00:00
5502,2038,Pinamonti,LAZ,,2026-09-23 14:16:02.359469+00:00
5503,5555,Kamara H.,UDI,,2026-09-23 14:16:02.359469+00:00
5504,6229,Tourè E.,PAR,,2026-09-23 14:16:02.359469+00:00
5505,7547,Kevin Carlos,CAG,,2026-09-23 14:16:02.359469+00:00
5506,5982,Spence,INT,,2026-09-23 14:16:02.359469+00:00
5507,7600,Osmajic,GEN,,2026-09-23 14:16:02.359469+00:00
5508,133,Skorupski,BOL,,2026-09-23 14:16:02.359469+00:00
5509,6844,Rowe,ATA,,2026-09-23 14:16:02.359469+00:00
5510,4210,Mina,CAG,,2026-09-23 14:16:02.359469+00:00
5511,4870,Adopo,CAG,,2026-09-23 14:16:02.359469+00:00
5512,7414,Kaiki,COM,,2026-09-23 14:16:02.359469+00:00
5513,4359,Piccoli,BOL,,2026-09-23 14:16:02.359469+00:00
5514,6415,Palmisani,FRO,,2026-09-23 14:16:02.359469+00:00
5515,7469,Bracaglia,FRO,,2026-09-23 14:16:02.359469+00:00
5516,6238,Oyono A.,FRO,,2026-09-23 14:16:02.359469+00:00
5517,5514,Vasquez,GEN,,2026-09-23 14:16:02.359469+00:00
5518,7070,Sucic P.,INT,,2026-09-23 14:16:02.359469+00:00
5519,5876,Di Gregorio,JUV,,2026-09-23 14:16:02.359469+00:00
5520,5620,Tavares N.,LAZ,,2026-09-23 14:16:02.359469+00:00
5521,7313,Ratkov,LAZ,,2026-09-23 14:16:02.359469+00:00
5522,6989,Tiago Gabriel,LEC,,2026-09-23 14:16:02.359469+00:00
5523,572,Meret,NAP,,2026-09-23 14:16:02.359469+00:00
5524,4220,Zambo Anguissa,NAP,,2026-09-23 14:16:02.359469+00:00
5525,7223,Vergara,NAP,,2026-09-23 14:16:02.359469+00:00
5526,5862,Valeri,PAR,,2026-09-23 14:16:02.359469+00:00
5527,6190,Pisilli,ROM,,2026-09-23 14:16:02.359469+00:00
5528,2528,Matic,SAS,,2026-09-23 14:16:02.359469+00:00
5529,5844,Thorstvedt,SAS,,2026-09-23 14:16:02.359469+00:00
5530,5735,Volpato,SAS,,2026-09-23 14:16:02.359469+00:00
5531,6680,Karlstrom,UDI,,2026-09-23 14:16:02.359469+00:00
5532,5641,Chalobah T.,COM,,2026-09-23 14:16:02.359469+00:00
5533,6534,Perri,TOR,,2026-09-23 14:16:02.359469+00:00
5534,6042,Lucumì,JUV,,2026-09-23 14:16:02.359469+00:00
5535,5858,Ferguson,BOL,,2026-09-23 14:16:02.359469+00:00
5536,5298,Pobega,BOL,,2026-09-23 14:16:02.359469+00:00
5537,4436,Cambiaghi,BOL,,2026-09-23 14:16:02.359469+00:00
5538,6643,Dallinga,BOL,,2026-09-23 14:16:02.359469+00:00
5539,7274,Zè Pedro,CAG,,2026-09-23 14:16:02.359469+00:00
5540,5701,Obert,CAG,,2026-09-23 14:16:02.359469+00:00
5541,4260,Winks,CAG,,2026-09-23 14:16:02.359469+00:00
5542,7374,Mendy P.,CAG,,2026-09-23 14:16:02.359469+00:00
5543,6867,Valle,COM,,2026-09-23 14:16:02.359469+00:00
5544,5365,Dragusin,FIO,,2026-09-23 14:16:02.359469+00:00
5545,5885,Dodò,FIO,,2026-09-23 14:16:02.359469+00:00
5546,4465,Fagioli,FIO,,2026-09-23 14:16:02.359469+00:00
5547,6294,Ndour,FIO,,2026-09-23 14:16:02.359469+00:00
5548,7467,Calvani,FRO,,2026-09-23 14:16:02.359469+00:00
5549,6814,Norton-Cuffy,GEN,,2026-09-23 14:16:02.359469+00:00
5550,6669,Bonny,INT,,2026-09-23 14:16:02.359469+00:00
5551,4657,Celik,JUV,,2026-09-23 14:16:02.359469+00:00
5552,827,Locatelli,JUV,,2026-09-23 14:16:02.359469+00:00
5553,5562,Thuram K.,JUV,,2026-09-23 14:16:02.359469+00:00
5554,5685,Koopmeiners,JUV,,2026-09-23 14:16:02.359469+00:00
5555,5544,David,JUV,,2026-09-23 14:16:02.359469+00:00
5556,6320,Doekhi,LAZ,,2026-09-23 14:16:02.359469+00:00
5557,6398,Isaksen,LAZ,,2026-09-23 14:16:02.359469+00:00
5558,6593,Akinsanmiro,MON,,2026-09-23 14:16:02.359469+00:00
5559,5878,Colpani,MON,,2026-09-23 14:16:02.359469+00:00
5560,2155,Cutrone,MON,,2026-09-23 14:16:02.359469+00:00
5561,5427,Gutierrez,NAP,,2026-09-23 14:16:02.359469+00:00
5562,1852,Spinazzola,NAP,,2026-09-23 14:16:02.359469+00:00
5563,6664,Delprato,PAR,,2026-09-23 14:16:02.359469+00:00
5564,6207,Almqvist,PAR,,2026-09-23 14:16:02.359469+00:00
5565,5851,Doig,SAS,,2026-09-23 14:16:02.359469+00:00
5566,7036,Bakola,SAS,,2026-09-23 14:16:02.359469+00:00
5567,6642,Coco,TOR,,2026-09-23 14:16:02.359469+00:00
5568,7060,Cacciamani,TOR,,2026-09-23 14:16:02.359469+00:00
5569,5888,Casadei,TOR,,2026-09-23 14:16:02.359469+00:00
5570,6462,Okoye,UDI,,2026-09-23 14:16:02.359469+00:00
5571,4994,Vojvoda,UDI,,2026-09-23 14:16:02.359469+00:00
5572,6821,Hainaut,VEN,,2026-09-23 14:16:02.359469+00:00
5573,6904,Yeboah J.,VEN,,2026-09-23 14:16:02.359469+00:00
5574,6727,Couto,COM,,2026-09-23 14:16:02.359469+00:00
5575,7546,Robinson J.,MON,,2026-09-23 14:16:02.359469+00:00
5576,530,Pellegrini Lo.,ROM,,2026-09-23 14:16:02.359469+00:00
5577,7564,Leysen F.,SAS,,2026-09-23 14:16:02.359469+00:00
5578,7612,Bobcek,FRO,,2026-09-23 14:16:02.359469+00:00
5579,5675,Theate,BOL,,2026-09-23 14:16:02.359469+00:00
5580,4705,Balerdi,ROM,,2026-09-23 14:16:02.359469+00:00
5581,4137,Diego Carlos,PAR,,2026-09-23 14:16:02.359469+00:00
5582,6344,Sanchez Ro.,COM,,2026-09-23 14:16:02.359469+00:00
5583,787,Djimsiti,ATA,,2026-09-23 14:16:02.359469+00:00
5584,554,Zappacosta,ATA,,2026-09-23 14:16:02.359469+00:00
5585,2077,Pasalic,ATA,,2026-09-23 14:16:02.359469+00:00
5586,2765,Odgaard,BOL,,2026-09-23 14:16:02.359469+00:00
5587,6010,Fazzini,CAG,,2026-09-23 14:16:02.359469+00:00
5588,7412,Milla,COM,,2026-09-23 14:16:02.359469+00:00
5589,4952,Monterisi,FRO,,2026-09-23 14:16:02.359469+00:00
5590,5791,Frendrup,GEN,,2026-09-23 14:16:02.359469+00:00
5591,6917,Masini,FRO,,2026-09-23 14:16:02.359469+00:00
5592,4970,Messias,GEN,,2026-09-23 14:16:02.359469+00:00
5593,6164,Vitinha O.,GEN,,2026-09-23 14:16:02.359469+00:00
5594,5520,Cambiaso,JUV,,2026-09-23 14:16:02.359469+00:00
5595,2134,Falcone,LEC,,2026-09-23 14:16:02.359469+00:00
5596,5029,Geubbels,LEC,,2026-09-23 14:16:02.359469+00:00
5597,6496,Bartesaghi,MIL,,2026-09-23 14:16:02.359469+00:00
5598,5838,Birindelli,MON,,2026-09-23 14:16:02.359469+00:00
5599,2170,Milinkovic-Savic V.,NAP,,2026-09-23 14:16:02.359469+00:00
5600,6641,Suzuki,PAR,,2026-09-23 14:16:02.359469+00:00
5601,7529,Koulierakis,ROM,,2026-09-23 14:16:02.359469+00:00
5602,6672,Idzes,SAS,,2026-09-23 14:16:02.359469+00:00
5603,6717,Konè I.,SAS,,2026-09-23 14:16:02.359469+00:00
5604,6495,Comuzzo,TOR,,2026-09-23 14:16:02.359469+00:00
5605,5010,Ismajli,TOR,,2026-09-23 14:16:02.359469+00:00
5606,6827,Njie,FIO,,2026-09-23 14:16:02.359469+00:00
5607,6021,Abankwah,UDI,,2026-09-23 14:16:02.359469+00:00
5608,7272,Gueye,UDI,,2026-09-23 14:16:02.359469+00:00
5609,5507,Busio,VEN,,2026-09-23 14:16:02.359469+00:00
5610,5946,Sow,GEN,,2026-09-23 14:16:02.359469+00:00
5611,7580,Sutalo J.,LAZ,,2026-09-23 14:16:02.359469+00:00
5612,7618,Hutchinson,MIL,,2026-09-23 14:16:02.359469+00:00
5613,7220,Belghali,TOR,,2026-09-23 14:16:02.359469+00:00
5614,5680,Sarr P.,JUV,,2026-09-23 14:16:02.359469+00:00
5615,7620,Zeballos,MON,,2026-09-23 14:16:02.359469+00:00
5616,6833,Mbangula,BOL,,2026-09-23 14:16:02.359469+00:00
5617,7623,Gnonto,FIO,,2026-09-23 14:16:02.359469+00:00
5618,7624,Braganca,TOR,,2026-09-23 14:16:02.359469+00:00
5619,795,El Shaarawy,GEN,,2026-09-23 14:16:02.359469+00:00
5620,6046,Hien,ATA,,2026-09-23 14:16:02.359469+00:00
5621,2640,Kolasinac,ATA,,2026-09-23 14:16:02.359469+00:00
5622,6916,Ahanor,ATA,,2026-09-23 14:16:02.359469+00:00
5623,4364,Gaetano,ATA,,2026-09-23 14:16:02.359469+00:00
5624,5422,Zalewski,ATA,,2026-09-23 14:16:02.359469+00:00
5625,5678,Holm,BOL,,2026-09-23 14:16:02.359469+00:00
5626,4433,Zortea,BOL,,2026-09-23 14:16:02.359469+00:00
5627,7268,Rodriguez Ju.,CAG,,2026-09-23 14:16:02.359469+00:00
5628,6598,Mutandwa,CAG,,2026-09-23 14:16:02.359469+00:00
5629,5036,Caqueret,COM,,2026-09-23 14:16:02.359469+00:00
5630,7332,Bijlow,GEN,,2026-09-23 14:16:02.359469+00:00
5631,218,Perin,JUV,,2026-09-23 14:16:02.359469+00:00
5632,2832,Boga,JUV,,2026-09-23 14:16:02.359469+00:00
5633,460,Romagnoli,LAZ,,2026-09-23 14:16:02.359469+00:00
5634,4459,Rovella,LAZ,,2026-09-23 14:16:02.359469+00:00
5635,6990,Veiga D.,LEC,,2026-09-23 14:16:02.359469+00:00
5636,4502,Gallo,LEC,,2026-09-23 14:16:02.359469+00:00
5637,6549,Pierotti,LEC,,2026-09-23 14:16:02.359469+00:00
5638,7252,Stulic,LEC,,2026-09-23 14:16:02.359469+00:00
5639,4401,Gabbia,MIL,,2026-09-23 14:16:02.359469+00:00
5640,5739,De Winter,MIL,,2026-09-23 14:16:02.359469+00:00
5641,7008,Gimenez,MIL,,2026-09-23 14:16:02.359469+00:00
5642,5882,Mota,MON,,2026-09-23 14:16:02.359469+00:00
5643,5131,Gilmour,NAP,,2026-09-23 14:16:02.359469+00:00
5644,6663,Circati,PAR,,2026-09-23 14:16:02.359469+00:00
5645,6898,Keita M.,PAR,,2026-09-23 14:16:02.359469+00:00
5646,6666,Bernabè,PAR,,2026-09-23 14:16:02.359469+00:00
5647,7526,Comert,TOR,,2026-09-23 14:16:02.359469+00:00
5648,7535,Fitz-Jim,TOR,,2026-09-23 14:16:02.359469+00:00
5649,6218,Oristanio,TOR,,2026-09-23 14:16:02.359469+00:00
5650,7349,Kulenovic,TOR,,2026-09-23 14:16:02.359469+00:00
5651,7198,Piotrowski,UDI,,2026-09-23 14:16:02.359469+00:00
5652,6783,Unai Gomez,UDI,,2026-09-23 14:16:02.359469+00:00
5653,4845,Correia T.,VEN,,2026-09-23 14:16:02.359469+00:00
5654,7449,Rrahmani Al.,VEN,,2026-09-23 14:16:02.359469+00:00
5655,7561,Lontani,PAR,,2026-09-23 14:16:02.359469+00:00
5656,6618,Cissè A.,MIL,,2026-09-23 14:16:02.359469+00:00
5657,7563,Favasuli,NAP,,2026-09-23 14:16:02.359469+00:00
5658,7069,Fortini,TOR,,2026-09-23 14:16:02.359469+00:00
5659,4479,Elmas,ATA,,2026-09-23 14:16:02.359469+00:00
5660,4664,Badiashile,NAP,,2026-09-23 14:16:02.359469+00:00
5661,7619,Monteiro J.,LEC,,2026-09-23 14:16:02.359469+00:00
5662,4147,Caleta-Car,SAS,,2026-09-23 14:16:02.359469+00:00
5663,7621,Sugawara,CAG,,2026-09-23 14:16:02.359469+00:00
5664,6319,Leite,LAZ,,2026-09-23 14:16:02.359469+00:00
5665,4887,Bellanova,ATA,,2026-09-23 14:16:02.359469+00:00
5666,7219,Bernasconi,ATA,,2026-09-23 14:16:02.359469+00:00
5667,7326,Helland,BOL,,2026-09-23 14:16:02.359469+00:00
5668,7212,Heggem,BOL,,2026-09-23 14:16:02.359469+00:00
5669,6054,Moro N.,BOL,,2026-09-23 14:16:02.359469+00:00
5670,6895,Dominguez B.,SAS,,2026-09-23 14:16:02.359469+00:00
5671,7532,Kofler,CAG,,2026-09-23 14:16:02.359469+00:00
5672,1871,Deiola,CAG,,2026-09-23 14:16:02.359469+00:00
5673,6893,Kempf,COM,,2026-09-23 14:16:02.359469+00:00
5674,6678,Liberali,COM,,2026-09-23 14:16:02.359469+00:00
5675,7294,Valdepenas,FIO,,2026-09-23 14:16:02.359469+00:00
5676,7410,Viery,FIO,,2026-09-23 14:16:02.359469+00:00
5677,7464,Oulai,FIO,,2026-09-23 14:16:02.359469+00:00
5678,6506,Fini,FRO,,2026-09-23 14:16:02.359469+00:00
5679,5998,Zerbin,FRO,,2026-09-23 14:16:02.359469+00:00
5680,6660,Marcandalli,GEN,,2026-09-23 14:16:02.359469+00:00
5681,6020,Ellertsson,GEN,,2026-09-23 14:16:02.359469+00:00
5682,4177,Pavard,INT,,2026-09-23 14:16:02.359469+00:00
5683,5301,Luis Henrique,INT,,2026-09-23 14:16:02.359469+00:00
5684,5831,Gatti,JUV,,2026-09-23 14:16:02.359469+00:00
5685,7012,Provstgaard,LAZ,,2026-09-23 14:16:02.359469+00:00
5686,4817,Pedraza,LAZ,,2026-09-23 14:16:02.359469+00:00
5687,2188,Marusic,LAZ,,2026-09-23 14:16:02.359469+00:00
5688,6191,Belahyane,LAZ,,2026-09-23 14:16:02.359469+00:00
5689,4751,Tomori,MIL,,2026-09-23 14:16:02.359469+00:00
5690,2741,Pessina,MON,,2026-09-23 14:16:02.359469+00:00
5691,2724,Buongiorno,NAP,,2026-09-23 14:16:02.359469+00:00
5692,6831,Neres,NAP,,2026-09-23 14:16:02.359469+00:00
5693,7411,Daffara,PAR,,2026-09-23 14:16:02.359469+00:00
5694,6984,Ondrejka,PAR,,2026-09-23 14:16:02.359469+00:00
5695,7342,Elphege,PAR,,2026-09-23 14:16:02.359469+00:00
5696,6631,Ghilardi,ROM,,2026-09-23 14:16:02.359469+00:00
5697,4236,Muric,SAS,,2026-09-23 14:16:02.359469+00:00
5698,6426,Pedersen,TOR,,2026-09-23 14:16:02.359469+00:00
5699,6170,Gineitis,TOR,,2026-09-23 14:16:02.359469+00:00
5700,608,Zapata D.,TOR,,2026-09-23 14:16:02.359469+00:00
5701,6485,Kristensen T.,ATA,,2026-09-23 14:16:02.359469+00:00
5702,5527,Zanoli,UDI,,2026-09-23 14:16:02.359469+00:00
5703,6248,Stankovic F.,VEN,,2026-09-23 14:16:02.359469+00:00
5704,5695,Haps,VEN,,2026-09-23 14:16:02.359469+00:00
5705,5674,Basic,VEN,,2026-09-23 14:16:02.359469+00:00
5706,5319,Sohm,VEN,,2026-09-23 14:16:02.359469+00:00
5707,6994,Perez K.,VEN,,2026-09-23 14:16:02.359469+00:00
5708,7329,Obrador,SAS,,2026-09-23 14:16:02.359469+00:00
5709,7573,Cinquegrano,SAS,,2026-09-23 14:16:02.359469+00:00
5710,7602,Fatah,LEC,,2026-09-23 14:16:02.359469+00:00
5711,5751,Patterson,TOR,,2026-09-23 14:16:02.359469+00:00
5712,2169,Rodriguez R.,TOR,,2026-09-23 14:16:02.359469+00:00
5713,22,De Roon,ROM,,2026-09-23 14:16:02.359469+00:00
5714,5918,Sulemana K.,ATA,,2026-09-23 14:16:02.359469+00:00
5715,7068,Vitik,BOL,,2026-09-23 14:16:02.359469+00:00
5716,7528,Amondarain,BOL,,2026-09-23 14:16:02.359469+00:00
5717,4461,Zappa,CAG,,2026-09-23 14:16:02.359469+00:00
5718,6424,Prati,CAG,,2026-09-23 14:16:02.359469+00:00
5719,6640,Felici,CAG,,2026-09-23 14:16:02.359469+00:00
5720,6243,Borrelli,CAG,,2026-09-23 14:16:02.359469+00:00
5721,6815,Fadera,CAG,,2026-09-23 14:16:02.359469+00:00
5722,7127,Addai,COM,,2026-09-23 14:16:02.359469+00:00
5723,313,Morata,COM,,2026-09-23 14:16:02.359469+00:00
5724,5449,Parisi,FIO,,2026-09-23 14:16:02.359469+00:00
5725,6206,Fabbian,PAR,,2026-09-23 14:16:02.359469+00:00
5726,5757,Cittadini,FRO,,2026-09-23 14:16:02.359469+00:00
5727,7473,Cichella,FRO,,2026-09-23 14:16:02.359469+00:00
5728,7474,Koutsoupias,FRO,,2026-09-23 14:16:02.359469+00:00
5729,2593,Martin,GEN,,2026-09-23 14:16:02.359469+00:00
5730,7341,Amorim,GEN,,2026-09-23 14:16:02.359469+00:00
5731,7409,Meichtry,GEN,,2026-09-23 14:16:02.359469+00:00
5732,2857,Traorè Hj.,GEN,,2026-09-23 14:16:02.359469+00:00
5733,2529,Mkhitaryan,INT,,2026-09-23 14:16:02.359469+00:00
5734,6766,Kelly L.,JUV,,2026-09-23 14:16:02.359469+00:00
5735,4911,Douglas Luiz,JUV,,2026-09-23 14:16:02.359469+00:00
5736,6629,Dele-Bashiru,LAZ,,2026-09-23 14:16:02.359469+00:00
5737,6632,Gaspar K.,LEC,,2026-09-23 14:16:02.359469+00:00
5738,7240,Siebert,LEC,,2026-09-23 14:16:02.359469+00:00
5739,5457,Maleh,LEC,,2026-09-23 14:16:02.359469+00:00
5740,7322,Ngom,LEC,,2026-09-23 14:16:02.359469+00:00
5741,6015,Berisha M.,LEC,,2026-09-23 14:16:02.359469+00:00
5742,7318,Gandelman,LEC,,2026-09-23 14:16:02.359469+00:00
5743,7001,N'Dri,LEC,,2026-09-23 14:16:02.359469+00:00
5744,5273,Estupinan,MIL,,2026-09-23 14:16:02.359469+00:00
5745,4686,Fofana Y.,MIL,,2026-09-23 14:16:02.359469+00:00
5746,7203,Jashari,MIL,,2026-09-23 14:16:02.359469+00:00
5747,5295,Musah,MIL,,2026-09-23 14:16:02.359469+00:00
5748,4199,Loftus-Cheek,MIL,,2026-09-23 14:16:02.359469+00:00
5749,6519,Camarda,MIL,,2026-09-23 14:16:02.359469+00:00
5750,2115,Delli Carri,MON,,2026-09-23 14:16:02.359469+00:00
5751,6659,Lucchesi,MON,,2026-09-23 14:16:02.359469+00:00
