id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
958,El Azzouzi A.,Svincolato,Svincolato,Frosinone,1,Svincolato,"{M,C}",0,1
887,Przyborek,Svincolato,Svincolato,Lazio,1,Svincolato,"{W,T}",0,1
130,Kaba,Svincolato,Svincolato,Lecce,1,Svincolato,"{M,C}",0,1
963,Rrahmani Al.,Svincolato,Svincolato,Venezia,6,Svincolato,{Pc},0,1
1052,Beto,Svincolato,Svincolato,Fiorentina,14,Svincolato,{Pc},0,1
995,Kevin Carlos,Svincolato,Svincolato,Cagliari,11,Svincolato,{Pc},0,1
370,Doig,Svincolato,Svincolato,Sassuolo,5,Svincolato,"{Ds,E}",1,1
339,Ziolkowski,Diaolo Porco,Diaolo Porco,Monza,1,Primavera,{Dc},0,1
334,Van Der Brempt,CyberDucks,CyberDucks,Sassuolo,2,Indeterminato,"{Dd,E}",0,1
962,Adams A.,Svincolato,Svincolato,Venezia,10,Svincolato,{Pc},0,1
899,Siviero,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,1
1050,Sanchez Ro.,Svincolato,Svincolato,Como,8,Svincolato,{Por},0,1
56,Ratkov,FC Pontos,FC Pontos,Lazio,8,Indeterminato,{Pc},14,0
959,Camara A.,Svincolato,Svincolato,Udinese,1,Svincolato,"{M,C}",0,0
898,Mlacic,Svincolato,Svincolato,Udinese,1,Svincolato,{Dc},0,0
937,Lolic,Svincolato,Svincolato,Frosinone,1,Svincolato,{Por},0,1
385,Ismajli,Metodo Monchi FC,Metodo Monchi FC,Torino,7,Indeterminato,{Dc},2,1
411,Mina,FC Pontos,FC Pontos,Cagliari,7,Indeterminato,{Dc},9,1
409,Zortea,Al-Colizzati,Al-Colizzati,Bologna,7,Indeterminato,"{Dd,E}",16,1
396,Lucumì,FC Sovescio,FC Sovescio,Juventus,7,Indeterminato,{Dc},9,1
397,Bellanova,ZeroDayz FC,ZeroDayz FC,Atalanta,6,Indeterminato,"{Dd,E}",28,1
955,Dagasso,Svincolato,Svincolato,Venezia,1,Svincolato,{C},0,1
893,Santos A.,FC Pontos,FC Pontos,Napoli,15,Indeterminato,"{W,A}",2,1
729,Carboni A.,Svincolato,Svincolato,Monza,4,Svincolato,"{Ds,Dc}",0,1
390,Tomori,Diablitos FC,Diablitos FC,Milan,6,Indeterminato,{Dc},20,1
943,Happonen,Svincolato,Svincolato,Bologna,1,Svincolato,{Por},0,1
944,Desplanches,Svincolato,Svincolato,Frosinone,2,Svincolato,{Por},0,1
946,Thiam,CyberDucks,CyberDucks,Monza,4,Indeterminato,{Por},1,1
942,Daffara,FC Pontos,FC Pontos,Parma,6,Indeterminato,{Por},1,1
401,Idzes,ZeroDayz FC,ZeroDayz FC,Sassuolo,7,Indeterminato,{Dc},1,1
404,Gabbia,Diablitos FC,Diablitos FC,Milan,7,Indeterminato,{Dc},3,1
50,Borrelli,Svincolato,Svincolato,Cagliari,3,Svincolato,{Pc},0,1
903,Mendy P.,Svincolato,Svincolato,Cagliari,4,Svincolato,{Pc},0,1
960,Ghedjemis,Al-Colizzati,Al-Colizzati,Frosinone,9,Indeterminato,"{W,A}",1,1
964,Geubbels,Al-Colizzati,Al-Colizzati,Lecce,7,Indeterminato,{Pc},4,1
1054,Gnonto,Svincolato,Svincolato,Fiorentina,8,Svincolato,"{W,A}",0,1
969,Kvernadze,Svincolato,Svincolato,Frosinone,7,Svincolato,"{W,A}",0,1
1055,Robinho Junior,Svincolato,Svincolato,Genoa,1,Svincolato,{A},0,1
391,Gallo,FC Sovescio,FC Sovescio,Lecce,6,Indeterminato,"{Ds,E}",2,1
400,Heggem,Metodo Monchi FC,Metodo Monchi FC,Bologna,6,Indeterminato,"{Ds,Dc}",4,1
744,Raimondo,Svincolato,Svincolato,Frosinone,8,Svincolato,{Pc},0,1
991,Robinson J.,Svincolato,Svincolato,Monza,4,Svincolato,{A},0,1
970,Adorante,Svincolato,Svincolato,Venezia,4,Svincolato,{Pc},0,1
425,Tiago Gabriel,Diaolo Porco,Diaolo Porco,Lecce,8,Indeterminato,{Dc},0,1
795,Kolo Muani,Diablitos FC,Diablitos FC,Juventus,25,Indeterminato,{Pc},133,1
975,Romano,Svincolato,Svincolato,Cagliari,8,Svincolato,"{M,C}",0,1
973,Oulai,Svincolato,Svincolato,Fiorentina,7,Svincolato,"{M,C}",0,1
971,Unai Gomez,Svincolato,Svincolato,Udinese,6,Svincolato,{T},0,1
972,Winks,Svincolato,Svincolato,Cagliari,7,Svincolato,"{M,C}",0,1
976,Milla,Svincolato,Svincolato,Como,6,Svincolato,"{M,C}",0,1
256,Odgaard,Sborada,Sborada,Bologna,7,Indeterminato,{T},3,1
979,Calò,CyberDucks,CyberDucks,Frosinone,9,Indeterminato,"{M,C}",7,1
980,Koutsoupias,Svincolato,Svincolato,Frosinone,4,Svincolato,{C},0,1
974,Amondarain,Svincolato,Svincolato,Bologna,6,Svincolato,"{M,C}",0,1
977,Meichtry,Svincolato,Svincolato,Genoa,5,Svincolato,"{W,T}",0,1
978,Traorè Hj.,Svincolato,Svincolato,Genoa,4,Svincolato,"{W,T}",0,1
890,Boga,AC Ciaccati,AC Ciaccati,Juventus,7,Indeterminato,"{W,A}",1,1
967,Varela G.,Svincolato,Svincolato,Monza,7,Svincolato,{Pc},0,1
886,Bowie,Svincolato,Svincolato,Sassuolo,8,Svincolato,{Pc},0,1
961,Lauberbach,Svincolato,Svincolato,Venezia,1,Svincolato,{Pc},0,1
965,Lisman,Svincolato,Svincolato,Venezia,1,Svincolato,"{W,A}",0,1
1004,Lontani,Svincolato,Svincolato,Parma,3,Svincolato,{A},0,1
258,Saelemaekers,Metodo Monchi FC,Metodo Monchi FC,Milan,12,Indeterminato,"{E,W}",7,1
897,Bakola,Svincolato,Svincolato,Sassuolo,6,Svincolato,"{C,T}",0,1
252,Zielinski,FC Pontos,FC Pontos,Inter,12,Indeterminato,{C},12,1
981,Cichella,Svincolato,Svincolato,Frosinone,4,Svincolato,"{M,C}",0,1
1005,Vicario,CyberDucks,CyberDucks,Juventus,17,Indeterminato,{Por},129,1
524,Carnesecchi,Diablitos FC,Diablitos FC,Atalanta,17,Indeterminato,{Por},35,1
986,Fitz-Jim,Sborada,Sborada,Torino,6,Indeterminato,"{M,C}",1,1
448,Coco,FC Sovescio,FC Sovescio,Torino,7,Indeterminato,{Dc},5,1
782,Pavard,CyberDucks,CyberDucks,Inter,7,Indeterminato,"{Dd,Dc}",36,1
367,Bernasconi,FC Pontos,FC Pontos,Atalanta,6,Indeterminato,"{Ds,E}",5,1
363,Dodò,ZeroDayz FC,ZeroDayz FC,Fiorentina,9,Indeterminato,"{Dd,E}",16,1
432,Solet,Al-Colizzati,Al-Colizzati,Udinese,13,Indeterminato,{Dc},3,1
364,Comuzzo,FC Pontos,FC Pontos,Torino,8,Indeterminato,{Dc},0,1
983,Colombo L.,Svincolato,Svincolato,Monza,3,Svincolato,"{M,C}",0,1
982,Diallo O.,Svincolato,Svincolato,Parma,2,Svincolato,"{W,A}",0,1
984,Stankovic A.,Svincolato,Svincolato,Inter,3,Svincolato,"{M,C}",0,1
987,Gelli F.,Svincolato,Svincolato,Frosinone,3,Svincolato,"{C,T}",0,1
985,Fini ,Svincolato,Svincolato,Frosinone,3,Svincolato,{W},0,1
883,Amorim,Svincolato,Svincolato,Genoa,5,Svincolato,"{M,C}",0,1
702,Petagna,Svincolato,Svincolato,Monza,2,Svincolato,{Pc},0,0
344,Ehizibue,Svincolato,Svincolato,Udinese,7,Svincolato,"{Dd,E}",0,0
357,Pedersen,Svincolato,Svincolato,Torino,5,Svincolato,"{Dd,E}",1,0
685,Azzi,Svincolato,Svincolato,Cremonese,0,Svincolato,"{Ds,E}",0,0
468,Toniolo,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,0
395,Zappa,Svincolato,Diaolo Porco,Cagliari,4,Prestito Reale,"{B,Dd,E}",4,0
318,Rugani,Svincolato,Svincolato,Juventus,1,Svincolato,{Dc},0,1
945,Palmisani,Diablitos FC,Diablitos FC,Frosinone,5,Indeterminato,{Por},1,1
968,Havel,Svincolato,Svincolato,Genoa,3,Svincolato,{Pc},0,1
365,Obert,FC Pontos,FC Pontos,Cagliari,7,Indeterminato,"{B,Ds,E}",1,1
360,Veiga D.,Svincolato,Svincolato,Lecce,6,Svincolato,"{Dd,E}",0,1
369,Kamara H.,Sborada,Sborada,Udinese,9,Indeterminato,"{Ds,E}",5,1
758,Luan Patrick,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},0,0
556,Florenzi,Svincolato,Svincolato,Milan,0,Svincolato,"{Dd,Ds,E}",0,0
813,Tessmann,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0
811,Wieteska,Svincolato,Svincolato,Cagliari,0,Svincolato,{Dc},0,0
529,Isaac,Svincolato,Svincolato,Verona,1,Svincolato,{Pc},0,0
683,Bennacer,Svincolato,Svincolato,Milan,4,Svincolato,"{M,C}",0,0
487,Furlanetto,Svincolato,Svincolato,Lazio,3,Svincolato,{Por},0,0
739,Oudin,Svincolato,Svincolato,Lecce,0,Svincolato,"{W,T}",0,0
308,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,0
892,Zaragoza,Svincolato,Svincolato,Roma,4,Svincolato,"{W,A}",10,0
563,Burnete,Svincolato,Svincolato,Lecce,0,Svincolato,{Pc},0,0
341,Athekame,Svincolato,CyberDucks,Milan,3,Prestito Reale,"{Dd,E}",0,0
696,Melegoni,Svincolato,Svincolato,Genoa,0,Svincolato,"{C,T}",0,0
276,Kouadio,Svincolato,Svincolato,Monza,3,Svincolato,"{Dd,Dc}",0,1
317,Joao Mario,AC Ciaccati,AC Ciaccati,Fiorentina,3,Indeterminato,"{Dd,E}",1,1
332,Provstgaard,Metodo Monchi FC,Metodo Monchi FC,Lazio,4,Indeterminato,{Dc},1,1
375,Gatti,ZeroDayz FC,ZeroDayz FC,Juventus,4,Indeterminato,{Dc},6,1
350,Pongracic,Al-Colizzati,Al-Colizzati,Fiorentina,4,Indeterminato,{Dc},10,1
346,Olivera,Diaolo Porco,Diaolo Porco,Napoli,5,Indeterminato,"{B,Ds,E}",10,1
316,Ndaba,Svincolato,Svincolato,Lecce,2,Svincolato,"{Ds,E}",0,1
374,Pellegrini Lu.,Svincolato,Svincolato,Lazio,2,Svincolato,"{Ds,E}",0,1
301,Sabelli,Diaolo Porco,Diaolo Porco,Genoa,2,Indeterminato,"{Dd,Ds,E}",1,1
292,Mazzocchi,Svincolato,Svincolato,Venezia,1,Svincolato,"{Dd,Ds,E}",0,1
329,Marianucci,Svincolato,Svincolato,Napoli,1,Svincolato,{Dc},0,1
297,Patric,Svincolato,Svincolato,Lazio,1,Svincolato,"{Dd,Dc}",1,1
309,Goglichidze,Svincolato,Svincolato,Monza,3,Svincolato,"{Dd,Dc}",0,1
366,Kolasinac,Svincolato,Svincolato,Atalanta,7,Svincolato,"{Ds,Dc}",0,1
221,Thorstvedt,AC Ciaccati,AC Ciaccati,Sassuolo,10,Indeterminato,"{C,T}",15,1
185,Lobotka,Sborada,Sborada,Napoli,9,Indeterminato,"{M,C}",0,1
255,Mandragora,FC Pontos,FC Pontos,Torino,8,Indeterminato,{C},6,1
227,Ricci S.,FC Pontos,FC Pontos,Como,4,Indeterminato,"{M,C}",17,1
674,Augello,Svincolato,Svincolato,Cagliari,0,Svincolato,"{Ds,E}",0,0
650,Castagnetti,Svincolato,Svincolato,Cremonese,0,Svincolato,"{M,C}",0,0
640,Dani Silva,Svincolato,Svincolato,Verona,0,Svincolato,"{M,C}",0,0
547,Success,Svincolato,Svincolato,Udinese,0,Svincolato,{A},0,0
294,Perez M.,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Dc}",0,0
351,Pezzella Giu.,Svincolato,Svincolato,Cremonese,4,Svincolato,"{Ds,E}",8,0
736,Correa,Svincolato,Svincolato,Inter,0,Svincolato,{A},0,0
558,Alli,Svincolato,Svincolato,Como,0,Svincolato,{T},0,0
660,Quagliata,Svincolato,Svincolato,Cremonese,0,Svincolato,"{Ds,E}",0,0
243,Thorsby,Svincolato,Svincolato,Cremonese,12,Svincolato,"{C,T}",0,0
304,Coulibaly W.,Svincolato,Svincolato,Sassuolo,4,Svincolato,"{Dd,Ds,E}",0,0
697,Bagnolini,Svincolato,Svincolato,Bologna,0,Svincolato,{Por},0,0
307,Troilo,Sborada,Sborada,Parma,3,Indeterminato,{Dc},1,1
361,Gaspar K.,Svincolato,Svincolato,Lecce,5,Svincolato,{Dc},5,1
272,Zè Pedro,Svincolato,Svincolato,Cagliari,6,Svincolato,"{Dd,Dc}",0,1
285,Pieragnolo,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Ds,E}",0,1
262,Zaniolo,Metodo Monchi FC,Metodo Monchi FC,Udinese,17,Indeterminato,"{T,A}",23,1
233,Samardzic,Metodo Monchi FC,Metodo Monchi FC,Atalanta,13,Indeterminato,"{C,T}",15,1
264,De Bruyne,Al-Colizzati,Al-Colizzati,Napoli,16,Indeterminato,{T},49,1
215,McKennie,Diablitos FC,Diablitos FC,Juventus,17,Indeterminato,"{C,T}",1,1
277,Ndiaye,Svincolato,Svincolato,Parma,2,Svincolato,{Dc},0,1
295,Jean,Svincolato,Svincolato,Lecce,2,Svincolato,{Dc},0,1
333,Otoa,Svincolato,Svincolato,Genoa,2,Svincolato,{Dc},0,1
331,Lazzari,FC Pontos,FC Pontos,Lazio,2,Indeterminato,"{Dd,E}",10,1
302,Goldaniga,Svincolato,Svincolato,Como,1,Svincolato,{Dc},0,1
254,Neres,FC Pontos,FC Pontos,Napoli,6,Indeterminato,"{W,A}",30,1
247,Konè I.,Diablitos FC,Diablitos FC,Sassuolo,8,Indeterminato,{C},1,1
249,Bernabè,Metodo Monchi FC,Metodo Monchi FC,Parma,7,Indeterminato,{C},28,1
253,Perrone,Sborada,Sborada,Como,11,Indeterminato,"{M,C}",20,1
248,Konè M.,AC Ciaccati,AC Ciaccati,Roma,11,Indeterminato,"{M,C}",18,1
237,Isaksen,Diaolo Porco,Diaolo Porco,Lazio,8,Indeterminato,"{W,A}",1,1
270,Arizala,Svincolato,Svincolato,Udinese,4,Svincolato,"{Ds,E}",0,1
327,Candè,Svincolato,Svincolato,Sassuolo,3,Svincolato,"{Ds,Dc}",0,1
259,Barella,Al-Colizzati,Al-Colizzati,Inter,18,Indeterminato,{C},51,1
263,Rabiot,AC Ciaccati,AC Ciaccati,Milan,23,Indeterminato,"{C,T}",41,1
266,Orsolini,Al-Colizzati,Al-Colizzati,Bologna,24,Indeterminato,"{W,A}",67,1
267,Calhanoglu,Diablitos FC,Diablitos FC,Inter,29,Indeterminato,"{M,C}",65,1
265,McTominay,CyberDucks,CyberDucks,Napoli,27,Indeterminato,"{C,T}",25,1
244,Gudmundsson A.,Diablitos FC,Diablitos FC,Lazio,11,Indeterminato,"{T,A}",72,1
257,Vlasic,ZeroDayz FC,ZeroDayz FC,Torino,12,Indeterminato,{T},1,1
234,Taylor K.,Diaolo Porco,Diaolo Porco,Lazio,13,Indeterminato,"{C,T}",36,1
246,Atta,Al-Colizzati,Al-Colizzati,Fiorentina,15,Indeterminato,"{C,T}",12,1
222,Cristante,Diaolo Porco,Diaolo Porco,Roma,10,Indeterminato,"{M,C}",1,1
235,Volpato,Svincolato,Svincolato,Sassuolo,9,Svincolato,"{W,T}",0,1
219,Pasalic,ZeroDayz FC,ZeroDayz FC,Atalanta,8,Indeterminato,"{C,T}",25,1
238,Basic,Svincolato,Svincolato,Venezia,7,Svincolato,"{M,C}",0,1
232,Felici,Svincolato,Svincolato,Cagliari,4,Svincolato,{W},0,1
226,Loftus-Cheek,Sborada,Sborada,Milan,4,Indeterminato,"{C,T}",41,1
228,Cataldi,Diaolo Porco,Diaolo Porco,Lazio,4,Indeterminato,"{M,C}",1,1
236,Berisha M.,Svincolato,Svincolato,Lecce,4,Svincolato,"{C,T}",0,1
902,Vermesan,Svincolato,Svincolato,Verona,1,Svincolato,{Pc},0,0
861,Marì,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Dc},6,0
773,Barba,Svincolato,Svincolato,Como,0,Svincolato,"{Ds,Dc}",0,0
534,Luvumbo,Svincolato,Diablitos FC,Cagliari,3,Prestito Reale,{A},16,0
712,Hummels,Svincolato,Svincolato,Roma,0,Svincolato,{Dc},0,0
126,Lovric,Diaolo Porco,Diaolo Porco,Verona,3,Indeterminato,{C},4,0
197,Fagioli,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,8,Indeterminato,"{M,C}",0,1
932,Cuenca A.,Svincolato,Svincolato,Como,1,Svincolato,"{Ds,Dc}",0,0
195,Akinsanmiro,Svincolato,Svincolato,Monza,7,Svincolato,{C},0,1
807,Cacace,Svincolato,Svincolato,Empoli,0,Svincolato,"{Ds,E}",0,0
202,Karlstrom,AC Ciaccati,AC Ciaccati,Udinese,8,Indeterminato,"{M,C}",1,1
218,Pobega,Svincolato,Svincolato,Bologna,7,Svincolato,"{M,C}",1,1
210,Caqueret,AC Ciaccati,Diaolo Porco,Como,6,Fanta-Prestito,"{C,T}",6,1
224,Coulibaly L.,Svincolato,Svincolato,Lecce,8,Svincolato,"{M,C}",0,1
182,Rowe,Diablitos FC,Diablitos FC,Atalanta,10,Indeterminato,"{W,T}",35,1
231,Sucic P.,Diablitos FC,Diablitos FC,Inter,9,Indeterminato,{C},21,1
194,Casadei,ZeroDayz FC,ZeroDayz FC,Torino,9,Indeterminato,"{C,T}",23,1
