id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
303,Mbambi,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,1
304,Albiol,Svincolato,Svincolato,Pisa,3,Svincolato,{Dc},0,1
305,Casale,Svincolato,Svincolato,Bologna,2,Svincolato,{Dc},0,1
306,Di Pardo,Svincolato,Svincolato,Cagliari,2,Svincolato,"{Dd,E}",0,1
307,Ceccherini,Svincolato,Svincolato,Cremonese,2,Svincolato,"{Dd,Dc}",0,1
308,Marì,FC Pontos,FC Pontos,Fiorentina,2,Indeterminato,{Dc},6,1
309,Viti,Diablitos FC,Diablitos FC,Fiorentina,2,Indeterminato,{Dc},0,1
310,Rugani,Svincolato,Svincolato,Juventus,2,Svincolato,{Dc},0,1
311,Joao Mario,AC Ciaccati,AC Ciaccati,Juventus,2,Indeterminato,{E},1,1
312,Patric,Baby Reijnders,Baby Reijnders,Lazio,2,Indeterminato,"{Dd,Dc}",1,1
313,Lovik,Svincolato,Svincolato,Parma,2,Svincolato,"{Ds,E}",0,1
314,Mateus Lusuardi,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,1
315,Masina,Svincolato,Svincolato,Torino,2,Svincolato,"{B,Ds,E}",0,1
316,Rui Modesto,Svincolato,Svincolato,Udinese,2,Svincolato,{E},0,1
317,Ndiaye,Svincolato,Svincolato,Parma,2,Svincolato,{Dc},0,1
318,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,1
319,Troilo,Metodo Monchi FC,Diablitos FC,Parma,2,Fanta-Prestito,{Dc},1,1
320,Lykogiannis,Svincolato,Svincolato,Bologna,3,Svincolato,"{Ds,E}",0,1
321,Smolcic I.,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,Dc}",0,1
322,Van Der Brempt,Svincolato,Svincolato,Como,3,Svincolato,"{Dd,E}",0,1
323,Otoa,Svincolato,Svincolato,Genoa,3,Svincolato,{Dc},0,1
324,Lazzari,FC Pontos,FC Pontos,Lazio,3,Indeterminato,"{Dd,E}",10,1
325,Ndaba,Svincolato,Svincolato,Lecce,3,Svincolato,"{Ds,E}",0,1
326,Estupinan,FC Pontos,Diablitos FC,Milan,3,Fanta-Prestito,"{Ds,E}",31,1
327,Biraghi,Diaolo Porco,Diaolo Porco,Torino,3,Indeterminato,"{Ds,E}",10,1
328,Zemura,Svincolato,Svincolato,Udinese,3,Svincolato,"{Ds,E}",0,1
329,Goglichidze,AC Ciaccati,AC Ciaccati,Udinese,3,Primavera,"{Dd,Dc}",0,1
330,Candè,Svincolato,Svincolato,Sassuolo,3,Svincolato,"{Ds,Dc}",0,1
331,Athekame,CyberDucks,CyberDucks,Milan,3,Primavera,"{Dd,E}",0,1
332,Gutierrez,Diablitos FC,Diablitos FC,Napoli,3,Indeterminato,"{Ds,E}",23,1
333,Ziolkowski,Diaolo Porco,Diaolo Porco,Roma,3,Primavera,{Dc},0,1
334,Tsimikas,Svincolato,Svincolato,Roma,3,Svincolato,"{Ds,E}",0,1
335,Faye,Svincolato,Svincolato,Cremonese,3,Svincolato,{Dc},0,1
336,Marcandalli,Svincolato,Svincolato,Genoa,4,Svincolato,{Dc},0,1
337,De Winter,Sborada,Sborada,Milan,4,Indeterminato,"{Dd,Dc}",11,1
338,De Vrij,ZeroDayz FC,Metodo Monchi FC,Inter,4,Fanta-Prestito,{Dc},1,1
339,Provstgaard,Metodo Monchi FC,Metodo Monchi FC,Lazio,4,Indeterminato,{Dc},1,1
340,Juan Jesus,Diaolo Porco,Diaolo Porco,Napoli,4,Indeterminato,"{Ds,Dc}",1,1
341,Olivera,Diaolo Porco,Diaolo Porco,Napoli,4,Indeterminato,"{Ds,E}",10,1
342,Calabresi,Svincolato,Svincolato,Pisa,4,Svincolato,"{B,Dd,E}",0,1
343,Ehizibue,Svincolato,Svincolato,Udinese,4,Svincolato,"{Dd,E}",0,1
344,Unai Nunez,Diaolo Porco,Diaolo Porco,Verona,4,Indeterminato,{Dc},5,1
345,Valentini N.,Sborada,Sborada,Verona,4,Indeterminato,{Dc},3,1
346,Frese,Svincolato,Svincolato,Verona,4,Svincolato,"{Ds,E}",0,1
347,Nelsson,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
348,Rodriguez Ju.,Svincolato,Svincolato,Cagliari,4,Svincolato,"{Ds,Dc}",0,1
349,Bonfanti,Svincolato,Svincolato,Pisa,3,Svincolato,{Dc},0,1
350,Vitik,ZeroDayz FC,ZeroDayz FC,Bologna,3,Indeterminato,{Dc},24,1
351,De Silvestri,Svincolato,Svincolato,Bologna,3,Svincolato,"{Dd,E}",0,1
352,Kamara H.,Sborada,Sborada,Udinese,6,Indeterminato,"{Ds,E}",5,1
353,Bradaric,Svincolato,Svincolato,Verona,6,Svincolato,"{Ds,E}",0,1
354,Djimsiti,ZeroDayz FC,ZeroDayz FC,Atalanta,5,Indeterminato,{Dc},5,1
355,Kolasinac,Sborada,Sborada,Atalanta,5,Indeterminato,"{B,Ds,E}",0,1
356,Ahanor,CyberDucks,CyberDucks,Atalanta,5,Primavera,"{B,Ds,E}",0,1
357,Obert,Svincolato,Svincolato,Cagliari,5,Svincolato,"{Ds,Dc}",0,1
358,Dodò,ZeroDayz FC,ZeroDayz FC,Fiorentina,5,Indeterminato,{E},16,1
359,Veiga D.,Svincolato,Svincolato,Lecce,5,Svincolato,"{Dd,E}",0,1
360,Canestrelli,Sborada,Sborada,Pisa,5,Indeterminato,{Dc},5,1
361,Rensch,FC Sovescio,FC Sovescio,Roma,6,Indeterminato,"{B,Dd,E}",1,1
362,Pedersen,Diablitos FC,Diablitos FC,Torino,5,Indeterminato,"{Dd,E}",1,1
363,Bernasconi,Svincolato,Svincolato,Atalanta,5,Svincolato,{E},0,1
364,Bella-Kotchap,Svincolato,Svincolato,Verona,5,Svincolato,{Dc},0,1
365,Floriani Mussolini,Svincolato,Svincolato,Cremonese,4,Svincolato,"{Dd,E}",0,1
366,Pezzella Giu.,CyberDucks,CyberDucks,Cremonese,4,Indeterminato,"{Ds,E}",8,1
367,Pongracic,Baby Reijnders,Baby Reijnders,Fiorentina,4,Indeterminato,{Dc},10,1
368,Walukiewicz,FC Sovescio,FC Sovescio,Sassuolo,7,Indeterminato,"{Dd,Dc}",5,1
369,Ismajli,Metodo Monchi FC,Metodo Monchi FC,Torino,7,Indeterminato,{Dc},2,1
370,Lazaro,Diablitos FC,Diablitos FC,Torino,7,Indeterminato,"{Dd,E}",1,1
371,Kristensen T.,CyberDucks,CyberDucks,Udinese,7,Indeterminato,"{Dd,Dc}",2,1
372,Folino,Svincolato,Svincolato,Cremonese,6,Svincolato,{Dc},0,1
373,Comuzzo,FC Pontos,FC Pontos,Fiorentina,6,Indeterminato,{Dc},0,1
374,Fortini,ZeroDayz FC,ZeroDayz FC,Fiorentina,6,Primavera,{E},0,1
375,Parisi,CyberDucks,CyberDucks,Fiorentina,6,Indeterminato,{E},16,1
376,Acerbi,ZeroDayz FC,ZeroDayz FC,Inter,6,Indeterminato,{Dc},0,1
377,Gatti,ZeroDayz FC,ZeroDayz FC,Juventus,6,Indeterminato,{Dc},6,1
378,Pellegrini Lu.,Svincolato,Svincolato,Lazio,6,Svincolato,"{Ds,E}",0,1
379,Tavares N.,Sborada,Sborada,Lazio,6,Indeterminato,"{Ds,E}",5,1
380,Gaspar K.,Metodo Monchi FC,Metodo Monchi FC,Lecce,6,Indeterminato,{Dc},5,1
381,Valenti,Svincolato,Svincolato,Parma,6,Svincolato,{Dc},0,1
382,Doig,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Ds,E}",1,1
383,Bertola,FC Pontos,FC Pontos,Udinese,6,Indeterminato,{Dc},11,1
384,Marusic,FC Pontos,FC Pontos,Lazio,9,Indeterminato,"{Dd,Ds,E}",1,1
385,Gallo,FC Sovescio,FC Sovescio,Lecce,8,Indeterminato,"{Ds,E}",2,1
386,Tomori,Diablitos FC,Diablitos FC,Milan,8,Indeterminato,{Dc},20,1
387,Beukema,Diaolo Porco,Diaolo Porco,Napoli,8,Indeterminato,{Dc},10,1
388,Zanoli,FC Sovescio,FC Sovescio,Udinese,8,Indeterminato,"{Dd,E}",7,1
389,Angori,FC Pontos,FC Pontos,Pisa,8,Indeterminato,"{Ds,E}",1,1
390,Muharemovic,Sborada,Sborada,Sassuolo,8,Indeterminato,{Dc},12,1
391,Britschgi,Svincolato,Svincolato,Parma,8,Svincolato,"{Dd,Ds,E}",0,1
392,Hien,CyberDucks,CyberDucks,Atalanta,7,Indeterminato,{Dc},5,1
393,Moreno Alb.,Diablitos FC,FC Pontos,Como,7,Fanta-Prestito,"{Ds,E}",7,1
394,Bianchetti,Svincolato,Svincolato,Cremonese,7,Svincolato,{Dc},0,1
395,Ranieri L.,Diablitos FC,Diablitos FC,Fiorentina,7,Indeterminato,"{Ds,Dc}",1,1
396,Norton-Cuffy,Diaolo Porco,Diaolo Porco,Genoa,7,Primavera,"{Dd,E}",0,1
397,Caracciolo A.,Svincolato,Svincolato,Pisa,7,Svincolato,{Dc},0,1
398,N'Dicka,CyberDucks,CyberDucks,Roma,7,Indeterminato,{Dc},13,1
399,Angelino,AC Ciaccati,AC Ciaccati,Roma,7,Indeterminato,{E},8,1
400,Gabbia,Diablitos FC,Diablitos FC,Milan,9,Indeterminato,{Dc},3,1
401,Circati,AC Ciaccati,AC Ciaccati,Parma,9,Indeterminato,{Dc},0,1
402,Delprato,Sborada,Sborada,Parma,9,Indeterminato,"{B,Dd,E}",0,1
403,Valeri,Baby Reijnders,Baby Reijnders,Parma,9,Indeterminato,"{Ds,E}",5,1
404,Cuadrado,Svincolato,Svincolato,Pisa,9,Svincolato,{E},0,1
405,Idzes,Metodo Monchi FC,Metodo Monchi FC,Sassuolo,9,Indeterminato,{Dc},1,1
406,Heggem,Metodo Monchi FC,Metodo Monchi FC,Bologna,9,Indeterminato,"{Ds,Dc}",4,1
407,Diego Carlos,Svincolato,Svincolato,Como,9,Svincolato,{Dc},0,1
408,Bellanova,Metodo Monchi FC,Metodo Monchi FC,Atalanta,8,Indeterminato,{E},28,1
409,Zappacosta,ZeroDayz FC,ZeroDayz FC,Atalanta,8,Indeterminato,{E},5,1
410,Lucumì,FC Sovescio,FC Sovescio,Bologna,8,Indeterminato,{Dc},9,1
411,Zappa,Diaolo Porco,Diaolo Porco,Cagliari,8,Indeterminato,"{B,Dd,E}",4,1
412,Zortea,Baby Reijnders,Baby Reijnders,Bologna,8,Indeterminato,{E},16,1
413,Valle,Baby Reijnders,Baby Reijnders,Como,8,Primavera,"{Ds,E}",0,1
414,Gila,Diablitos FC,Diablitos FC,Lazio,8,Indeterminato,{Dc},12,1
415,Romagnoli,Metodo Monchi FC,Metodo Monchi FC,Lazio,8,Indeterminato,{Dc},6,1
416,Kelly L.,CyberDucks,CyberDucks,Juventus,10,Indeterminato,"{Ds,Dc}",1,1
417,Cambiaso,Baby Reijnders,Baby Reijnders,Juventus,10,Indeterminato,{E},17,1
418,Tiago Gabriel,AC Ciaccati,AC Ciaccati,Lecce,10,Indeterminato,{Dc},0,1
419,Rrahmani,AC Ciaccati,AC Ciaccati,Napoli,10,Indeterminato,{Dc},25,1
420,Di Lorenzo,FC Pontos,FC Pontos,Napoli,10,Indeterminato,"{Dd,E}",33,1
421,Mancini,FC Sovescio,FC Sovescio,Roma,10,Indeterminato,{Dc},18,1
422,Scalvini,Metodo Monchi FC,Metodo Monchi FC,Atalanta,9,Indeterminato,{Dc},0,1
423,Kossounou,Baby Reijnders,Baby Reijnders,Atalanta,9,Indeterminato,"{Dd,Dc}",11,1
424,Luperto,Baby Reijnders,Baby Reijnders,Cagliari,9,Indeterminato,{Dc},8,1
425,Mina,FC Pontos,FC Pontos,Cagliari,9,Indeterminato,{Dc},9,1
426,Idrissi R.,Svincolato,Svincolato,Cagliari,9,Svincolato,"{Ds,E}",0,1
427,Barbieri,Sborada,Sborada,Cremonese,9,Indeterminato,"{Dd,Ds,E}",1,1
428,Gosens,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,9,Indeterminato,{E},7,1
429,Vasquez,ZeroDayz FC,ZeroDayz FC,Genoa,9,Indeterminato,"{Ds,Dc}",9,1
430,Bisseck,Sborada,Sborada,Inter,9,Indeterminato,{Dc},8,1
431,Cabal,CyberDucks,Metodo Monchi FC,Juventus,9,Fanta-Prestito,"{B,Ds,E}",2,1
432,Kempf,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,{Dc},1,1
433,Vojvoda,FC Sovescio,FC Sovescio,Como,12,Indeterminato,"{Dd,E}",4,1
434,Kalulu,AC Ciaccati,AC Ciaccati,Juventus,12,Indeterminato,"{Dd,Dc}",1,1
435,Buongiorno,Diaolo Porco,Diaolo Porco,Napoli,12,Indeterminato,{Dc},31,1
436,Maripan,Sborada,Sborada,Torino,12,Indeterminato,{Dc},2,1
437,Ostigard,Metodo Monchi FC,Metodo Monchi FC,Genoa,12,Indeterminato,{Dc},2,1
438,Ramon,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,{Dc},0,1
439,Belghali,Svincolato,Svincolato,Verona,12,Svincolato,"{Dd,E}",0,1
440,Hermoso,Diablitos FC,Metodo Monchi FC,Roma,11,Fanta-Prestito,{Dc},1,1
441,Kabasele,Svincolato,Svincolato,Udinese,11,Svincolato,{Dc},0,1
442,Solet,Baby Reijnders,Baby Reijnders,Udinese,11,Indeterminato,{Dc},3,1
443,Akanji,CyberDucks,CyberDucks,Inter,11,Indeterminato,{Dc},14,1
444,Posch,ZeroDayz FC,ZeroDayz FC,Como,10,Indeterminato,"{Dd,Dc}",15,1
445,Miranda J.,Diablitos FC,Diablitos FC,Bologna,10,Indeterminato,"{Ds,E}",23,1
446,Dumfries,Diaolo Porco,Diaolo Porco,Inter,10,Indeterminato,{E},28,1
447,Bremer,AC Ciaccati,AC Ciaccati,Juventus,10,Indeterminato,{Dc},27,1
448,Tornqvist,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
449,Sherri,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
450,Dimarco,Metodo Monchi FC,Metodo Monchi FC,Inter,26,Indeterminato,{E},31,1
451,Bastoni,Diaolo Porco,Diaolo Porco,Inter,18,Indeterminato,{Dc},27,1
452,Spinazzola,Sborada,Diaolo Porco,Napoli,18,Fanta-Prestito,"{Ds,E}",0,1
453,Palestra,FC Pontos,FC Pontos,Cagliari,16,Primavera,{E},0,1
454,Pavlovic,Baby Reijnders,Baby Reijnders,Milan,16,Indeterminato,{Dc},13,1
455,Wesley,Metodo Monchi FC,Metodo Monchi FC,Roma,16,Indeterminato,{E},40,1
456,Holm,CyberDucks,CyberDucks,Bologna,14,Indeterminato,"{Dd,E}",4,1
457,Carlos Augusto,ZeroDayz FC,ZeroDayz FC,Inter,14,Indeterminato,"{B,Ds,E}",5,1
458,Baschirotto,FC Pontos,FC Pontos,Cremonese,14,Indeterminato,{Dc},11,1
459,Martin,AC Ciaccati,AC Ciaccati,Genoa,13,Indeterminato,"{Ds,E}",9,1
460,Bartesaghi,FC Sovescio,FC Sovescio,Milan,13,Primavera,"{Ds,E}",0,1
461,Terracciano F.,Baby Reijnders,Baby Reijnders,Cremonese,13,Indeterminato,"{Dd,Ds,E}",1,1
462,Celik,AC Ciaccati,AC Ciaccati,Roma,13,Indeterminato,"{B,Dd,E}",1,1
463,Coco,FC Sovescio,FC Sovescio,Torino,13,Indeterminato,{Dc},5,1
464,Rinaldi,Svincolato,Svincolato,Parma,1,Svincolato,{Por},0,1
465,Nicolas,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
466,Scuffet,Svincolato,Svincolato,Pisa,1,Svincolato,{Por},0,1
467,Zelezny,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
468,Gollini,ZeroDayz FC,ZeroDayz FC,Roma,1,Indeterminato,{Por},3,1
469,Satalino,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,1
470,Turati,Diablitos FC,Diablitos FC,Sassuolo,1,Indeterminato,{Por},1,1
471,Popa,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,1
472,Perilli,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
473,Vasquez D.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,1
474,Nunziante,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,1
475,Lezzerini,Sborada,Sborada,Fiorentina,1,Indeterminato,{Por},1,1
476,Toniolo,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,1
477,Cavlina,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
478,Ferrante,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
479,Calligaris,Svincolato,Svincolato,Inter,1,Svincolato,{Por},0,1
480,Sportiello,Diablitos FC,Diablitos FC,Atalanta,1,Indeterminato,{Por},1,1
481,Ciocci,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1
482,Vigorito,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,1
483,Nava,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,1
484,Martinelli T.,Sborada,Sborada,Fiorentina,1,Indeterminato,{Por},1,1
485,Siegrist,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
486,Sommariva,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1
487,Di Gennaro,AC Ciaccati,AC Ciaccati,Inter,1,Indeterminato,{Por},1,1
488,Pinsoglio,CyberDucks,CyberDucks,Juventus,1,Indeterminato,{Por},1,1
489,Furlanetto,Svincolato,Svincolato,Lazio,1,Svincolato,{Por},0,1
490,Mandas,Baby Reijnders,Baby Reijnders,Lazio,1,Indeterminato,{Por},1,1
491,Fruchtl,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
492,Samooja,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,1
493,Terracciano,Svincolato,Svincolato,Milan,1,Svincolato,{Por},0,1
494,Torriani,FC Pontos,FC Pontos,Milan,1,Indeterminato,{Por},1,1
495,Contini,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,1
496,Montipò,Diaolo Porco,Diaolo Porco,Verona,11,Indeterminato,{Por},2,1
497,Ravaglia F.,Diaolo Porco,Diaolo Porco,Bologna,10,Indeterminato,{Por},1,1
498,Suzuki,FC Pontos,FC Pontos,Parma,10,Indeterminato,{Por},4,1
499,Okoye,FC Sovescio,FC Sovescio,Udinese,10,Indeterminato,{Por},2,1
500,Leali,FC Sovescio,FC Sovescio,Genoa,9,Indeterminato,{Por},1,1
501,Corvi,Svincolato,Svincolato,Parma,9,Svincolato,{Por},0,1
502,Meret,Metodo Monchi FC,Metodo Monchi FC,Napoli,8,Indeterminato,{Por},29,1
503,Padelli,Svincolato,Svincolato,Udinese,4,Svincolato,{Por},0,1
504,Guaita,Svincolato,Svincolato,Parma,4,Svincolato,{Por},0,1
505,Israel,FC Sovescio,FC Sovescio,Torino,3,Indeterminato,{Por},21,1
506,Pessina Mas.,Svincolato,Svincolato,Bologna,2,Svincolato,{Por},0,1
507,Martinez Jo.,AC Ciaccati,AC Ciaccati,Inter,2,Indeterminato,{Por},8,1
508,Perin,CyberDucks,CyberDucks,Juventus,2,Indeterminato,{Por},1,1
509,Sava,FC Sovescio,FC Sovescio,Udinese,2,Indeterminato,{Por},1,1
510,Silvestri,Svincolato,Svincolato,Cremonese,2,Svincolato,{Por},0,1
511,Rossi F.,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,1
512,Maignan,FC Pontos,FC Pontos,Milan,20,Indeterminato,{Por},35,1
513,Svilar,ZeroDayz FC,ZeroDayz FC,Roma,19,Indeterminato,{Por},21,1
514,Milinkovic-Savic V.,Diaolo Porco,Diaolo Porco,Napoli,17,Indeterminato,{Por},19,1
515,Carnesecchi,Diablitos FC,Diablitos FC,Atalanta,16,Indeterminato,{Por},35,1
516,Butez,Metodo Monchi FC,Metodo Monchi FC,Como,16,Indeterminato,{Por},7,1
517,Provedel,Baby Reijnders,Baby Reijnders,Lazio,16,Indeterminato,{Por},30,1
518,Falcone,ZeroDayz FC,ZeroDayz FC,Lecce,16,Indeterminato,{Por},11,1
519,Audero,FC Sovescio,FC Sovescio,Cremonese,15,Indeterminato,{Por},0,1
520,Di Gregorio,CyberDucks,CyberDucks,Juventus,15,Indeterminato,{Por},49,1
521,Caprile,Metodo Monchi FC,Metodo Monchi FC,Cagliari,13,Indeterminato,{Por},8,1
522,Skorupski,Diaolo Porco,Diaolo Porco,Bologna,12,Indeterminato,{Por},5,1
523,Sommer,AC Ciaccati,AC Ciaccati,Inter,12,Indeterminato,{Por},47,1
524,Muric,Diablitos FC,Diablitos FC,Sassuolo,12,Indeterminato,{Por},1,1
525,De Gea,Sborada,Sborada,Fiorentina,11,Indeterminato,{Por},35,1
526,Semper,Baby Reijnders,Baby Reijnders,Pisa,11,Indeterminato,{Por},1,1
527,Paleari,Svincolato,Svincolato,Torino,11,Svincolato,{Por},0,1
528,De Luca,Svincolato,Svincolato,Cremonese,2,Svincolato,{Pc},0,1
529,Okereke,Svincolato,Svincolato,Cremonese,2,Svincolato,{A},0,1
530,Djuric,Baby Reijnders,Baby Reijnders,Parma,2,Indeterminato,{Pc},2,1
531,Pierini,Svincolato,Svincolato,Sassuolo,2,Svincolato,{A},0,1
532,Moro L.,Svincolato,Svincolato,Sassuolo,2,Svincolato,{Pc},0,1
533,Aboukhlal,AC Ciaccati,AC Ciaccati,Torino,2,Indeterminato,{A},1,1
534,Ambrosino,Svincolato,Svincolato,Napoli,2,Svincolato,{Pc},0,1
535,Moumbagna,Svincolato,Svincolato,Cremonese,2,Svincolato,{Pc},0,1
536,Pavoletti,Svincolato,Svincolato,Cagliari,1,Svincolato,{Pc},0,1
537,Dominguez B.,ZeroDayz FC,ZeroDayz FC,Bologna,4,Indeterminato,"{W,A}",31,1
538,Luvumbo,Diablitos FC,Diablitos FC,Cagliari,4,Indeterminato,{A},16,1
539,Dzeko,Diaolo Porco,Diaolo Porco,Fiorentina,4,Indeterminato,{Pc},7,1
540,Almqvist,Svincolato,Svincolato,Parma,4,Svincolato,"{W,A}",0,1
541,Bravo,Metodo Monchi FC,Metodo Monchi FC,Udinese,4,Primavera,{A},0,1
542,Bayo V.,Svincolato,Svincolato,Udinese,4,Svincolato,{Pc},0,1
543,Johnsen,Svincolato,Svincolato,Cremonese,3,Svincolato,{A},0,1
544,Arena A.,Svincolato,Svincolato,Roma,1,Svincolato,{Pc},0,1
545,Tourè E.,Svincolato,FC Sovescio,Atalanta,6,Prestito Reale,{Pc},0,0
546,Coman F.,Svincolato,Svincolato,Cagliari,8,Svincolato,{A},0,0
547,Haas,Svincolato,Svincolato,Empoli,2,Svincolato,"{M,C}",0,0
548,Byar,Svincolato,Svincolato,Bologna,1,Svincolato,"{C,T}",0,0
549,Pickel,Svincolato,Svincolato,Cremonese,2,Svincolato,"{M,C}",0,0
550,Abankwah,Svincolato,Svincolato,Udinese,3,Svincolato,"{Dd,Dc}",0,0
551,Brorsson,Svincolato,Svincolato,Monza,2,Svincolato,{Dc},0,0
552,Tchatchoua,Svincolato,Svincolato,Verona,8,Svincolato,"{Dd,E}",0,0
553,Belardinelli,Svincolato,Svincolato,Empoli,1,Svincolato,"{M,C}",0,0
554,Candela,Svincolato,Svincolato,Venezia,2,Svincolato,"{Dd,E}",0,0
555,Melegoni,Svincolato,Svincolato,Genoa,1,Svincolato,"{C,T}",0,0
556,Correa,Svincolato,Svincolato,Inter,13,Svincolato,{A},0,0
557,Kone B.,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
558,Osorio,Svincolato,Svincolato,Parma,1,Svincolato,{Dc},0,0
559,Haj Mohamed,Svincolato,Svincolato,Parma,4,Svincolato,{A},0,0
560,Rui Patricio,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,0
561,De Marzi,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
562,Cacace,Svincolato,Svincolato,Empoli,10,Svincolato,"{Ds,E}",0,0
563,Bijol,Svincolato,Svincolato,Udinese,8,Svincolato,{Dc},0,0
564,Urbanski,Sborada,Sborada,Monza,4,Indeterminato,"{C,W,T}",0,0
565,Strefezza,Svincolato,Svincolato,Como,13,Svincolato,{W},0,0
566,Pellegri,Svincolato,Svincolato,Empoli,4,Svincolato,{Pc},0,0
567,Vos,Svincolato,Svincolato,Milan,1,Svincolato,"{M,C}",0,0
568,Esteves G.,Diablitos FC,Diablitos FC,Udinese,2,Primavera,"{Dd,Ds,E}",0,0
569,Jasim,Svincolato,Svincolato,Como,1,Svincolato,"{W,A}",0,0
570,Abildgaard,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
571,Raspadori,Svincolato,Svincolato,Napoli,13,Svincolato,{A},0,0
572,Donnarumma An.,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,0
573,Ganvoula,Svincolato,Svincolato,Monza,4,Svincolato,{Pc},0,0
574,Marin,Svincolato,Svincolato,Cagliari,13,Svincolato,"{M,C}",0,0
575,Duncan,Svincolato,Svincolato,Venezia,2,Svincolato,{C},0,0
576,Wieteska,Svincolato,Svincolato,Cagliari,1,Svincolato,{Dc},0,0
577,Guilbert,Svincolato,Svincolato,Lecce,5,Svincolato,"{B,Dd,Ds}",0,0
578,Jimenez A.,Svincolato,Svincolato,Milan,6,Svincolato,"{Dd,Ds,E}",0,0
579,Grandi,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
580,Svoboda,Svincolato,Svincolato,Venezia,2,Svincolato,{Dc},0,0
581,Dahl,Svincolato,Svincolato,Roma,2,Svincolato,"{Ds,E}",0,0
582,Kowalski,Svincolato,Svincolato,Parma,1,Svincolato,{A},0,0
583,Reina,Svincolato,Svincolato,Como,3,Svincolato,{Por},0,0
584,Machin,Svincolato,Svincolato,Monza,2,Svincolato,{C},0,0
585,Rus,Svincolato,Svincolato,Pisa,2,Svincolato,"{Dd,Dc}",0,0
586,Birindelli,Svincolato,Svincolato,Monza,12,Svincolato,"{Dd,Ds,E}",0,0
587,Sosa B.,Svincolato,Svincolato,Torino,2,Svincolato,{E},0,0
588,Plizzari,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
589,Marin R.,ZeroDayz FC,ZeroDayz FC,Napoli,2,Prestito Reale,{Dc},6,0
590,Lazovic,Svincolato,Svincolato,Verona,10,Svincolato,{W},0,0
591,Bjarkason,Svincolato,Svincolato,Venezia,2,Svincolato,"{C,W}",0,0
592,Kovacik,Svincolato,Svincolato,Como,1,Svincolato,"{Dd,E}",0,0
593,Balotelli,Svincolato,Svincolato,Genoa,2,Svincolato,{Pc},0,0
594,Ebuehi,Svincolato,Svincolato,Empoli,4,Svincolato,"{Dd,E}",0,0
595,Veiga R.,Svincolato,Svincolato,Juventus,7,Svincolato,"{M,C}",0,0
596,Russo A.,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Por},0,0
597,Rebic,Svincolato,Svincolato,Lecce,5,Svincolato,{A},0,0
598,Joao Felix,Svincolato,Svincolato,Milan,12,Svincolato,{A},0,0
599,Liberali,FC Pontos,FC Pontos,Milan,1,Primavera,"{W,T}",0,0
600,Pedrola,Svincolato,Svincolato,Bologna,1,Svincolato,"{W,A}",0,0
601,Hainaut,Svincolato,Svincolato,Parma,2,Svincolato,"{Dd,E}",0,0
602,Berardi A.,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,0
603,Matturro,Svincolato,Svincolato,Genoa,2,Svincolato,{Dc},0,0
604,Salah-Eddine,Svincolato,Svincolato,Roma,3,Svincolato,{E},0,0
605,Shpendi S.,Svincolato,Svincolato,Empoli,3,Svincolato,{A},0,0
