id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
740,Charpentier,Svincolato,Svincolato,Parma,0,Svincolato,{Pc},0,0
819,Paredes,Svincolato,Svincolato,Roma,0,Svincolato,"{M,C}",0,0
841,Buchanan T.,Svincolato,Svincolato,Inter,0,Svincolato,"{E,W}",0,0
751,Candela,Svincolato,Svincolato,Venezia,0,Svincolato,"{Dd,E}",0,0
736,Correa,Svincolato,Svincolato,Inter,0,Svincolato,{A},0,0
643,Godfrey,Svincolato,CyberDucks,Atalanta,1,Prestito Reale,"{B,Dd,Ds}",0,0
835,Grandi,Svincolato,Svincolato,Venezia,0,Svincolato,{Por},0,0
616,Rus,Svincolato,Svincolato,Pisa,0,Svincolato,"{Dd,Dc}",0,0
850,Bonfanti N.,Svincolato,Svincolato,Pisa,0,Svincolato,{Pc},0,0
865,Esteves G.,Diablitos FC,Diablitos FC,Udinese,2,Primavera,"{Dd,Ds,E}",0,0
692,Magnani,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},0,0
887,Przyborek,Svincolato,Svincolato,Lazio,1,Svincolato,"{W,T}",0,1
892,Zaragoza,Baby Reijnders,Baby Reijnders,Roma,7,Indeterminato,"{W,A}",10,1
893,Santos A.,FC Pontos,FC Pontos,Napoli,8,Indeterminato,"{W,A}",2,1
894,Pedro Felipe,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Dc},0,1
268,Paz N.,FC Sovescio,FC Sovescio,Como,27,Indeterminato,"{T,A}",0,1
252,Zielinski,FC Pontos,FC Pontos,Inter,25,Indeterminato,"{C,T}",12,1
261,Modric,FC Sovescio,FC Sovescio,Milan,21,Indeterminato,{C},9,1
260,Zambo Anguissa,FC Pontos,FC Pontos,Napoli,17,Indeterminato,"{M,C}",27,1
384,Kristensen T.,CyberDucks,CyberDucks,Udinese,7,Indeterminato,"{Dd,Dc}",2,1
899,Siviero,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,1
857,Alidou,Svincolato,Svincolato,Verona,0,Svincolato,{W},0,0
130,Kaba,Svincolato,Svincolato,Lecce,0,Svincolato,"{M,C}",0,0
579,Mihaila,Svincolato,Svincolato,Parma,0,Svincolato,"{W,A}",0,0
678,Akinsamiro,Svincolato,Svincolato,Pisa,0,Svincolato,"{C,T}",0,0
813,Tessmann,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0
847,Le Fee,Svincolato,Svincolato,Roma,0,Svincolato,"{C,T}",0,0
823,Sernicola,Svincolato,Svincolato,Cremonese,0,Svincolato,"{Dd,Ds,E}",0,0
817,Kouda,Svincolato,Svincolato,Parma,0,Svincolato,"{C,T}",0,0
730,Leoni,Svincolato,Svincolato,Parma,0,Svincolato,{Dc},0,0
794,Martinez Quarta,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Dc},0,0
640,Dani Silva,Svincolato,Svincolato,Verona,0,Svincolato,"{M,C}",0,0
713,Marin Re.,Svincolato,Svincolato,Roma,0,Svincolato,{Por},0,0
674,Augello,Svincolato,Svincolato,Cagliari,0,Svincolato,"{Ds,E}",0,0
684,Kyriakopoulos,Svincolato,Svincolato,Monza,0,Svincolato,"{Ds,E}",0,0
666,Marin,Svincolato,Svincolato,Cagliari,0,Svincolato,"{M,C}",0,0
805,Zanimacchia,Svincolato,Svincolato,Cremonese,0,Svincolato,{W},0,0
650,Castagnetti,Svincolato,Svincolato,Cremonese,0,Svincolato,"{M,C}",0,0
829,Thauvin,Svincolato,Svincolato,Udinese,0,Svincolato,{A},0,0
659,Tchaouna,Svincolato,Svincolato,Lazio,0,Svincolato,{W},0,0
697,Bagnolini,Svincolato,Svincolato,Bologna,0,Svincolato,{Por},0,0
788,Pizarro,ZeroDayz FC,ZeroDayz FC,Udinese,1,Primavera,{Pc},0,0
56,Ratkov,FC Pontos,FC Pontos,Lazio,14,Indeterminato,{Pc},14,1
883,Amorim,Svincolato,Svincolato,Genoa,4,Svincolato,"{M,C}",0,1
877,Loyola,Svincolato,Svincolato,Pisa,9,Svincolato,"{M,C}",0,1
256,Odgaard,AC Ciaccati,AC Ciaccati,Bologna,16,Indeterminato,"{T,A}",3,1
889,Raterink,Svincolato,Svincolato,Cagliari,1,Svincolato,"{Dd,E}",0,1
898,Mlacic,Svincolato,Svincolato,Udinese,3,Svincolato,{Dc},0,1
334,Van Der Brempt,Svincolato,Svincolato,Como,2,Svincolato,"{Dd,E}",0,1
258,Saelemaekers,Sborada,Sborada,Milan,18,Indeterminato,"{E,W}",7,1
280,Ebosse,Svincolato,Svincolato,Torino,2,Svincolato,"{Ds,Dc}",0,1
873,Helland,Svincolato,Svincolato,Bologna,3,Svincolato,"{Dd,Dc}",0,1
324,Albiol,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,1
353,Smolcic I.,Svincolato,Svincolato,Como,4,Svincolato,"{Dd,Dc}",0,1
402,Lazaro,Diablitos FC,Diablitos FC,Torino,5,Indeterminato,"{Dd,E}",1,1
891,Edmundsson,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
895,Garcia U.,Svincolato,Svincolato,Sassuolo,5,Svincolato,"{B,Ds,E}",0,1
275,Siebert,Svincolato,Svincolato,Lecce,3,Svincolato,{Dc},0,1
339,Ziolkowski,Diaolo Porco,Diaolo Porco,Roma,3,Primavera,{Dc},0,1
338,Rodriguez Ju.,Svincolato,Svincolato,Cagliari,3,Svincolato,"{Ds,Dc}",0,1
397,Bellanova,Metodo Monchi FC,Metodo Monchi FC,Atalanta,6,Indeterminato,{E},28,1
396,Lucumì,FC Sovescio,FC Sovescio,Bologna,6,Indeterminato,{Dc},9,1
389,Caracciolo A.,Svincolato,Svincolato,Pisa,6,Svincolato,{Dc},0,1
370,Doig,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Ds,E}",1,1
380,Bianchetti,Svincolato,Svincolato,Cremonese,5,Svincolato,{Dc},0,1
378,Fortini,ZeroDayz FC,ZeroDayz FC,Fiorentina,5,Primavera,{E},0,1
376,Acerbi,ZeroDayz FC,ZeroDayz FC,Inter,5,Indeterminato,{Dc},0,1
386,Walukiewicz,FC Sovescio,FC Sovescio,Sassuolo,5,Indeterminato,"{Dd,Dc}",5,1
385,Ismajli,Metodo Monchi FC,Metodo Monchi FC,Torino,5,Indeterminato,{Dc},2,1
409,Zortea,Baby Reijnders,Baby Reijnders,Bologna,8,Indeterminato,{E},16,1
411,Mina,FC Pontos,FC Pontos,Cagliari,8,Indeterminato,{Dc},9,1
630,Kovalenko,Svincolato,Svincolato,Empoli,0,Svincolato,"{C,T}",0,0
400,Heggem,Metodo Monchi FC,Metodo Monchi FC,Bologna,7,Indeterminato,"{Ds,Dc}",4,1
404,Gabbia,Diablitos FC,Diablitos FC,Milan,8,Indeterminato,{Dc},3,1
390,Tomori,Diablitos FC,Diablitos FC,Milan,8,Indeterminato,{Dc},20,1
401,Idzes,Metodo Monchi FC,Metodo Monchi FC,Sassuolo,8,Indeterminato,{Dc},1,1
391,Gallo,FC Sovescio,FC Sovescio,Lecce,8,Indeterminato,"{Ds,E}",2,1
425,Tiago Gabriel,AC Ciaccati,AC Ciaccati,Lecce,10,Indeterminato,{Dc},0,1
673,Sambia,Svincolato,Svincolato,Empoli,0,Svincolato,"{Dd,E}",0,0
743,Plizzari,Svincolato,Svincolato,Venezia,0,Svincolato,{Por},0,0
683,Bennacer,Svincolato,CyberDucks,Milan,4,Prestito Reale,"{M,C}",0,0
739,Oudin,Svincolato,Svincolato,Lecce,0,Svincolato,"{W,T}",0,0
839,Kovacik,Svincolato,Svincolato,Como,0,Svincolato,"{Dd,E}",0,0
637,Braunoder,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0
581,Osorio,Svincolato,Svincolato,Parma,0,Svincolato,{Dc},0,0
559,Partipilo,Svincolato,Svincolato,Parma,0,Svincolato,{A},0,0
745,Karamoh,Svincolato,Svincolato,Torino,0,Svincolato,{A},0,0
795,Kolo Muani,Svincolato,Svincolato,Juventus,0,Svincolato,{Pc},0,0
628,Hatzidiakos,Svincolato,Svincolato,Cagliari,0,Svincolato,"{Dd,Dc}",0,0
18,Bravo,Metodo Monchi FC,Metodo Monchi FC,Udinese,4,Primavera,{A},0,0
840,Coman F.,Svincolato,Svincolato,Cagliari,0,Svincolato,{A},0,0
820,Kayode,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{Dd,Ds,E}",0,0
729,Carboni A.,Svincolato,Svincolato,Monza,0,Svincolato,"{Ds,Dc}",0,0
787,Vlahovic V.,Svincolato,Svincolato,Atalanta,0,Svincolato,{Pc},0,0
759,Russo A.,Svincolato,Svincolato,Sassuolo,0,Svincolato,{Por},0,0
811,Wieteska,Svincolato,Svincolato,Cagliari,0,Svincolato,{Dc},0,0
595,Kvaratskhelia,Svincolato,Svincolato,Napoli,0,Svincolato,{A},0,0
633,Haj Mohamed,Svincolato,Svincolato,Parma,0,Svincolato,{A},0,0
698,Emerson Royal,Svincolato,Svincolato,Milan,0,Svincolato,"{B,Dd,Ds}",0,0
723,Baselli,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0
810,Shomurodov,Svincolato,Svincolato,Roma,0,Svincolato,{Pc},0,0
585,Degli Innocenti,Svincolato,Svincolato,Empoli,0,Svincolato,"{M,C}",0,0
833,Verdi,Svincolato,Svincolato,Como,0,Svincolato,"{W,T}",0,0
281,Slotsager,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
325,Tsimikas,Svincolato,Svincolato,Roma,4,Svincolato,"{Ds,E}",0,1
357,Pedersen,Diablitos FC,Diablitos FC,Torino,4,Indeterminato,"{Dd,E}",1,1
364,Comuzzo,FC Pontos,FC Pontos,Fiorentina,6,Indeterminato,{Dc},0,1
363,Dodò,ZeroDayz FC,ZeroDayz FC,Fiorentina,8,Indeterminato,{E},16,1
395,Zappa,Diaolo Porco,Diaolo Porco,Cagliari,7,Indeterminato,"{B,Dd,E}",4,1
387,Muharemovic,Sborada,Sborada,Sassuolo,7,Indeterminato,{Dc},12,1
448,Coco,FC Sovescio,FC Sovescio,Torino,11,Indeterminato,{Dc},5,1
432,Solet,Baby Reijnders,Baby Reijnders,Udinese,14,Indeterminato,{Dc},3,1
367,Bernasconi,FC Pontos,FC Pontos,Atalanta,10,Indeterminato,{E},5,1
433,Maripan,Sborada,Sborada,Torino,11,Indeterminato,{Dc},2,1
493,Nava,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,1
524,Carnesecchi,Diablitos FC,Diablitos FC,Atalanta,20,Indeterminato,{Por},35,1
886,Bowie,Svincolato,Svincolato,Verona,6,Svincolato,{A},0,1
890,Boga,Svincolato,Svincolato,Juventus,8,Svincolato,"{W,A}",0,1
708,Ilic M.,Svincolato,Svincolato,Bologna,0,Svincolato,{Dc},0,0
702,Petagna,Svincolato,Svincolato,Monza,0,Svincolato,{Pc},0,0
802,Bonifazi,Svincolato,Svincolato,Lecce,0,Svincolato,{Dc},0,0
553,De Marzi,Svincolato,Svincolato,Roma,0,Svincolato,{Por},0,0
597,Pereiro,Svincolato,Svincolato,Genoa,0,Svincolato,"{W,T}",0,0
687,Caputo,Svincolato,Svincolato,Empoli,0,Svincolato,{Pc},0,0
596,Amrabat,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{M,C}",0,0
694,Gytkjaer,Svincolato,Svincolato,Venezia,0,Svincolato,{Pc},0,0
558,Alli,Svincolato,Svincolato,Como,0,Svincolato,{T},0,0
552,Sverko,Svincolato,Svincolato,Venezia,0,Svincolato,"{B,Ds,E}",0,0
727,Corazza,Sborada,Sborada,Bologna,1,Primavera,"{Dd,Ds,E}",0,0
661,Toloi,Svincolato,Svincolato,Atalanta,0,Svincolato,{Dc},0,0
276,Kouadio,Svincolato,Svincolato,Fiorentina,1,Svincolato,{Dc},0,1
274,Lamptey,Svincolato,Svincolato,Fiorentina,1,Svincolato,"{Dd,Ds,E}",0,1
320,Ceccherini,Svincolato,Svincolato,Cremonese,2,Svincolato,"{Dd,Dc}",0,1
318,Rugani,Svincolato,Svincolato,Fiorentina,2,Svincolato,{Dc},0,1
316,Ndaba,Svincolato,Svincolato,Lecce,2,Svincolato,"{Ds,E}",0,1
292,Mazzocchi,Svincolato,Svincolato,Napoli,2,Svincolato,"{Dd,Ds,E}",0,1
297,Patric,Baby Reijnders,Baby Reijnders,Lazio,2,Indeterminato,"{Dd,Dc}",1,1
301,Sabelli,Sborada,Diaolo Porco,Genoa,1,Fanta-Prestito,"{Dd,Ds,E}",1,1
298,Gigot,Svincolato,Svincolato,Lazio,1,Svincolato,{Dc},0,1
369,Kamara H.,Sborada,Sborada,Udinese,5,Indeterminato,"{Ds,E}",5,1
345,Calabresi,Svincolato,Svincolato,Pisa,5,Svincolato,"{B,Dd,E}",0,1
368,Frese,Svincolato,Svincolato,Verona,4,Svincolato,"{Ds,E}",0,1
355,Bradaric,Svincolato,Svincolato,Verona,4,Svincolato,"{Ds,E}",0,1
351,Pezzella Giu.,CyberDucks,CyberDucks,Cremonese,3,Indeterminato,"{Ds,E}",8,1
317,Joao Mario,AC Ciaccati,AC Ciaccati,Bologna,3,Indeterminato,{E},1,1
347,Juan Jesus,Diaolo Porco,Diaolo Porco,Napoli,3,Indeterminato,"{Ds,Dc}",1,1
346,Olivera,Diaolo Porco,Diaolo Porco,Napoli,3,Indeterminato,"{Ds,E}",10,1
344,Ehizibue,Svincolato,Svincolato,Udinese,3,Svincolato,"{Dd,E}",0,1
312,Zemura,Svincolato,Svincolato,Udinese,3,Svincolato,"{Ds,E}",0,1
329,Marianucci,Metodo Monchi FC,Metodo Monchi FC,Torino,3,Primavera,{Dc},0,1
341,Athekame,CyberDucks,CyberDucks,Milan,6,Primavera,"{Dd,E}",0,1
326,Gutierrez,Diablitos FC,Diablitos FC,Napoli,6,Indeterminato,"{Ds,E}",23,1
350,Pongracic,Baby Reijnders,Baby Reijnders,Fiorentina,5,Indeterminato,{Dc},10,1
375,Gatti,ZeroDayz FC,ZeroDayz FC,Juventus,5,Indeterminato,{Dc},6,1
360,Veiga D.,Svincolato,Svincolato,Lecce,6,Svincolato,"{Dd,E}",0,1
374,Pellegrini Lu.,Svincolato,Svincolato,Lazio,5,Svincolato,"{Ds,E}",0,1
876,Obrador,Svincolato,Svincolato,Torino,6,Svincolato,"{Ds,E}",0,1
332,Provstgaard,Metodo Monchi FC,Metodo Monchi FC,Lazio,5,Indeterminato,{Dc},1,1
365,Obert,Svincolato,Svincolato,Cagliari,7,Svincolato,"{Ds,Dc}",0,1
221,Thorstvedt,AC Ciaccati,AC Ciaccati,Sassuolo,11,Indeterminato,"{C,T}",15,1
233,Samardzic,ZeroDayz FC,ZeroDayz FC,Atalanta,10,Indeterminato,{T},15,1
185,Lobotka,Sborada,Sborada,Napoli,11,Indeterminato,"{M,C}",0,1
227,Ricci S.,FC Pontos,FC Pontos,Milan,14,Indeterminato,"{M,C}",17,1
278,Denoon,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,1
277,Ndiaye,Svincolato,Svincolato,Parma,1,Svincolato,{Dc},0,1
307,Troilo,Metodo Monchi FC,Diablitos FC,Parma,1,Fanta-Prestito,{Dc},1,1
279,Oyegoke,Svincolato,Svincolato,Verona,1,Svincolato,"{B,Dd,E}",0,1
255,Mandragora,FC Pontos,FC Pontos,Fiorentina,20,Indeterminato,"{M,C}",6,1
262,Zaniolo,Metodo Monchi FC,Metodo Monchi FC,Udinese,20,Indeterminato,"{T,A}",23,1
215,McKennie,Diablitos FC,Diablitos FC,Juventus,18,Indeterminato,"{M,C}",1,1
264,De Bruyne,Baby Reijnders,Baby Reijnders,Napoli,18,Indeterminato,{T},49,1
225,Malinovskyi,Diablitos FC,Diablitos FC,Genoa,17,Indeterminato,"{C,T}",6,1
291,Coppola F.,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,1
303,Dossena,Svincolato,Svincolato,Cagliari,1,Svincolato,{Dc},0,1
302,Goldaniga,Svincolato,Svincolato,Como,1,Svincolato,{Dc},0,1
296,Hysaj,Svincolato,Svincolato,Lazio,1,Svincolato,"{Dd,Ds,E}",0,1
295,Jean,Svincolato,Svincolato,Lecce,1,Svincolato,{Dc},0,1
294,Perez M.,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Dc}",0,1
287,Romagna,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Dc},0,1
285,Pieragnolo,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Ds,E}",0,1
308,Cham,Svincolato,Svincolato,Verona,2,Svincolato,"{Dd,Ds,E}",0,1
331,Lazzari,FC Pontos,FC Pontos,Lazio,4,Indeterminato,"{Dd,E}",10,1
333,Otoa,Svincolato,Svincolato,Genoa,1,Svincolato,{Dc},0,1
272,Zè Pedro,Svincolato,Svincolato,Cagliari,4,Svincolato,{Dc},0,1
348,De Vrij,ZeroDayz FC,Metodo Monchi FC,Inter,3,Fanta-Prestito,{Dc},1,1
300,Darmian,Svincolato,Svincolato,Inter,3,Svincolato,"{B,Dd,E}",0,1
366,Kolasinac,Svincolato,Svincolato,Atalanta,5,Svincolato,"{B,Ds,E}",0,1
361,Gaspar K.,Metodo Monchi FC,Metodo Monchi FC,Lecce,5,Indeterminato,{Dc},5,1
284,Schuurs,Svincolato,Svincolato,Torino,1,Svincolato,{Dc},2,0
861,Marì,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Dc},6,0
109,Harroui,Baby Reijnders,Baby Reijnders,Verona,5,Indeterminato,"{W,T}",3,1
236,Berisha M.,Svincolato,Svincolato,Lecce,11,Svincolato,"{C,T}",0,1
235,Volpato,Svincolato,Svincolato,Sassuolo,11,Svincolato,"{W,T}",0,1
232,Felici,Svincolato,Svincolato,Cagliari,10,Svincolato,{W},0,1
207,Tourè I.,ZeroDayz FC,ZeroDayz FC,Pisa,9,Indeterminato,"{E,M}",1,1
243,Thorsby,Svincolato,Svincolato,Cremonese,16,Svincolato,"{C,T}",0,1
248,Konè M.,AC Ciaccati,AC Ciaccati,Roma,16,Indeterminato,"{M,C}",18,1
247,Konè I.,Diablitos FC,Diablitos FC,Sassuolo,16,Indeterminato,"{M,C}",1,1
253,Perrone,Sborada,Sborada,Como,15,Indeterminato,"{M,C}",20,1
259,Barella,Baby Reijnders,Baby Reijnders,Inter,15,Indeterminato,{C},51,1
237,Isaksen,Diaolo Porco,Diaolo Porco,Lazio,15,Indeterminato,"{W,A}",1,1
226,Loftus-Cheek,Sborada,Sborada,Milan,15,Indeterminato,"{C,T}",41,1
254,Neres,FC Pontos,FC Pontos,Napoli,15,Indeterminato,"{W,A}",30,1
241,Pellegrini Lo.,FC Sovescio,FC Sovescio,Roma,14,Indeterminato,"{C,T}",0,1
234,Taylor K.,Diaolo Porco,Diaolo Porco,Lazio,14,Indeterminato,"{C,T}",36,1
228,Cataldi,Diaolo Porco,Diaolo Porco,Lazio,15,Indeterminato,"{M,C}",1,1
238,Basic,Svincolato,Svincolato,Lazio,12,Svincolato,{C},0,1
222,Cristante,Diaolo Porco,Sborada,Roma,12,Fanta-Prestito,"{M,C}",1,1
273,Odogu,Baby Reijnders,Baby Reijnders,Milan,1,Primavera,{Dc},0,1
219,Pasalic,ZeroDayz FC,ZeroDayz FC,Atalanta,12,Indeterminato,"{C,T}",25,1
267,Calhanoglu,Diablitos FC,Diablitos FC,Inter,26,Indeterminato,"{M,C}",65,1
263,Rabiot,AC Ciaccati,AC Ciaccati,Milan,25,Indeterminato,"{C,T}",41,1
266,Orsolini,Baby Reijnders,Baby Reijnders,Bologna,22,Indeterminato,"{W,A}",67,1
270,Arizala,Svincolato,Svincolato,Udinese,1,Svincolato,"{Ds,E}",0,1
246,Atta,Baby Reijnders,Baby Reijnders,Udinese,18,Indeterminato,{C},12,1
244,Gudmundsson A.,Diablitos FC,Diablitos FC,Fiorentina,16,Indeterminato,"{T,A}",72,1
249,Bernabè,Metodo Monchi FC,Metodo Monchi FC,Parma,17,Indeterminato,{C},28,1
257,Vlasic,ZeroDayz FC,ZeroDayz FC,Torino,17,Indeterminato,{T},1,1
265,McTominay,CyberDucks,CyberDucks,Napoli,25,Indeterminato,"{C,T}",25,1
327,Candè,Svincolato,Svincolato,Sassuolo,2,Svincolato,"{Ds,Dc}",0,1
155,El Aynaoui,ZeroDayz FC,ZeroDayz FC,Roma,5,Indeterminato,"{M,C}",16,1
152,Oristanio,FC Sovescio,Metodo Monchi FC,Parma,4,Fanta-Prestito,"{W,T,A}",0,1
131,Dele-Bashiru,FC Sovescio,AC Ciaccati,Lazio,3,Fanta-Prestito,"{C,T}",1,1
201,Bernede,Svincolato,Svincolato,Verona,8,Svincolato,{C},0,1
180,Gagliardini,Svincolato,Svincolato,Verona,8,Svincolato,"{M,C}",0,1
203,Folorunsho,Sborada,Sborada,Cagliari,7,Indeterminato,"{C,T}",4,1
166,El Shaarawy,Svincolato,Svincolato,Roma,7,Svincolato,{W},0,1
167,Tramoni M.,Sborada,Sborada,Pisa,8,Indeterminato,"{W,T}",10,1
178,Freuler,CyberDucks,CyberDucks,Bologna,6,Indeterminato,"{M,C}",7,1
195,Akinsanmiro,Svincolato,Svincolato,Pisa,6,Svincolato,"{C,T}",0,1
183,Sorensen O.,Svincolato,Svincolato,Parma,7,Svincolato,{C},0,1
209,Ellertsson,AC Ciaccati,AC Ciaccati,Genoa,11,Indeterminato,"{C,W}",1,1
197,Fagioli,Metodo Monchi FC,Metodo Monchi FC,Fiorentina,10,Indeterminato,{C},0,1
212,Sottil,Svincolato,Svincolato,Lecce,12,Svincolato,"{W,A}",0,1
211,Matic,Svincolato,Svincolato,Sassuolo,10,Svincolato,"{M,C}",0,1
875,Harrison,Svincolato,Svincolato,Fiorentina,10,Svincolato,{W},0,1
198,De Roon,Sborada,Sborada,Atalanta,9,Indeterminato,"{M,C}",11,1
218,Pobega,Metodo Monchi FC,Metodo Monchi FC,Bologna,9,Indeterminato,"{M,C}",1,1
194,Casadei,Sborada,Sborada,Torino,9,Indeterminato,"{C,T}",23,1
182,Rowe,Diablitos FC,Diablitos FC,Bologna,9,Indeterminato,"{W,T}",35,1
199,Zhegrova,Diablitos FC,Diablitos FC,Juventus,9,Indeterminato,{W},50,1
204,Moro N.,Svincolato,Svincolato,Bologna,8,Svincolato,"{M,C}",0,1
202,Karlstrom,AC Ciaccati,AC Ciaccati,Udinese,10,Indeterminato,"{M,C}",1,1
230,Locatelli,Baby Reijnders,Baby Reijnders,Juventus,15,Indeterminato,"{M,C}",3,1
224,Coulibaly L.,Svincolato,Svincolato,Lecce,14,Svincolato,"{M,C}",0,1
210,Caqueret,Diaolo Porco,Diaolo Porco,Como,12,Indeterminato,"{C,T}",6,1
217,Da Cunha,AC Ciaccati,AC Ciaccati,Como,12,Indeterminato,"{C,W,T}",14,1
231,Sucic P.,Diablitos FC,Diablitos FC,Inter,12,Indeterminato,{C},21,1
171,Miretti,FC Pontos,Diablitos FC,Juventus,12,Fanta-Prestito,"{C,T}",0,1
354,Bella-Kotchap,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,1
124,Vranckx,FC Sovescio,FC Sovescio,Sassuolo,2,Indeterminato,"{M,C}",1,1
132,Belahyane,Svincolato,Svincolato,Lazio,2,Svincolato,"{M,C}",0,1
157,Ondrejka,Svincolato,Svincolato,Parma,5,Svincolato,"{W,A}",0,1
168,Musah,Svincolato,Svincolato,Atalanta,4,Svincolato,"{C,W}",0,1
162,Aebischer,ZeroDayz FC,ZeroDayz FC,Pisa,7,Indeterminato,{C},5,1
191,Adopo,Svincolato,Svincolato,Cagliari,7,Svincolato,"{M,C}",0,1
193,Payero,Svincolato,Svincolato,Cremonese,7,Svincolato,{C},0,1
200,Piotrowski,Svincolato,Svincolato,Udinese,7,Svincolato,{C},0,1
161,Ferguson,Diablitos FC,Diablitos FC,Bologna,6,Indeterminato,"{C,T}",11,1
176,Bernardeschi,Diablitos FC,Diablitos FC,Bologna,6,Indeterminato,"{W,A}",1,1
190,Prati,Diaolo Porco,Diaolo Porco,Torino,6,Indeterminato,"{M,C}",0,1
174,Ndour,Sborada,Sborada,Fiorentina,6,Indeterminato,"{M,C}",0,1
177,Fabbian,CyberDucks,CyberDucks,Fiorentina,7,Indeterminato,"{C,T}",36,1
169,Bondo,FC Sovescio,FC Sovescio,Cremonese,6,Indeterminato,"{M,C}",0,1
187,Zerbin,Svincolato,Svincolato,Cremonese,6,Svincolato,"{E,W}",0,1
165,Baldanzi,FC Sovescio,FC Sovescio,Genoa,6,Indeterminato,"{T,A}",0,1
181,Lorran,FC Pontos,FC Pontos,Pisa,6,Primavera,{T},0,1
175,Deiola,Svincolato,Svincolato,Cagliari,5,Svincolato,"{M,C}",0,1
179,Brescianini,Baby Reijnders,Baby Reijnders,Fiorentina,11,Indeterminato,"{C,T}",0,1
188,Pierotti,AC Ciaccati,AC Ciaccati,Lecce,6,Indeterminato,"{W,A}",1,1
196,Frendrup,ZeroDayz FC,ZeroDayz FC,Genoa,10,Indeterminato,"{M,C}",17,1
172,Mkhitaryan,Diaolo Porco,Diaolo Porco,Inter,10,Indeterminato,"{C,T}",11,1
206,Fadera,Svincolato,Svincolato,Sassuolo,10,Svincolato,{W},0,1
163,Gandelman,Svincolato,Svincolato,Lecce,10,Svincolato,"{C,T}",0,1
184,Keita M.,CyberDucks,ZeroDayz FC,Parma,9,Fanta-Prestito,"{M,C}",1,1
173,Luis Henrique,Diaolo Porco,Diaolo Porco,Inter,9,Indeterminato,"{E,W}",2,1
164,Mazzitelli,Svincolato,Svincolato,Cagliari,14,Svincolato,"{M,C}",0,1
306,Nkounkou,Svincolato,Svincolato,Torino,1,Svincolato,"{Ds,E}",0,1
